Product-ID,Base-Name,Price,Volume 24h
PEPE-USDC,Pepe,0.00001157,2209934136599.0
PEPE-USD,Pepe,0.00001157,2209934136599.0
MOG-USDC,Mog Coin,0.00000092,1507118979678.0
MOG-USD,Mog Coin,0.00000092,1507118979678.0
BONK-USDC,Bonk,0.00001635,565300360616.0
BONK-USD,Bonk,0.00001635,565300360616.0
SHIB-USDC,SHIBA INU,0.00001279,283998627980.0
SHIB-USD,SHIBA INU,0.00001279,283998627980.0
SHIB-EUR,SHIBA INU,0.00001128,74343911044.0
TOSHI-USDC,Toshi,0.0005439,11873993763.0
TOSHI-USD,Toshi,0.0005439,11873993763.0
SHIB-USDT,SHIBA INU,0.0000128,11303333776.0
SHIB-GBP,SHIBA INU,0.00000952,10185005363.0
FLOKI-USD,FLOKI,0.0000843,6977766387.0
FLOKI-USDC,FLOKI,0.0000843,6977766387.0
SPELL-USD,Spell Token,0.0005191,4567198775.0
SPELL-USDC,Spell Token,0.0005191,4567198775.0
DOGINME-USDC,doginme,0.0006719,2201665925.0
DOGINME-USD,doginme,0.0006719,2201665925.0
DEGEN-USDC,Degen,0.004488,1326196209.0
DEGEN-USD,Degen,0.004488,1326196209.0
MOBILE-USD,Helium Mobile,0.000388,744938928.0
MOBILE-USDC,Helium Mobile,0.000388,744938928.0
B3-USDC,B3 (Base),0.003152,705398618.0
B3-USD,B3 (Base),0.003152,705398618.0
AMP-USD,Amp,0.00413,604995574.0
AMP-USDC,Amp,0.00413,604995574.0
KEYCAT-USD,Keyboard Cat,0.00465,440596588.0
KEYCAT-USDC,Keyboard Cat,0.00465,440596588.0
XCN-USDC,Onyxcoin,0.01573,423244407.9
XCN-USD,Onyxcoin,0.01573,423244407.9
TURBO-USDC,Turbo,0.004241,362768167.0
TURBO-USD,Turbo,0.004241,362768167.0
PENGU-USD,Pudgy Penguins,0.01019,248723793.0
PENGU-USDC,Pudgy Penguins,0.01019,248723793.0
DOGE-USDC,Dogecoin,0.19014,185317260.2
DOGE-USD,Dogecoin,0.19014,185317260.2
GIGA-USD,Gigachad,0.02282,158919505.0
GIGA-USDC,Gigachad,0.02282,158919505.0
JASMY-USDC,Jasmy,0.01522,158129815.0
JASMY-USD,Jasmy,0.01522,158129815.0
MOODENG-USDC,Moo Deng,0.1993,140313975.23
MOODENG-USD,Moo Deng,0.1993,140313975.23
WELL-USD,Moonwell,0.038062,115394202.0
WELL-USDC,Moonwell,0.038062,115394202.0
FLR-USD,Flare,0.01745,84301060.0
FLR-USDC,Flare,0.01745,84301060.0
VTHO-USDC,VeThor Token,0.002116,79652407.0
VTHO-USD,VeThor Token,0.002116,79652407.0
HBAR-USDC,Hedera,0.16738,74604020.3
HBAR-USD,Hedera,0.16738,74604020.3
ACS-USDC,Access,0.0012882,68911349.0
ACS-USD,Access,0.0012882,68911349.0
ACH-USDC,Alchemy Pay,0.021561,58371479.8
ACH-USD,Alchemy Pay,0.021561,58371479.8
CRO-USDC,Cronos,0.1026,53374531.4
