Product-ID,Base-Name,Price,Volume 24h
PEPE-USD,Pepe,0.00001174,2179433299773.0
PEPE-USDC,Pepe,0.00001174,2179433299773.0
MOG-USDC,Mog Coin,0.00000094,1385433231721.0
MOG-USD,Mog Coin,0.00000094,1385433231721.0
BONK-USDC,Bonk,0.00001661,565469415814.0
BONK-USD,Bonk,0.00001661,565469415814.0
SHIB-USDC,SHIBA INU,0.0000129,268164184902.0
SHIB-USD,SHIBA INU,0.0000129,268164184902.0
SHIB-EUR,SHIBA INU,0.00001137,74524329231.0
TOSHI-USD,Toshi,0.0005531,11787266211.0
TOSHI-USDC,Toshi,0.0005531,11787266211.0
SHIB-USDT,SHIBA INU,0.0000129,10652635492.0
SHIB-GBP,SHIBA INU,0.0000096,10069293810.0
FLOKI-USDC,FLOKI,0.0000855,7248975824.0
FLOKI-USD,FLOKI,0.0000855,7248975824.0
SPELL-USDC,Spell Token,0.0005245,4609261033.0
SPELL-USD,Spell Token,0.0005245,4609261033.0
DOGINME-USD,doginme,0.0006726,2186552258.0
DOGINME-USDC,doginme,0.0006726,2186552258.0
DEGEN-USDC,Degen,0.004552,1326401983.0
DEGEN-USD,Degen,0.004552,1326401983.0
MOBILE-USD,Helium Mobile,0.000395,760474392.0
MOBILE-USDC,Helium Mobile,0.000395,760474392.0
B3-USDC,B3 (Base),0.003197,698456355.0
B3-USD,B3 (Base),0.003197,698456355.0
AMP-USDC,Amp,0.00416,609645756.0
AMP-USD,Amp,0.00416,609645756.0
KEYCAT-USDC,Keyboard Cat,0.00477,429222408.0
KEYCAT-USD,Keyboard Cat,0.00477,429222408.0
XCN-USDC,Onyxcoin,0.01572,423378361.8
XCN-USD,Onyxcoin,0.01572,423378361.8
TURBO-USDC,Turbo,0.004293,369747769.0
TURBO-USD,Turbo,0.004293,369747769.0
PENGU-USDC,Pudgy Penguins,0.01035,239110888.0
PENGU-USD,Pudgy Penguins,0.01035,239110888.0
DOGE-USDC,Dogecoin,0.19195,179789612.7
DOGE-USD,Dogecoin,0.19195,179789612.7
JASMY-USDC,Jasmy,0.01541,159848042.0
JASMY-USD,Jasmy,0.01541,159848042.0
GIGA-USDC,Gigachad,0.02326,155430044.2
GIGA-USD,Gigachad,0.02326,155430044.2
MOODENG-USD,Moo Deng,0.2012,138998012.27
MOODENG-USDC,Moo Deng,0.2012,138998012.27
WELL-USDC,Moonwell,0.038497,112878557.0
WELL-USD,Moonwell,0.038497,112878557.0
FLR-USD,Flare,0.01757,81224669.0
FLR-USDC,Flare,0.01757,81224669.0
HBAR-USDC,Hedera,0.16946,74179082.3
HBAR-USD,Hedera,0.16946,74179082.3
VTHO-USD,VeThor Token,0.002137,74053056.0
VTHO-USDC,VeThor Token,0.002137,74053056.0
ACS-USDC,Access,0.0012882,67944713.0
ACS-USD,Access,0.0012882,67944713.0
ACH-USDC,Alchemy Pay,0.021732,57098044.3
ACH-USD,Alchemy Pay,0.021732,57098044.3
VET-USDC,vechain,0.02428,53046639.0
VET-USD,vechain,0.02428,53046639.0
FAI-USD,Freysa,0.01909,51823920.0
FAI-USDC,Freysa,0.01909,51823920.0
CRO-USD,Cronos,0.103,51029629.8
CRO-USDC,Cronos,0.103,51029629.8
SWFTC-USD,SwftCoin,0.013074,43276650.0
SWFTC-USDC,SwftCoin,0.013074,43276650.0
XLM-USDC,Stellar Lumens,0.267633,43077969.53369078
XLM-USD,Stellar Lumens,0.267633,43077969.53369078
XRP-USD,XRP,2.1751,42906085.582611
XRP-USDC,XRP,2.1751,42906085.582611
RSR-USD,Reserve Rights,0.007271,39476763.0
RSR-USDC,Reserve Rights,0.007271,39476763.0
ZORA-USDC,Zora,0.00946,37634498.0
ZORA-USD,Zora,0.00946,37634498.0
BLAST-USD,Blast,0.0028,37014850.0
BLAST-USDC,Blast,0.0028,37014850.0
VOXEL-USDC,Voxies,0.06,30487126.71
VOXEL-USD,Voxies,0.06,30487126.71
XYO-USDC,XYO,0.01109,29174086.8
XYO-USD,XYO,0.01109,29174086.8
FX-USD,Function X,0.185,27579418.1
FX-USDC,Function X,0.185,27579418.1
FOX-USD,Shapeshift FOX Token,0.0289,27482454.3
FOX-USDC,Shapeshift FOX Token,0.0289,27482454.3
SWELL-USD,SWELL,0.00919,27451849.0
SWELL-USDC,SWELL,0.00919,27451849.0
GST-USDC,Green Satoshi Token,0.007972,26932388.18
GST-USD,Green Satoshi Token,0.007972,26932388.18
ADA-USDC,Cardano,0.6833,25680957.45126034
ADA-USD,Cardano,0.6833,25680957.45126034
RBN-USD,Ribbon Finance,0.137,25135789.04
RBN-USDC,Ribbon Finance,0.137,25135789.04
VARA-USDC,Vara,0.00601,24720064.0
VARA-USD,Vara,0.00601,24720064.0
COOKIE-USD,Cookie DAO,0.21671,23805187.7
COOKIE-USDC,Cookie DAO,0.21671,23805187.7
USDT-USD,Tether,1.0005,21710827.33
ATH-USDC,Aethir,0.04759,20332533.0
ATH-USD,Aethir,0.04759,20332533.0
SYRUP-USD,Maple Finance,0.3412,19694494.6
SYRUP-USDC,Maple Finance,0.3412,19694494.6
NKN-USDC,NKN,0.0295,19674374.0
NKN-USD,NKN,0.0295,19674374.0
AST-USDC,AirSwap,0.0439,19431898.8
AST-USD,AirSwap,0.0439,19431898.8
SPA-USD,Sperax,0.015708,18192331.0
SPA-USDC,Sperax,0.015708,18192331.0
ANKR-USDC,Ankr,0.01611,16870915.0
ANKR-USD,Ankr,0.01611,16870915.0
ARPA-USDC,ARPA Chain,0.0222,16534669.5
ARPA-USD,ARPA Chain,0.0222,16534669.5
SXT-USDC,Space and Time,0.1031,16203557.8
SXT-USD,Space and Time,0.1031,16203557.8
ROSE-USD,Oasis Network,0.02898,15344797.5
ROSE-USDC,Oasis Network,0.02898,15344797.5
SHPING-USD,SHPING,0.005972,14518505.0
SHPING-USDC,SHPING,0.005972,14518505.0
QI-USD,BENQI,0.007617,14433020.0
QI-USDC,BENQI,0.007617,14433020.0
AERGO-USD,Aergo,0.121,14429642.5
AERGO-USDC,Aergo,0.121,14429642.5
ASM-USDC,Assemble AI,0.02013,14414589.0
ASM-USD,Assemble AI,0.02013,14414589.0
PNUT-USDC,Peanut the Squirrel,0.2623,13545691.88
PNUT-USD,Peanut the Squirrel,0.2623,13545691.88
WIF-USD,dogwifhat,0.854,13505154.89
WIF-USDC,dogwifhat,0.854,13505154.89
SUI-USDC,SUI,3.2798,13362115.5
SUI-USD,SUI,3.2798,13362115.5
SKL-USDC,SKALE,0.0211,13053712.0
SKL-USD,SKALE,0.0211,13053712.0
GRT-USDC,The Graph,0.0958,12878497.36
GRT-USD,The Graph,0.0958,12878497.36
POPCAT-USD,Popcat (SOL),0.3634,12560442.5
POPCAT-USDC,Popcat (SOL),0.3634,12560442.5
NCT-USD,PolySwarm,0.01915,12412081.0
NCT-USDC,PolySwarm,0.01915,12412081.0
ONDO-USDC,Ondo Finance,0.83383,12367936.16
ONDO-USD,Ondo Finance,0.83383,12367936.16
KARRAT-USDC,Karrat,0.054,12293278.08
KARRAT-USD,Karrat,0.054,12293278.08
OGN-USDC,Origin Token,0.0588,12199523.04
OGN-USD,Origin Token,0.0588,12199523.04
FET-USD,Artificial Superintelligence Alliance,0.7483,11648262.9
FET-USDC,Artificial Superintelligence Alliance,0.7483,11648262.9
ALGO-USD,Algorand,0.1948,9549546.5
ALGO-USDC,Algorand,0.1948,9549546.5
DOGE-USDT,Dogecoin,0.1922,9480603.2
HBAR-USDT,Hedera,0.16939,9136999.2
REZ-USD,Renzo,0.01122,9074181.0
REZ-USDC,Renzo,0.01122,9074181.0
SEI-USD,Sei,0.1949,8777085.6
SEI-USDC,Sei,0.1949,8777085.6
PROMPT-USDC,Wayfinder,0.19251,8695809.2
PROMPT-USD,Wayfinder,0.19251,8695809.2
ARB-USDC,Arbitrum,0.3411,8619729.55
