Product-ID,Base-Name,Price,Price Percentage Change 24h,Volume 24h,Base Currency ID,Quote Currency ID
A8-USDC,Ancient8,0.1646,27.69588828549263,22321634.88,A8,USDC
A8-USD,Ancient8,0.1646,27.69588828549263,22321634.88,A8,USD
LCX-USDC,LCX,0.1552,14.45427728613569,6972528.6,LCX,USDC
LCX-USD,LCX,0.1552,14.45427728613569,6972528.6,LCX,USD
FIS-USDC,StaFi,0.1793,12.90931989924433,5542666.9,FIS,USDC
FIS-USD,StaFi,0.1793,12.90931989924433,5542666.9,FIS,USD
EIGEN-USD,EigenLayer,1.698,12.22736285525446,1382789.55,EIGEN,USD
EIGEN-USDC,EigenLayer,1.698,12.22736285525446,1382789.55,EIGEN,USDC
TRB-USDC,Tellor,54.93,11.98776758409786,424320.385,TRB,USDC
TRB-USD,Tellor,54.93,11.98776758409786,424320.385,TRB,USD
MASK-EUR,Mask Network,2.08,8.90052356020942,54763.22,MASK,EUR
MASK-GBP,Mask Network,1.745,7.71604938271605,35882.24,MASK,GBP
LDO-USDC,Lido DAO Token,0.967,7.6837416481069,3404513.67,LDO,USDC
LDO-USD,Lido DAO Token,0.967,7.6837416481069,3404513.67,LDO,USD
DEXT-USD,DEXTools,0.3406,7.44479495268139,590804.7,DEXT,USD
DEXT-USDC,DEXTools,0.3406,7.44479495268139,590804.7,DEXT,USDC
DRIFT-USD,Drift Protocol,0.725,7.09010339734121,2219838.41,DRIFT,USD
DRIFT-USDC,Drift Protocol,0.725,7.09010339734121,2219838.41,DRIFT,USDC
ENS-EUR,Ethereum Name Service,21.77,6.97788697788698,2812.76,ENS,EUR
MASK-USDC,Mask Network,2.34,6.84931506849315,2007140.69,MASK,USDC
MASK-USDT,Mask Network,2.34,6.84931506849315,19983.17,MASK,USDT
MASK-USD,Mask Network,2.34,6.84931506849315,2007140.69,MASK,USD
ENS-USDT,Ethereum Name Service,24.58,6.68402777777778,2048.09,ENS,USDT
UNI-BTC,Uniswap,0.0000663,6.59163987138264,16686.834105,UNI,BTC
ENS-USDC,Ethereum Name Service,24.58,6.54529692241006,181081.939,ENS,USDC
ENS-USD,Ethereum Name Service,24.58,6.54529692241006,181081.939,ENS,USD
UNI-EUR,Uniswap,6.35,6.36515912897822,242971.12,UNI,EUR
MKR-BTC,Maker,0.01617,6.31163708086785,3.850859,MKR,BTC
