Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.00000097,2403984416713.0
MOG-USDC,Mog Coin,0.00000097,2403984416713.0
PEPE-USDC,Pepe,0.00001242,1951034629354.0
PEPE-USD,Pepe,0.00001242,1951034629354.0
BONK-USDC,Bonk,0.00001686,492313218765.0
BONK-USD,Bonk,0.00001686,492313218765.0
SHIB-USDC,SHIBA INU,0.00001308,197331281075.0
SHIB-USD,SHIBA INU,0.00001308,197331281075.0
SHIB-EUR,SHIBA INU,0.00001151,42590195362.0
TOSHI-USDC,Toshi,0.0005576,11053653574.0
TOSHI-USD,Toshi,0.0005576,11053653574.0
SHIB-USDT,SHIBA INU,0.0000131,10118406323.0
SHIB-GBP,SHIBA INU,0.00000968,7837738220.0
FLOKI-USD,FLOKI,0.0000868,2861630758.0
FLOKI-USDC,FLOKI,0.0000868,2861630758.0
DOGINME-USD,doginme,0.000629,1074027963.0
DOGINME-USDC,doginme,0.000629,1074027963.0
MOBILE-USD,Helium Mobile,0.0004,713713351.0
MOBILE-USDC,Helium Mobile,0.0004,713713351.0
DEGEN-USD,Degen,0.004554,631656424.0
DEGEN-USDC,Degen,0.004554,631656424.0
XCN-USD,Onyxcoin,0.0161,517518561.4
XCN-USDC,Onyxcoin,0.0161,517518561.4
B3-USD,B3 (Base),0.003166,381890527.0
B3-USDC,B3 (Base),0.003166,381890527.0
SPELL-USD,Spell Token,0.0005372,351754239.0
SPELL-USDC,Spell Token,0.0005372,351754239.0
PENGU-USDC,Pudgy Penguins,0.01018,342752499.0
PENGU-USD,Pudgy Penguins,0.01018,342752499.0
TURBO-USD,Turbo,0.004298,240365245.0
TURBO-USDC,Turbo,0.004298,240365245.0
MOODENG-USD,Moo Deng,0.2055,136820783.1
MOODENG-USDC,Moo Deng,0.2055,136820783.1
JASMY-USDC,Jasmy,0.0149,132762361.0
JASMY-USD,Jasmy,0.0149,132762361.0
DOGE-USD,Dogecoin,0.19538,118603177.1
DOGE-USDC,Dogecoin,0.19538,118603177.1
ZORA-USDC,Zora,0.01067,113898476.0
ZORA-USD,Zora,0.01067,113898476.0
AMP-USDC,Amp,0.00414,104310790.0
AMP-USD,Amp,0.00414,104310790.0
VTHO-USDC,VeThor Token,0.002166,102446596.0
VTHO-USD,VeThor Token,0.002166,102446596.0
GIGA-USD,Gigachad,0.02346,97756393.2
GIGA-USDC,Gigachad,0.02346,97756393.2
KEYCAT-USDC,Keyboard Cat,0.004542,82585718.0
KEYCAT-USD,Keyboard Cat,0.004542,82585718.0
RSR-USD,Reserve Rights,0.007274,70893413.0
RSR-USDC,Reserve Rights,0.007274,70893413.0
L3-USDC,Layer3,0.06874,67743473.7
L3-USD,Layer3,0.06874,67743473.7
SHPING-USDC,SHPING,0.005969,66411489.0
SHPING-USD,SHPING,0.005969,66411489.0
XRP-USD,XRP,2.23759,54938581.355486
XRP-USDC,XRP,2.23759,54938581.355486
USDT-USD,Tether,1.00067,52601525.82
FLR-USD,Flare,0.01826,49388554.0
FLR-USDC,Flare,0.01826,49388554.0
VET-USDC,vechain,0.02466,48406518.0
VET-USD,vechain,0.02466,48406518.0
HBAR-USDC,Hedera,0.1722,47573127.6
HBAR-USD,Hedera,0.1722,47573127.6
XLM-USD,Stellar Lumens,0.27251,46523073.04573043
XLM-USDC,Stellar Lumens,0.27251,46523073.04573043
SWFTC-USD,SwftCoin,0.012832,39982943.0
SWFTC-USDC,SwftCoin,0.012832,39982943.0
ACS-USDC,Access,0.0012575,35892279.0
ACS-USD,Access,0.0012575,35892279.0
WELL-USD,Moonwell,0.036784,35416465.0
WELL-USDC,Moonwell,0.036784,35416465.0
SPA-USD,Sperax,0.01464,32525147.0
SPA-USDC,Sperax,0.01464,32525147.0
ADA-USDC,Cardano,0.6926,28063750.94709072
ADA-USD,Cardano,0.6926,28063750.94709072
USDC-EUR,USDC,0.8797,27425020.79
SWELL-USD,SWELL,0.00951,26381263.0
SWELL-USDC,SWELL,0.00951,26381263.0
VARA-USDC,Vara,0.00616,25112597.0
VARA-USD,Vara,0.00616,25112597.0
SYRUP-USD,Maple Finance,0.4089,23258651.9
SYRUP-USDC,Maple Finance,0.4089,23258651.9
ACH-USDC,Alchemy Pay,0.021871,21784670.2
ACH-USD,Alchemy Pay,0.021871,21784670.2
BLAST-USD,Blast,0.0029,21199384.0
BLAST-USDC,Blast,0.0029,21199384.0
WIF-USDC,dogwifhat,0.973,19035849.84
WIF-USD,dogwifhat,0.973,19035849.84
SKL-USD,SKALE,0.0221,18061563.6
SKL-USDC,SKALE,0.0221,18061563.6
POPCAT-USDC,Popcat (SOL),0.3707,17548756.38
POPCAT-USD,Popcat (SOL),0.3707,17548756.38
COOKIE-USD,Cookie DAO,0.23065,17510954.2
COOKIE-USDC,Cookie DAO,0.23065,17510954.2
ATH-USDC,Aethir,0.0509,15966968.0
ATH-USD,Aethir,0.0509,15966968.0
ROSE-USD,Oasis Network,0.02987,15829115.3
ROSE-USDC,Oasis Network,0.02987,15829115.3
FET-USD,Artificial Superintelligence Alliance,0.8182,15347490.3
FET-USDC,Artificial Superintelligence Alliance,0.8182,15347490.3
XYO-USD,XYO,0.01133,15259201.7
XYO-USDC,XYO,0.01133,15259201.7
NKN-USDC,NKN,0.0303,13657638.3
NKN-USD,NKN,0.0303,13657638.3
PNUT-USD,Peanut the Squirrel,0.27,11841719.44
PNUT-USDC,Peanut the Squirrel,0.27,11841719.44
CRO-USD,Cronos,0.1022,10918142.7
CRO-USDC,Cronos,0.1022,10918142.7
ANKR-USD,Ankr,0.01705,10598957.0
ANKR-USDC,Ankr,0.01705,10598957.0
GST-USD,Green Satoshi Token,0.00781,10475670.56
GST-USDC,Green Satoshi Token,0.00781,10475670.56
ONDO-USDC,Ondo Finance,0.85025,10046160.62
ONDO-USD,Ondo Finance,0.85025,10046160.62
SUI-USD,SUI,3.2466,10008091.2
SUI-USDC,SUI,3.2466,10008091.2
ASM-USD,Assemble AI,0.02102,9936540.0
ASM-USDC,Assemble AI,0.02102,9936540.0
REZ-USD,Renzo,0.01133,9757676.0
REZ-USDC,Renzo,0.01133,9757676.0
ARB-USDC,Arbitrum,0.3683,9659265.28
ARB-USD,Arbitrum,0.3683,9659265.28
T-USDC,Threshold,0.01573,9408191.0
T-USD,Threshold,0.01573,9408191.0
ZK-USD,ZKsync,0.05925,9292737.5
ZK-USDC,ZKsync,0.05925,9292737.5
SXT-USD,Space and Time,0.1033,9204710.4
SXT-USDC,Space and Time,0.1033,9204710.4
ME-USD,Magic Eden,1.034,9106634.77
ME-USDC,Magic Eden,1.034,9106634.77
ALGO-USD,Algorand,0.198,8672413.9
ALGO-USDC,Algorand,0.198,8672413.9
GRT-USD,The Graph,0.0976,8405260.81
GRT-USDC,The Graph,0.0976,8405260.81
NCT-USDC,PolySwarm,0.01931,8384714.0
NCT-USD,PolySwarm,0.01931,8384714.0
BIGTIME-USDC,Big Time,0.06453,8366837.0
BIGTIME-USD,Big Time,0.06453,8366837.0
PIRATE-USD,Pirate Nation Token,0.054,8276865.3
PIRATE-USDC,Pirate Nation Token,0.054,8276865.3
VOXEL-USDC,Voxies,0.0585,8175631.21
VOXEL-USD,Voxies,0.0585,8175631.21
PROMPT-USD,Wayfinder,0.18864,7502831.0
PROMPT-USDC,Wayfinder,0.18864,7502831.0
CRV-USD,Curve DAO Token,0.6872,7251075.04
CRV-USDC,Curve DAO Token,0.6872,7251075.04
HONEY-USDC,Hivemapper,0.0262,7150814.8
HONEY-USD,Hivemapper,0.0262,7150814.8
GODS-USDC,Gods Unchained,0.1412,7131954.25
