Product-ID,Base-Name,Price,Volume 24h
MOG-USDC,Mog Coin,0.00000082,2273891153948.0
MOG-USD,Mog Coin,0.00000082,2273891153948.0
PEPE-USD,Pepe,0.00001111,2212492847625.0
PEPE-USDC,Pepe,0.00001111,2212492847625.0
BONK-USD,Bonk,0.0000149,549233446356.0
BONK-USDC,Bonk,0.0000149,549233446356.0
SHIB-USD,SHIBA INU,0.00001245,380522091070.0
SHIB-USDC,SHIBA INU,0.00001245,380522091070.0
SHIB-EUR,SHIBA INU,0.00001093,87407158077.0
FLOKI-USD,FLOKI,0.0000822,16298763802.0
FLOKI-USDC,FLOKI,0.0000822,16298763802.0
SHIB-GBP,SHIBA INU,0.00000919,14857628201.0
SHIB-USDT,SHIBA INU,0.0000124,8813215859.0
TOSHI-USDC,Toshi,0.0004963,8218458911.0
TOSHI-USD,Toshi,0.0004963,8218458911.0
DOGINME-USD,doginme,0.0005637,1593755670.0
DOGINME-USDC,doginme,0.0005637,1593755670.0
TURBO-USD,Turbo,0.00397,592446692.0
TURBO-USDC,Turbo,0.00397,592446692.0
B3-USD,B3 (Base),0.003021,530997866.0
B3-USDC,B3 (Base),0.003021,530997866.0
DEGEN-USD,Degen,0.00401,512064034.0
DEGEN-USDC,Degen,0.00401,512064034.0
VARA-USDC,Vara,0.00673,468740745.0
VARA-USD,Vara,0.00673,468740745.0
XCN-USDC,Onyxcoin,0.01478,327724689.4
XCN-USD,Onyxcoin,0.01478,327724689.4
MOBILE-USDC,Helium Mobile,0.000362,316754968.0
MOBILE-USD,Helium Mobile,0.000362,316754968.0
JASMY-USDC,Jasmy,0.01384,228603587.0
JASMY-USD,Jasmy,0.01384,228603587.0
PENGU-USDC,Pudgy Penguins,0.00943,223199727.0
PENGU-USD,Pudgy Penguins,0.00943,223199727.0
ACS-USD,Access,0.0012267,213708428.0
ACS-USDC,Access,0.0012267,213708428.0
SPELL-USDC,Spell Token,0.0005097,193281309.0
SPELL-USD,Spell Token,0.0005097,193281309.0
DOGE-USD,Dogecoin,0.17964,185378110.4
DOGE-USDC,Dogecoin,0.17964,185378110.4
KEYCAT-USD,Keyboard Cat,0.004035,87591573.0
KEYCAT-USDC,Keyboard Cat,0.004035,87591573.0
ZORA-USDC,Zora,0.01014,87348489.0
ZORA-USD,Zora,0.01014,87348489.0
AMP-USD,Amp,0.00389,86401927.0
AMP-USDC,Amp,0.00389,86401927.0
USDT-USD,Tether,1.0007,84848573.16
ASM-USDC,Assemble AI,0.02126,81033756.0
ASM-USD,Assemble AI,0.02126,81033756.0
MOODENG-USD,Moo Deng,0.1857,75490937.11
MOODENG-USDC,Moo Deng,0.1857,75490937.11
GIGA-USD,Gigachad,0.02061,73053508.3
GIGA-USDC,Gigachad,0.02061,73053508.3
NCT-USDC,PolySwarm,0.0202,70739396.0
NCT-USD,PolySwarm,0.0202,70739396.0
GST-USDC,Green Satoshi Token,0.007209,65902557.11
GST-USD,Green Satoshi Token,0.007209,65902557.11
FLR-USDC,Flare,0.01788,64071464.0
FLR-USD,Flare,0.01788,64071464.0
HBAR-USD,Hedera,0.16518,63796100.8
HBAR-USDC,Hedera,0.16518,63796100.8
VTHO-USD,VeThor Token,0.002051,63782555.0
VTHO-USDC,VeThor Token,0.002051,63782555.0
VET-USD,vechain,0.02353,61142891.0
VET-USDC,vechain,0.02353,61142891.0
FAI-USD,Freysa,0.01722,60809829.0
FAI-USDC,Freysa,0.01722,60809829.0
XRP-USD,XRP,2.1645,53729742.610905
XRP-USDC,XRP,2.1645,53729742.610905
ACH-USD,Alchemy Pay,0.020495,42829112.6
ACH-USDC,Alchemy Pay,0.020495,42829112.6
XLM-USDC,Stellar Lumens,0.263452,41696251.44758902
XLM-USD,Stellar Lumens,0.263452,41696251.44758902
ADA-USDC,Cardano,0.656,35453640.60950099
ADA-USD,Cardano,0.656,35453640.60950099
RSR-USDC,Reserve Rights,0.006649,34776362.0
RSR-USD,Reserve Rights,0.006649,34776362.0
SWFTC-USD,SwftCoin,0.012042,33051287.0
SWFTC-USDC,SwftCoin,0.012042,33051287.0
MDT-USDC,Measurable Data Token,0.02052,32932649.0
MDT-USD,Measurable Data Token,0.02052,32932649.0
L3-USDC,Layer3,0.05374,28448714.3
L3-USD,Layer3,0.05374,28448714.3
ALGO-USD,Algorand,0.1874,22414933.8
ALGO-USDC,Algorand,0.1874,22414933.8
WELL-USD,Moonwell,0.032277,21947037.0
WELL-USDC,Moonwell,0.032277,21947037.0
BLAST-USD,Blast,0.00264,21704330.0
BLAST-USDC,Blast,0.00264,21704330.0
SYRUP-USDC,Maple Finance,0.3989,21083020.8
SYRUP-USD,Maple Finance,0.3989,21083020.8
XYO-USDC,XYO,0.01031,20657462.3
XYO-USD,XYO,0.01031,20657462.3
USDC-EUR,USDC,0.8777,19907216.41
POPCAT-USD,Popcat (SOL),0.3374,19815673.36
POPCAT-USDC,Popcat (SOL),0.3374,19815673.36
SKL-USD,SKALE,0.0202,17779251.1
SKL-USDC,SKALE,0.0202,17779251.1
AERGO-USD,Aergo,0.115,16895858.0
AERGO-USDC,Aergo,0.115,16895858.0
SUI-USDC,SUI,3.2097,15358107.0
SUI-USD,SUI,3.2097,15358107.0
