Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.0000009,1491755520008.0
MOG-USDC,Mog Coin,0.0000009,1491755520008.0
PEPE-USD,Pepe,0.0000119,1478301947582.0
PEPE-USDC,Pepe,0.0000119,1478301947582.0
BONK-USDC,Bonk,0.00001584,584770057166.0
BONK-USD,Bonk,0.00001584,584770057166.0
SHIB-USDC,SHIBA INU,0.00001279,191134054231.0
SHIB-USD,SHIBA INU,0.00001279,191134054231.0
SHIB-EUR,SHIBA INU,0.0000112,44606573687.0
SHIB-GBP,SHIBA INU,0.00000945,10158606433.0
TOSHI-USD,Toshi,0.0005288,8182485686.0
TOSHI-USDC,Toshi,0.0005288,8182485686.0
SHIB-USDT,SHIBA INU,0.0000128,6214685174.0
FLOKI-USDC,FLOKI,0.000082,4319466169.0
FLOKI-USD,FLOKI,0.000082,4319466169.0
DOGINME-USDC,doginme,0.0005889,1038137387.0
DOGINME-USD,doginme,0.0005889,1038137387.0
MOBILE-USD,Helium Mobile,0.000386,674043077.0
MOBILE-USDC,Helium Mobile,0.000386,674043077.0
DEGEN-USD,Degen,0.00453,575363044.0
DEGEN-USDC,Degen,0.00453,575363044.0
XCN-USDC,Onyxcoin,0.01538,544075773.9
XCN-USD,Onyxcoin,0.01538,544075773.9
B3-USD,B3 (Base),0.003099,403858510.0
B3-USDC,B3 (Base),0.003099,403858510.0
SPELL-USDC,Spell Token,0.0005342,396425654.0
SPELL-USD,Spell Token,0.0005342,396425654.0
PENGU-USD,Pudgy Penguins,0.00999,327400635.0
PENGU-USDC,Pudgy Penguins,0.00999,327400635.0
ZORA-USD,Zora,0.01187,296870975.0
ZORA-USDC,Zora,0.01187,296870975.0
TURBO-USD,Turbo,0.004068,277796773.0
TURBO-USDC,Turbo,0.004068,277796773.0
JASMY-USD,Jasmy,0.01451,197622551.0
JASMY-USDC,Jasmy,0.01451,197622551.0
AMP-USD,Amp,0.00403,191676653.0
AMP-USDC,Amp,0.00403,191676653.0
VTHO-USDC,VeThor Token,0.002112,106847528.0
VTHO-USD,VeThor Token,0.002112,106847528.0
DOGE-USD,Dogecoin,0.18848,98040911.3
DOGE-USDC,Dogecoin,0.18848,98040911.3
MOODENG-USDC,Moo Deng,0.1952,92048064.77
MOODENG-USD,Moo Deng,0.1952,92048064.77
SHPING-USDC,SHPING,0.006047,90417811.0
SHPING-USD,SHPING,0.006047,90417811.0
KEYCAT-USD,Keyboard Cat,0.004377,81292705.0
KEYCAT-USDC,Keyboard Cat,0.004377,81292705.0
GIGA-USDC,Gigachad,0.02228,79083449.2
GIGA-USD,Gigachad,0.02228,79083449.2
VET-USD,vechain,0.02395,54182439.0
VET-USDC,vechain,0.02395,54182439.0
HBAR-USD,Hedera,0.16703,53919128.6
HBAR-USDC,Hedera,0.16703,53919128.6
RSR-USD,Reserve Rights,0.006935,52432684.0
RSR-USDC,Reserve Rights,0.006935,52432684.0
SPA-USDC,Sperax,0.015161,51031215.0
SPA-USD,Sperax,0.015161,51031215.0
NCT-USD,PolySwarm,0.0192,46450781.0
NCT-USDC,PolySwarm,0.0192,46450781.0
XLM-USDC,Stellar Lumens,0.266868,44212443.76779226
XLM-USD,Stellar Lumens,0.266868,44212443.76779226
L3-USDC,Layer3,0.07214,44086659.0
L3-USD,Layer3,0.07214,44086659.0
XRP-USDC,XRP,2.2058,43324912.055903
XRP-USD,XRP,2.2058,43324912.055903
FLR-USDC,Flare,0.0178,42053809.0
FLR-USD,Flare,0.0178,42053809.0
SWFTC-USDC,SwftCoin,0.012489,41020870.0
SWFTC-USD,SwftCoin,0.012489,41020870.0
USDT-USD,Tether,1.0005,38495419.18
WELL-USD,Moonwell,0.035109,27616414.0
WELL-USDC,Moonwell,0.035109,27616414.0
ACH-USDC,Alchemy Pay,0.021171,25703231.7
ACH-USD,Alchemy Pay,0.021171,25703231.7
POPCAT-USD,Popcat (SOL),0.3525,24539352.2
POPCAT-USDC,Popcat (SOL),0.3525,24539352.2
USDC-EUR,USDC,0.8757,24409929.67
T-USDC,Threshold,0.01594,23560384.0
T-USD,Threshold,0.01594,23560384.0
ACS-USDC,Access,0.0012515,23499983.0
ACS-USD,Access,0.0012515,23499983.0
ADA-USDC,Cardano,0.6684,23496124.40344516
ADA-USD,Cardano,0.6684,23496124.40344516
XYO-USDC,XYO,0.01103,20931476.9
XYO-USD,XYO,0.01103,20931476.9
00-USDC,00 Token,0.0177,20593755.01
00-USD,00 Token,0.0177,20593755.01
SYRUP-USDC,Maple Finance,0.4157,19404315.0
SYRUP-USD,Maple Finance,0.4157,19404315.0
NKN-USD,NKN,0.0288,18928372.0
NKN-USDC,NKN,0.0288,18928372.0
SKL-USDC,SKALE,0.0213,18239275.9
SKL-USD,SKALE,0.0213,18239275.9
ROSE-USDC,Oasis Network,0.02823,15957261.2
ROSE-USD,Oasis Network,0.02823,15957261.2
LRC-USD,Loopring,0.0897,15487097.188412
LRC-USDC,Loopring,0.0897,15487097.188412
QI-USDC,BENQI,0.007848,15352293.0
QI-USD,BENQI,0.007848,15352293.0
GRT-USDC,The Graph,0.0947,13783662.3
GRT-USD,The Graph,0.0947,13783662.3
BLAST-USD,Blast,0.0028,13130870.0
BLAST-USDC,Blast,0.0028,13130870.0
WIF-USD,dogwifhat,0.893,13116760.9
WIF-USDC,dogwifhat,0.893,13116760.9
FAI-USD,Freysa,0.01901,12510061.0
FAI-USDC,Freysa,0.01901,12510061.0
VARA-USDC,Vara,0.00582,12119021.0
VARA-USD,Vara,0.00582,12119021.0
OGN-USDC,Origin Token,0.05917,11599916.23
OGN-USD,Origin Token,0.05917,11599916.23
CRO-USDC,Cronos,0.1003,11132690.6
CRO-USD,Cronos,0.1003,11132690.6
FET-USD,Artificial Superintelligence Alliance,0.7907,10989412.3
