Product-ID,Base-Name,Price,Volume 24h
PEPE-USD,Pepe,0.00001352,3595387470237.0
PEPE-USDC,Pepe,0.00001352,3595387470237.0
MOG-USD,Mog Coin,0.00000112,3493953627003.0
MOG-USDC,Mog Coin,0.00000112,3493953627003.0
BONK-USDC,Bonk,0.00001887,660251888784.0
BONK-USD,Bonk,0.00001887,660251888784.0
SHIB-USD,SHIBA INU,0.00001395,394351387804.0
SHIB-USDC,SHIBA INU,0.00001395,394351387804.0
SHIB-EUR,SHIBA INU,0.00001226,83365324495.0
SHIB-GBP,SHIBA INU,0.00001032,26973989714.0
SHIB-USDT,SHIBA INU,0.0000139,16188477485.0
FLOKI-USDC,FLOKI,0.000098,13057912307.0
FLOKI-USD,FLOKI,0.000098,13057912307.0
TOSHI-USDC,Toshi,0.0006427,7994093249.0
TOSHI-USD,Toshi,0.0006427,7994093249.0
B3-USD,B3 (Base),0.00349,2184996477.0
B3-USDC,B3 (Base),0.00349,2184996477.0
MOBILE-USD,Helium Mobile,0.000441,1705843741.0
MOBILE-USDC,Helium Mobile,0.000441,1705843741.0
DOGINME-USDC,doginme,0.000712,1541760675.0
DOGINME-USD,doginme,0.000712,1541760675.0
DEGEN-USDC,Degen,0.005108,640734907.0
DEGEN-USD,Degen,0.005108,640734907.0
TURBO-USDC,Turbo,0.005022,627950809.0
TURBO-USD,Turbo,0.005022,627950809.0
SPELL-USDC,Spell Token,0.0005775,480447407.0
SPELL-USD,Spell Token,0.0005775,480447407.0
GIGA-USD,Gigachad,0.02873,391183347.0
GIGA-USDC,Gigachad,0.02873,391183347.0
XCN-USDC,Onyxcoin,0.01735,364453725.4
XCN-USD,Onyxcoin,0.01735,364453725.4
PENGU-USD,Pudgy Penguins,0.0116,290674378.0
PENGU-USDC,Pudgy Penguins,0.0116,290674378.0
JASMY-USD,Jasmy,0.0167,243960536.0
JASMY-USDC,Jasmy,0.0167,243960536.0
KEYCAT-USDC,Keyboard Cat,0.005002,218130545.0
KEYCAT-USD,Keyboard Cat,0.005002,218130545.0
ZORA-USD,Zora,0.01124,201783205.0
ZORA-USDC,Zora,0.01124,201783205.0
DOGE-USD,Dogecoin,0.21574,158804573.8
DOGE-USDC,Dogecoin,0.21574,158804573.8
VTHO-USD,VeThor Token,0.00232,119174240.0
VTHO-USDC,VeThor Token,0.00232,119174240.0
MOODENG-USDC,Moo Deng,0.2325,110969486.57
MOODENG-USD,Moo Deng,0.2325,110969486.57
HBAR-USD,Hedera,0.18036,105473740.8
HBAR-USDC,Hedera,0.18036,105473740.8
AMP-USDC,Amp,0.0044,101863024.0
AMP-USD,Amp,0.0044,101863024.0
SWFTC-USDC,SwftCoin,0.013363,91699760.0
SWFTC-USD,SwftCoin,0.013363,91699760.0
ACS-USD,Access,0.0013882,83366761.0
ACS-USDC,Access,0.0013882,83366761.0
XLM-USD,Stellar Lumens,0.279497,72044598.18069685
XLM-USDC,Stellar Lumens,0.279497,72044598.18069685
VET-USDC,vechain,0.02613,70570395.0
VET-USD,vechain,0.02613,70570395.0
SWELL-USD,SWELL,0.01004,63703599.0
SWELL-USDC,SWELL,0.01004,63703599.0
RSR-USD,Reserve Rights,0.007806,62990814.0
RSR-USDC,Reserve Rights,0.007806,62990814.0
ACH-USD,Alchemy Pay,0.022974,61221772.4
ACH-USDC,Alchemy Pay,0.022974,61221772.4
SHPING-USD,SHPING,0.006159,59609091.0
SHPING-USDC,SHPING,0.006159,59609091.0
XRP-USDC,XRP,2.2413,55701717.761804
XRP-USD,XRP,2.2413,55701717.761804
USDT-USD,Tether,1,54758305.26
XYO-USD,XYO,0.01176,37459288.1
XYO-USDC,XYO,0.01176,37459288.1
ADA-USD,Cardano,0.7263,31306168.61881303
ADA-USDC,Cardano,0.7263,31306168.61881303
FLR-USD,Flare,0.01799,29629874.0
FLR-USDC,Flare,0.01799,29629874.0
USDC-EUR,USDC,0.8792,27634519.33
GST-USD,Green Satoshi Token,0.008752,26046723.06
GST-USDC,Green Satoshi Token,0.008752,26046723.06
SPA-USDC,Sperax,0.017005,25353971.0
SPA-USD,Sperax,0.017005,25353971.0
VOXEL-USDC,Voxies,0.0701,24258635.26
VOXEL-USD,Voxies,0.0701,24258635.26
POPCAT-USDC,Popcat (SOL),0.4116,24227812.29
POPCAT-USD,Popcat (SOL),0.4116,24227812.29
SKL-USDC,SKALE,0.0234,22780853.1
SKL-USD,SKALE,0.0234,22780853.1
REZ-USD,Renzo,0.01327,22381931.0
REZ-USDC,Renzo,0.01327,22381931.0
GRT-USDC,The Graph,0.1058,21902975.25
GRT-USD,The Graph,0.1058,21902975.25
COOKIE-USDC,Cookie DAO,0.24116,21732835.7
COOKIE-USD,Cookie DAO,0.24116,21732835.7
ARB-USDC,Arbitrum,0.3978,21626822.95
ARB-USD,Arbitrum,0.3978,21626822.95
NKN-USDC,NKN,0.0342,21517825.9
NKN-USD,NKN,0.0342,21517825.9
ASM-USDC,Assemble AI,0.02076,20712131.0
ASM-USD,Assemble AI,0.02076,20712131.0
SEI-USDC,Sei,0.214,20513858.1
SEI-USD,Sei,0.214,20513858.1
ROSE-USDC,Oasis Network,0.03233,20512557.6
ROSE-USD,Oasis Network,0.03233,20512557.6
A8-USD,Ancient8,0.1458,20430705.74
A8-USDC,Ancient8,0.1458,20430705.74
ONDO-USD,Ondo Finance,0.90256,17767371.63
ONDO-USDC,Ondo Finance,0.90256,17767371.63
WELL-USD,Moonwell,0.032138,17687070.0
WELL-USDC,Moonwell,0.032138,17687070.0
QI-USDC,BENQI,0.008048,17060335.0
QI-USD,BENQI,0.008048,17060335.0
SXT-USDC,Space and Time,0.1113,16990980.6
SXT-USD,Space and Time,0.1113,16990980.6
SYRUP-USD,Maple Finance,0.3852,16830468.7
SYRUP-USDC,Maple Finance,0.3852,16830468.7
BLAST-USDC,Blast,0.00308,16666467.0
BLAST-USD,Blast,0.00308,16666467.0
SUI-USD,SUI,3.5451,16213458.9
SUI-USDC,SUI,3.5451,16213458.9
VARA-USDC,Vara,0.00645,15393230.0
VARA-USD,Vara,0.00645,15393230.0
CRV-USDC,Curve DAO Token,0.7483,15105161.21
CRV-USD,Curve DAO Token,0.7483,15105161.21
ALGO-USDC,Algorand,0.2102,14828066.8
ALGO-USD,Algorand,0.2102,14828066.8
AERGO-USDC,Aergo,0.1482,14505828.9
AERGO-USD,Aergo,0.1482,14505828.9
FAI-USD,Freysa,0.02028,14026013.0
FAI-USDC,Freysa,0.02028,14026013.0
WIF-USD,dogwifhat,1.062,13888773.57
