Product-ID,Base-Name,Price,Volume 24h
PEPE-USDC,Pepe,0.00001167,3227536578765.0
PEPE-USD,Pepe,0.00001167,3227536578765.0
MOG-USD,Mog Coin,0.00000092,2928512645542.0
MOG-USDC,Mog Coin,0.00000092,2928512645542.0
BONK-USD,Bonk,0.00001625,857966149949.0
BONK-USDC,Bonk,0.00001625,857966149949.0
SHIB-USDC,SHIBA INU,0.00001272,616634573318.0
SHIB-USD,SHIBA INU,0.00001272,616634573318.0
SHIB-EUR,SHIBA INU,0.00001122,139626230954.0
SHIB-GBP,SHIBA INU,0.00000946,56400121547.0
SHIB-USDT,SHIBA INU,0.0000127,33321787391.0
TOSHI-USD,Toshi,0.000541,15892627863.0
TOSHI-USDC,Toshi,0.000541,15892627863.0
FLOKI-USDC,FLOKI,0.000083,8778445438.0
FLOKI-USD,FLOKI,0.000083,8778445438.0
DOGINME-USDC,doginme,0.000631,2376965497.0
DOGINME-USD,doginme,0.000631,2376965497.0
B3-USD,B3 (Base),0.003153,1459657737.0
B3-USDC,B3 (Base),0.003153,1459657737.0
MOBILE-USD,Helium Mobile,0.000399,1431002650.0
MOBILE-USDC,Helium Mobile,0.000399,1431002650.0
SPELL-USDC,Spell Token,0.0005141,1275166754.0
SPELL-USD,Spell Token,0.0005141,1275166754.0
DEGEN-USD,Degen,0.004273,1026475011.0
DEGEN-USDC,Degen,0.004273,1026475011.0
TURBO-USD,Turbo,0.004124,756820688.0
TURBO-USDC,Turbo,0.004124,756820688.0
XCN-USD,Onyxcoin,0.01661,395153823.1
XCN-USDC,Onyxcoin,0.01661,395153823.1
PENGU-USD,Pudgy Penguins,0.01018,370960855.0
PENGU-USDC,Pudgy Penguins,0.01018,370960855.0
AMP-USDC,Amp,0.00401,359235649.0
AMP-USD,Amp,0.00401,359235649.0
JASMY-USDC,Jasmy,0.01516,358026570.0
JASMY-USD,Jasmy,0.01516,358026570.0
DOGE-USDC,Dogecoin,0.19248,339016225.2
DOGE-USD,Dogecoin,0.19248,339016225.2
GIGA-USD,Gigachad,0.02085,270683939.2
GIGA-USDC,Gigachad,0.02085,270683939.2
WELL-USDC,Moonwell,0.039981,259522369.0
WELL-USD,Moonwell,0.039981,259522369.0
VTHO-USDC,VeThor Token,0.00204,220381172.0
VTHO-USD,VeThor Token,0.00204,220381172.0
KEYCAT-USDC,Keyboard Cat,0.004225,182076599.0
KEYCAT-USD,Keyboard Cat,0.004225,182076599.0
MOODENG-USD,Moo Deng,0.1976,177044463.39
MOODENG-USDC,Moo Deng,0.1976,177044463.39
HBAR-USDC,Hedera,0.16647,149000757.1
HBAR-USD,Hedera,0.16647,149000757.1
ZORA-USD,Zora,0.00958,148574142.0
ZORA-USDC,Zora,0.00958,148574142.0
XLM-USD,Stellar Lumens,0.26491,108642832.4099843
XLM-USDC,Stellar Lumens,0.26491,108642832.4099843
ACH-USD,Alchemy Pay,0.021007,102269805.5
ACH-USDC,Alchemy Pay,0.021007,102269805.5
XRP-USD,XRP,2.14406,101053333.131052
XRP-USDC,XRP,2.14406,101053333.131052
SWFTC-USD,SwftCoin,0.012902,94307556.0
SWFTC-USDC,SwftCoin,0.012902,94307556.0
VET-USDC,vechain,0.02389,89194693.0
VET-USD,vechain,0.02389,89194693.0
USDT-USD,Tether,1.00036,71680428.35
FLR-USDC,Flare,0.01763,67573188.0
FLR-USD,Flare,0.01763,67573188.0
NKN-USD,NKN,0.0285,66528503.8
NKN-USDC,NKN,0.0285,66528503.8
RSR-USD,Reserve Rights,0.006989,66332500.0
RSR-USDC,Reserve Rights,0.006989,66332500.0
SWELL-USD,SWELL,0.00884,63032906.0
SWELL-USDC,SWELL,0.00884,63032906.0
ACS-USD,Access,0.0012912,62576878.0
ACS-USDC,Access,0.0012912,62576878.0
ALGO-USD,Algorand,0.1919,54962050.6
ALGO-USDC,Algorand,0.1919,54962050.6
CRO-USDC,Cronos,0.0994,50909430.7
CRO-USD,Cronos,0.0994,50909430.7
ADA-USDC,Cardano,0.6871,48684863.89192405
ADA-USD,Cardano,0.6871,48684863.89192405
GST-USD,Green Satoshi Token,0.007929,41057643.38
GST-USDC,Green Satoshi Token,0.007929,41057643.38
FAI-USDC,Freysa,0.01703,38186592.0
FAI-USD,Freysa,0.01703,38186592.0
AERGO-USD,Aergo,0.1246,38151449.0
AERGO-USDC,Aergo,0.1246,38151449.0
POPCAT-USD,Popcat (SOL),0.3512,37353883.12
POPCAT-USDC,Popcat (SOL),0.3512,37353883.12
SKL-USDC,SKALE,0.0206,35043121.5
SKL-USD,SKALE,0.0206,35043121.5
BLAST-USDC,Blast,0.00273,33779459.0
BLAST-USD,Blast,0.00273,33779459.0
GRT-USDC,The Graph,0.0918,33262867.29
GRT-USD,The Graph,0.0918,33262867.29
ATH-USD,Aethir,0.05015,33133418.0
ATH-USDC,Aethir,0.05015,33133418.0
OGN-USD,Origin Token,0.06914,32913335.65
OGN-USDC,Origin Token,0.06914,32913335.65
FORT-USDC,Forta,0.0672,32443450.92
FORT-USD,Forta,0.0672,32443450.92
XYO-USD,XYO,0.01096,32362003.2
XYO-USDC,XYO,0.01096,32362003.2
ONDO-USDC,Ondo Finance,0.8166,30592934.6
ONDO-USD,Ondo Finance,0.8166,30592934.6
SXT-USDC,Space and Time,0.0973,29328813.8
SXT-USD,Space and Time,0.0973,29328813.8
ROSE-USD,Oasis Network,0.02916,29218632.0
ROSE-USDC,Oasis Network,0.02916,29218632.0
USDC-EUR,USDC,0.8815,28790963.85
COOKIE-USD,Cookie DAO,0.22327,27874903.8
COOKIE-USDC,Cookie DAO,0.22327,27874903.8
VOXEL-USD,Voxies,0.0564,27605218.75
VOXEL-USDC,Voxies,0.0564,27605218.75
IDEX-USD,IDEX,0.0232,27394463.6
IDEX-USDC,IDEX,0.0232,27394463.6
SPA-USDC,Sperax,0.015959,27021191.0
SPA-USD,Sperax,0.015959,27021191.0
VARA-USDC,Vara,0.00594,26935763.0
VARA-USD,Vara,0.00594,26935763.0
ANKR-USD,Ankr,0.01596,23796125.0
ANKR-USDC,Ankr,0.01596,23796125.0
PNUT-USDC,Peanut the Squirrel,0.2509,22701941.93
PNUT-USD,Peanut the Squirrel,0.2509,22701941.93
HBAR-USDT,Hedera,0.1664,22279930.8
SHPING-USD,SHPING,0.005815,22072163.0
SHPING-USDC,SHPING,0.005815,22072163.0
SUI-USDC,SUI,3.2174,21381493.4
SUI-USD,SUI,3.2174,21381493.4
SEI-USDC,Sei,0.1929,20128476.3
SEI-USD,Sei,0.1929,20128476.3
NCT-USD,PolySwarm,0.01976,19757191.0
NCT-USDC,PolySwarm,0.01976,19757191.0
ARB-USDC,Arbitrum,0.3334,19314378.89
ARB-USD,Arbitrum,0.3334,19314378.89
COTI-USD,COTI,0.0572,19273229.4
COTI-USDC,COTI,0.0572,19273229.4
FET-USD,Artificial Superintelligence Alliance,0.7452,18600234.2
FET-USDC,Artificial Superintelligence Alliance,0.7452,18600234.2
REZ-USD,Renzo,0.01076,18159326.0
REZ-USDC,Renzo,0.01076,18159326.0
GODS-USDC,Gods Unchained,0.17269,17336488.48
GODS-USD,Gods Unchained,0.17269,17336488.48
OXT-USD,Orchid,0.0577,17262853.0
OXT-USDC,Orchid,0.0577,17262853.0
BLZ-USDC,Bluzelle,0.0382,16732873.0
BLZ-USD,Bluzelle,0.0382,16732873.0
SYRUP-USD,Maple Finance,0.3497,16724087.6
