Product-ID,Base-Name,Price,Price Percentage Change 24h,Volume 24h,Base Currency ID,Quote Currency ID
A8-USD,Ancient8,0.163,26.45461598138092,22301581.91,A8,USD
A8-USDC,Ancient8,0.163,26.45461598138092,22301581.91,A8,USDC
FIS-USD,StaFi,0.1793,12.90931989924433,5535273.9,FIS,USD
FIS-USDC,StaFi,0.1793,12.90931989924433,5535273.9,FIS,USDC
TRB-USDC,Tellor,55.28,12.81632653061224,423534.151,TRB,USDC
TRB-USD,Tellor,55.28,12.81632653061224,423534.151,TRB,USD
EIGEN-USD,EigenLayer,1.697,12.08718626155878,1382752.67,EIGEN,USD
EIGEN-USDC,EigenLayer,1.697,12.08718626155878,1382752.67,EIGEN,USDC
LCX-USD,LCX,0.1482,9.29203539823009,6351320.1,LCX,USD
LCX-USDC,LCX,0.1482,9.29203539823009,6351320.1,LCX,USDC
LDO-USD,Lido DAO Token,0.968,7.79510022271715,3401390.4,LDO,USD
LDO-USDC,Lido DAO Token,0.968,7.79510022271715,3401390.4,LDO,USDC
MASK-GBP,Mask Network,1.745,7.71604938271605,35881.64,MASK,GBP
DEXT-USDC,DEXTools,0.3406,7.44479495268139,590804.7,DEXT,USDC
DEXT-USD,DEXTools,0.3406,7.44479495268139,590804.7,DEXT,USD
MASK-EUR,Mask Network,2.08,7.21649484536082,55664.17,MASK,EUR
ENS-EUR,Ethereum Name Service,21.77,6.97788697788698,2804.958,ENS,EUR
DRIFT-USDC,Drift Protocol,0.724,6.9423929098966,2217936.02,DRIFT,USDC
DRIFT-USD,Drift Protocol,0.724,6.9423929098966,2217936.02,DRIFT,USD
MASK-USD,Mask Network,2.34,6.84931506849315,2007201.11,MASK,USD
MASK-USDC,Mask Network,2.34,6.84931506849315,2007201.11,MASK,USDC
MASK-USDT,Mask Network,2.34,6.84931506849315,19983.17,MASK,USDT
UNI-BTC,Uniswap,0.0000663,6.76328502415459,16953.034105,UNI,BTC
ENS-USDT,Ethereum Name Service,24.58,6.68402777777778,2043.991,ENS,USDT
ENS-USD,Ethereum Name Service,24.58,6.54529692241006,181082.639,ENS,USD
ENS-USDC,Ethereum Name Service,24.58,6.54529692241006,181082.639,ENS,USDC
MKR-BTC,Maker,0.01617,6.31163708086785,3.845349,MKR,BTC
UNI-EUR,Uniswap,6.35,6.18729096989967,244036.924,UNI,EUR
UNI-USD,Uniswap,7.149,5.87973933649289,4629355.015898,UNI,USD
UNI-USDC,Uniswap,7.149,5.87973933649289,4629355.015898,UNI,USDC
UNI-GBP,Uniswap,5.31,5.77689243027888,49874.437,UNI,GBP
ARB-USD,Arbitrum,0.4251,5.56245343928483,21469904.05,ARB,USD
ARB-USDC,Arbitrum,0.4251,5.56245343928483,21469904.05,ARB,USDC
ETHFI-USD,ether.fi,1.466,5.54355651547876,1314447.93,ETHFI,USD
ETHFI-USDC,ether.fi,1.466,5.54355651547876,1314447.93,ETHFI,USDC
RONIN-USD,Ronin,0.708,5.51415797317437,339630.64,RONIN,USD
RONIN-USDC,Ronin,0.708,5.51415797317437,339630.64,RONIN,USDC
MKR-USD,Maker,1750.68,5.38393007632853,1176.544655,MKR,USD
MKR-USDC,Maker,1750.68,5.38393007632853,1176.544655,MKR,USDC
PEPE-USDC,Pepe,0.0000145,5.37790697674419,2942388363137.0,PEPE,USDC
PEPE-USD,Pepe,0.0000145,5.37790697674419,2942388363137.0,PEPE,USD
DIMO-USDC,DIMO,0.0693,5.17529215358932,3479992.6,DIMO,USDC
DIMO-USD,DIMO,0.0693,5.17529215358932,3479992.6,DIMO,USD
GODS-USDC,Gods Unchained,0.16628,4.66419084786303,5373881.71,GODS,USDC
GODS-USD,Gods Unchained,0.16628,4.66419084786303,5373881.71,GODS,USD
ETH-BTC,Ethereum,0.02529,4.41783649876135,3692.80801549,ETH,BTC
APE-EUR,ApeCoin,0.641,4.39739413680782,182258.12,APE,EUR
APE-USDT,ApeCoin,0.725,4.16666666666667,582337.0,APE,USDT
OP-USDT,Optimism,0.79,4.08432147562582,156149.49,OP,USDT
APE-USD,ApeCoin,0.725,4.01721664275466,1116721.54,APE,USD
APE-USDC,ApeCoin,0.725,4.01721664275466,1116721.54,APE,USDC
BNT-USDC,Bancor Network Token,0.7378,3.97406989853439,32974.764051,BNT,USDC
BNT-USD,Bancor Network Token,0.7378,3.97406989853439,32974.764051,BNT,USD
ETH-EUR,Ethereum,2421.59,3.83330689180556,7709.24500267,ETH,EUR
OP-USD,Optimism,0.786,3.83091149273448,5285451.52,OP,USD
OP-USDC,Optimism,0.786,3.83091149273448,5285451.52,OP,USDC
INV-USD,Inverse Finance,28.69,3.76130198915009,2030.4171,INV,USD
INV-USDC,Inverse Finance,28.69,3.76130198915009,2030.4171,INV,USDC
ETH-GBP,Ethereum,2029.27,3.71197563169515,5543.77413407,ETH,GBP
CGLD-GBP,Celo,0.282,3.67647058823529,10342.16,CGLD,GBP
NEAR-USD,NEAR Protocol,2.941,3.66584420162143,1726131.083,NEAR,USD
NEAR-USDC,NEAR Protocol,2.941,3.66584420162143,1726131.083,NEAR,USDC
CRV-GBP,Curve DAO Token,0.5829,3.62666666666667,38452.6,CRV,GBP
XTZ-EUR,Tezos,0.58,3.57142857142857,6276.44,XTZ,EUR
ICP-BTC,Internet Computer,0.0000505,3.48360655737705,2402.6639,ICP,BTC
