Product-ID,Base-Name,Price,Volume 24h
MOG-USDC,Mog Coin,0.00000081,3911708805522.0
MOG-USD,Mog Coin,0.00000081,3911708805522.0
PEPE-USDC,Pepe,0.00001076,3566255460983.0
PEPE-USD,Pepe,0.00001076,3566255460983.0
BONK-USDC,Bonk,0.00001463,954476098993.0
BONK-USD,Bonk,0.00001463,954476098993.0
SHIB-USD,SHIBA INU,0.00001205,381604838951.0
SHIB-USDC,SHIBA INU,0.00001205,381604838951.0
SHIB-EUR,SHIBA INU,0.00001053,58934830393.0
SHIB-GBP,SHIBA INU,0.00000888,21290858964.0
SHIB-USDT,SHIBA INU,0.000012,17401087670.0
TOSHI-USDC,Toshi,0.0004984,11775616644.0
TOSHI-USD,Toshi,0.0004984,11775616644.0
FLOKI-USDC,FLOKI,0.0000762,8913387432.0
FLOKI-USD,FLOKI,0.0000762,8913387432.0
DOGINME-USDC,doginme,0.0005589,1946556434.0
DOGINME-USD,doginme,0.0005589,1946556434.0
DEGEN-USDC,Degen,0.004062,916416043.0
DEGEN-USD,Degen,0.004062,916416043.0
MOBILE-USDC,Helium Mobile,0.00036,880281774.0
MOBILE-USD,Helium Mobile,0.00036,880281774.0
B3-USD,B3 (Base),0.002817,858715747.0
B3-USDC,B3 (Base),0.002817,858715747.0
SPELL-USD,Spell Token,0.0005018,768741860.0
SPELL-USDC,Spell Token,0.0005018,768741860.0
AMP-USDC,Amp,0.00382,573470214.0
AMP-USD,Amp,0.00382,573470214.0
TURBO-USDC,Turbo,0.003757,449064332.0
TURBO-USD,Turbo,0.003757,449064332.0
XCN-USD,Onyxcoin,0.01463,385350360.5
XCN-USDC,Onyxcoin,0.01463,385350360.5
JASMY-USDC,Jasmy,0.01357,312429041.0
JASMY-USD,Jasmy,0.01357,312429041.0
PENGU-USD,Pudgy Penguins,0.00937,308075839.0
PENGU-USDC,Pudgy Penguins,0.00937,308075839.0
DOGE-USDC,Dogecoin,0.172,285321028.8
DOGE-USD,Dogecoin,0.172,285321028.8
VTHO-USD,VeThor Token,0.002016,263958976.0
VTHO-USDC,VeThor Token,0.002016,263958976.0
ZORA-USD,Zora,0.0102,187260023.0
ZORA-USDC,Zora,0.0102,187260023.0
ACS-USDC,Access,0.0012075,165798295.0
ACS-USD,Access,0.0012075,165798295.0
VET-USDC,vechain,0.02282,116746202.0
VET-USD,vechain,0.02282,116746202.0
ASM-USDC,Assemble AI,0.02369,103750337.0
ASM-USD,Assemble AI,0.02369,103750337.0
GIGA-USDC,Gigachad,0.02041,103553924.1
GIGA-USD,Gigachad,0.02041,103553924.1
MOODENG-USD,Moo Deng,0.183,98306535.62
MOODENG-USDC,Moo Deng,0.183,98306535.62
HBAR-USDC,Hedera,0.16013,96140209.3
HBAR-USD,Hedera,0.16013,96140209.3
KEYCAT-USDC,Keyboard Cat,0.004079,94618393.0
KEYCAT-USD,Keyboard Cat,0.004079,94618393.0
XRP-USD,XRP,2.0983,85813689.943593
XRP-USDC,XRP,2.0983,85813689.943593
SWFTC-USDC,SwftCoin,0.011835,75402671.0
SWFTC-USD,SwftCoin,0.011835,75402671.0
RSR-USD,Reserve Rights,0.006473,73399028.0
RSR-USDC,Reserve Rights,0.006473,73399028.0
MDT-USDC,Measurable Data Token,0.0204,72509408.0
MDT-USD,Measurable Data Token,0.0204,72509408.0
FLR-USDC,Flare,0.01758,69661401.0
FLR-USD,Flare,0.01758,69661401.0
XLM-USD,Stellar Lumens,0.257876,66376981.91818299
XLM-USDC,Stellar Lumens,0.257876,66376981.91818299
AERGO-USD,Aergo,0.1214,59855367.8
AERGO-USDC,Aergo,0.1214,59855367.8
SPA-USDC,Sperax,0.014438,57893746.0
SPA-USD,Sperax,0.014438,57893746.0
ACH-USD,Alchemy Pay,0.019816,56647255.8
ACH-USDC,Alchemy Pay,0.019816,56647255.8
ADA-USDC,Cardano,0.6276,50802555.13138454
ADA-USD,Cardano,0.6276,50802555.13138454
USDT-USD,Tether,1.00046,48003965.52
XYO-USD,XYO,0.01028,47135059.9
XYO-USDC,XYO,0.01028,47135059.9
GST-USD,Green Satoshi Token,0.007081,47026593.09
GST-USDC,Green Satoshi Token,0.007081,47026593.09
AST-USDC,AirSwap,0.0422,40399636.7
AST-USD,AirSwap,0.0422,40399636.7
NKN-USDC,NKN,0.0266,32988223.0
NKN-USD,NKN,0.0266,32988223.0
BLAST-USDC,Blast,0.00262,31273470.0
BLAST-USD,Blast,0.00262,31273470.0
WELL-USDC,Moonwell,0.031954,29609014.0
WELL-USD,Moonwell,0.031954,29609014.0
SKL-USD,SKALE,0.0203,28838436.9
SKL-USDC,SKALE,0.0203,28838436.9
USDC-EUR,USDC,0.8735,27926715.38
SHPING-USD,SHPING,0.005539,27726436.0
SHPING-USDC,SHPING,0.005539,27726436.0
SXT-USDC,Space and Time,0.0948,27090035.8
SXT-USD,Space and Time,0.0948,27090035.8
POPCAT-USD,Popcat (SOL),0.3322,26445314.19
POPCAT-USDC,Popcat (SOL),0.3322,26445314.19
ALGO-USD,Algorand,0.1817,25501341.1
ALGO-USDC,Algorand,0.1817,25501341.1
BTRST-USD,Braintrust,0.358,24488496.47
BTRST-USDC,Braintrust,0.358,24488496.47
LA-USDC,Lagrange,1.2997,23386203.2
LA-USD,Lagrange,1.2997,23386203.2
ANKR-USDC,Ankr,0.01581,21903861.0
ANKR-USD,Ankr,0.01581,21903861.0
SUI-USDC,SUI,2.9577,21720146.7
SUI-USD,SUI,2.9577,21720146.7
FOX-USDC,Shapeshift FOX Token,0.0271,20568579.3
FOX-USD,Shapeshift FOX Token,0.0271,20568579.3
NCT-USD,PolySwarm,0.01843,20454237.0
NCT-USDC,PolySwarm,0.01843,20454237.0
SWELL-USD,SWELL,0.00841,20276709.0
SWELL-USDC,SWELL,0.00841,20276709.0
ONDO-USDC,Ondo Finance,0.78213,19845617.48
ONDO-USD,Ondo Finance,0.78213,19845617.48
GRT-USD,The Graph,0.0878,19539535.99
GRT-USDC,The Graph,0.0878,19539535.99
VOXEL-USDC,Voxies,0.0527,18198559.73
VOXEL-USD,Voxies,0.0527,18198559.73
REZ-USDC,Renzo,0.01001,17627374.0
REZ-USD,Renzo,0.01001,17627374.0
VARA-USDC,Vara,0.00556,17473970.0
VARA-USD,Vara,0.00556,17473970.0
SYRUP-USD,Maple Finance,0.3613,16370143.3
SYRUP-USDC,Maple Finance,0.3613,16370143.3
WIF-USD,dogwifhat,0.832,16183240.78
WIF-USDC,dogwifhat,0.832,16183240.78
ROSE-USD,Oasis Network,0.0266,15658293.6
ROSE-USDC,Oasis Network,0.0266,15658293.6
ATH-USD,Aethir,0.04998,15516836.0
ATH-USDC,Aethir,0.04998,15516836.0
FET-USDC,Artificial Superintelligence Alliance,0.7297,15512128.5
FET-USD,Artificial Superintelligence Alliance,0.7297,15512128.5
OGN-USDC,Origin Token,0.05373,15398214.83
OGN-USD,Origin Token,0.05373,15398214.83
CRV-USDC,Curve DAO Token,0.6178,14214582.71
CRV-USD,Curve DAO Token,0.6178,14214582.71
LRC-USD,Loopring,0.0851,14208990.883408
LRC-USDC,Loopring,0.0851,14208990.883408
L3-USDC,Layer3,0.0616,14045676.8
L3-USD,Layer3,0.0616,14045676.8
FAI-USD,Freysa,0.01714,13983284.0
FAI-USDC,Freysa,0.01714,13983284.0
COOKIE-USD,Cookie DAO,0.20934,13709688.5
COOKIE-USDC,Cookie DAO,0.20934,13709688.5
ALEPH-USD,Aleph Cloud,0.0571,13226344.2
ALEPH-USDC,Aleph Cloud,0.0571,13226344.2
AERO-USD,Aerodrome Finance,0.49661,12086065.5
AERO-USDC,Aerodrome Finance,0.49661,12086065.5
SEI-USDC,Sei,0.1807,11894254.3
SEI-USD,Sei,0.1807,11894254.3
00-USDC,00 Token,0.0166,10923616.83
00-USD,00 Token,0.0166,10923616.83
HFT-USD,Hashflow,0.054,10449593.8
HFT-USDC,Hashflow,0.054,10449593.8
ENA-USD,Ethena,0.2895,10164701.4
ENA-USDC,Ethena,0.2895,10164701.4
ARB-USDC,Arbitrum,0.3259,10116454.93
ARB-USD,Arbitrum,0.3259,10116454.93
CRO-USDC,Cronos,0.0981,10047684.6
CRO-USD,Cronos,0.0981,10047684.6
PROMPT-USDC,Wayfinder,0.17724,9920969.6
PROMPT-USD,Wayfinder,0.17724,9920969.6
CLV-USDC,Clover Finance,0.0241,9350329.12
CLV-USD,Clover Finance,0.0241,9350329.12
ZK-USD,ZKsync,0.05214,9200579.2
ZK-USDC,ZKsync,0.05214,9200579.2
PNUT-USD,Peanut the Squirrel,0.2366,9105665.43
PNUT-USDC,Peanut the Squirrel,0.2366,9105665.43
VELO-USD,Velodrome Finance,0.04764,9036578.9
VELO-USDC,Velodrome Finance,0.04764,9036578.9
COTI-USDC,COTI,0.0548,8844239.7
COTI-USD,COTI,0.0548,8844239.7
AIOZ-USDC,AIOZ Network,0.3158,8696156.4
AIOZ-USD,AIOZ Network,0.3158,8696156.4
BLZ-USDC,Bluzelle,0.0348,7946483.0
BLZ-USD,Bluzelle,0.0348,7946483.0
QI-USDC,BENQI,0.007525,7793882.0
QI-USD,BENQI,0.007525,7793882.0
DOGE-EUR,Dogecoin,0.1499,7627260.4
DOGE-USDT,Dogecoin,0.1715,7509646.3
T-USDC,Threshold,0.01431,7494869.0
T-USD,Threshold,0.01431,7494869.0
BIGTIME-USD,Big Time,0.05736,7163254.0
BIGTIME-USDC,Big Time,0.05736,7163254.0
HBAR-USDT,Hedera,0.15994,7160426.4
EDGE-USDC,Definitive,0.07581,6970968.3
EDGE-USD,Definitive,0.07581,6970968.3
CELR-USD,Celer Network,0.00802,6723884.0
CELR-USDC,Celer Network,0.00802,6723884.0
FIS-USD,StaFi,0.1209,6566893.8
FIS-USDC,StaFi,0.1209,6566893.8
PYTH-USDC,Pyth Network,0.1093,6157105.3
PYTH-USD,Pyth Network,0.1093,6157105.3
FX-USDC,Function X,0.1726,6021992.8
FX-USD,Function X,0.1726,6021992.8
HONEY-USD,Hivemapper,0.025,5950249.9
HONEY-USDC,Hivemapper,0.025,5950249.9
TRU-USD,TrueFi,0.0339,5920355.7
TRU-USDC,TrueFi,0.0339,5920355.7
DNT-USDC,district0x,0.0261,5811632.6
DNT-USD,district0x,0.0261,5811632.6
C98-USDC,Coin98,0.0472,5684600.29
C98-USD,Coin98,0.0472,5684600.29
MATIC-USD,Polygon,0.2002,5485353.0
MATIC-USDC,Polygon,0.2002,5485353.0
ARPA-USDC,ARPA Chain,0.0204,5413234.7
ARPA-USD,ARPA Chain,0.0204,5413234.7
RARE-USDC,SuperRare,0.0545,5280537.0
RARE-USD,SuperRare,0.0545,5280537.0
STX-USD,Stacks,0.6986,4898437.89
STX-USDC,Stacks,0.6986,4898437.89
GMT-USD,STEPN,0.0474,4815308.66
GMT-USDC,STEPN,0.0474,4815308.66
USDT-EUR,Tether,0.87395,4716834.93
POND-USD,Marlin,0.00857,4703834.0
POND-USDC,Marlin,0.00857,4703834.0
FIDA-USDC,Bonfida,0.0628,4591364.17
FIDA-USD,Bonfida,0.0628,4591364.17
POL-USD,Polygon Ecosystem Token,0.2004,4564341.67
POL-USDC,Polygon Ecosystem Token,0.2004,4564341.67
EURC-USDC,EURC,1.1448,4530646.0
USDC-GBP,USDC,0.7366,4437412.13
OXT-USDC,Orchid,0.0528,4086721.0
OXT-USD,Orchid,0.0528,4086721.0
DOGE-GBP,Dogecoin,0.1264,4068495.8
GODS-USD,Gods Unchained,0.12966,3957402.39
GODS-USDC,Gods Unchained,0.12966,3957402.39
PIRATE-USD,Pirate Nation Token,0.0481,3946689.6
PIRATE-USDC,Pirate Nation Token,0.0481,3946689.6
LDO-USD,Lido DAO Token,0.769,3783896.79
LDO-USDC,Lido DAO Token,0.769,3783896.79
USDT-USDC,Tether,1.0004,3728905.7
KERNEL-USD,KernelDAO,0.1346,3586507.57
KERNEL-USDC,KernelDAO,0.1346,3586507.57
