Product-ID,Base-Name,Price,Price Percentage Change 24h,Volume 24h,Base Currency ID,Quote Currency ID
A8-USDC,Ancient8,0.1615,25.29092319627618,22411300.94,A8,USDC
A8-USD,Ancient8,0.1615,25.29092319627618,22411300.94,A8,USD
TRB-USD,Tellor,57.06,15.38928210313448,460194.321,TRB,USD
TRB-USDC,Tellor,57.06,15.38928210313448,460194.321,TRB,USDC
FIS-USDC,StaFi,0.1802,13.47607052896725,5599375.5,FIS,USDC
FIS-USD,StaFi,0.1802,13.47607052896725,5599375.5,FIS,USD
LCX-USD,LCX,0.1528,12.68436578171091,7049035.6,LCX,USD
LCX-USDC,LCX,0.1528,12.68436578171091,7049035.6,LCX,USDC
EIGEN-USD,EigenLayer,1.685,11.73740053050398,1381278.51,EIGEN,USD
EIGEN-USDC,EigenLayer,1.685,11.73740053050398,1381278.51,EIGEN,USDC
MASK-EUR,Mask Network,2.08,8.90052356020942,55163.37,MASK,EUR
ENS-USDT,Ethereum Name Service,24.98,8.42013888888889,2048.25,ENS,USDT
LDO-USD,Lido DAO Token,0.97,8.01781737193764,3417802.54,LDO,USD
LDO-USDC,Lido DAO Token,0.97,8.01781737193764,3417802.54,LDO,USDC
MASK-GBP,Mask Network,1.745,7.71604938271605,35882.24,MASK,GBP
ENS-USDC,Ethereum Name Service,24.6,7.00304480208786,181293.162,ENS,USDC
ENS-USD,Ethereum Name Service,24.6,7.00304480208786,181293.162,ENS,USD
ENS-EUR,Ethereum Name Service,21.77,6.97788697788698,2812.89,ENS,EUR
MASK-USD,Mask Network,2.33,6.88073394495413,1992386.45,MASK,USD
MASK-USDC,Mask Network,2.33,6.88073394495413,1992386.45,MASK,USDC
MASK-USDT,Mask Network,2.34,6.84931506849315,20016.9,MASK,USDT
UNI-BTC,Uniswap,0.0000663,6.59163987138264,14869.034905,UNI,BTC
DRIFT-USD,Drift Protocol,0.718,6.52818991097923,2232324.67,DRIFT,USD
DRIFT-USDC,Drift Protocol,0.718,6.52818991097923,2232324.67,DRIFT,USDC
MKR-BTC,Maker,0.01617,6.31163708086785,3.880859,MKR,BTC
UNI-GBP,Uniswap,5.31,5.77689243027888,47547.536,UNI,GBP
DEXT-USD,DEXTools,0.335,5.6782334384858,592259.0,DEXT,USD
DEXT-USDC,DEXTools,0.335,5.6782334384858,592259.0,DEXT,USDC
ETHFI-USD,ether.fi,1.461,5.5635838150289,1316927.79,ETHFI,USD
ETHFI-USDC,ether.fi,1.461,5.5635838150289,1316927.79,ETHFI,USDC
RONIN-USDC,Ronin,0.708,5.51415797317437,339888.17,RONIN,USDC
RONIN-USD,Ronin,0.708,5.51415797317437,339888.17,RONIN,USD
UNI-EUR,Uniswap,6.32,5.50918196994992,238730.529,UNI,EUR
ARB-USDC,Arbitrum,0.4249,5.30359355638166,21379627.6,ARB,USDC
ARB-USD,Arbitrum,0.4249,5.30359355638166,21379627.6,ARB,USD
MKR-USDC,Maker,1749.08,5.21921170412436,1186.321124,MKR,USDC
MKR-USD,Maker,1749.08,5.21921170412436,1186.321124,MKR,USD
UNI-USDC,Uniswap,7.131,5.20802596636176,4549785.366427,UNI,USDC
UNI-USD,Uniswap,7.131,5.20802596636176,4549785.366427,UNI,USD
APE-EUR,ApeCoin,0.645,5.04885993485342,186667.09,APE,EUR
DIMO-USDC,DIMO,0.06921,5.02276176024279,3479735.0,DIMO,USDC
DIMO-USD,DIMO,0.06921,5.02276176024279,3479735.0,DIMO,USD
SHPING-USD,SHPING,0.006717,4.85482360287231,57947576.0,SHPING,USD
SHPING-USDC,SHPING,0.006717,4.85482360287231,57947576.0,SHPING,USDC
PEPE-USD,Pepe,0.00001444,4.78955007256894,2947588666942.0,PEPE,USD
