Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.00000088,1415330623262.0
MOG-USDC,Mog Coin,0.00000088,1415330623262.0
PEPE-USD,Pepe,0.00001186,1384492571387.0
PEPE-USDC,Pepe,0.00001186,1384492571387.0
BONK-USDC,Bonk,0.00001576,540974414924.0
BONK-USD,Bonk,0.00001576,540974414924.0
SHIB-USDC,SHIBA INU,0.0000128,182324736932.0
SHIB-USD,SHIBA INU,0.0000128,182324736932.0
SHIB-EUR,SHIBA INU,0.00001123,44315021112.0
SHIB-GBP,SHIBA INU,0.00000945,9905622390.0
TOSHI-USD,Toshi,0.0005258,8866997384.0
TOSHI-USDC,Toshi,0.0005258,8866997384.0
SHIB-USDT,SHIBA INU,0.0000128,5138662826.0
FLOKI-USD,FLOKI,0.0000821,4229987864.0
FLOKI-USDC,FLOKI,0.0000821,4229987864.0
DOGINME-USD,doginme,0.0005939,1056115280.0
DOGINME-USDC,doginme,0.0005939,1056115280.0
MOBILE-USD,Helium Mobile,0.000379,752152466.0
MOBILE-USDC,Helium Mobile,0.000379,752152466.0
DEGEN-USD,Degen,0.004516,591170199.0
DEGEN-USDC,Degen,0.004516,591170199.0
XCN-USDC,Onyxcoin,0.01552,572341965.9
XCN-USD,Onyxcoin,0.01552,572341965.9
SPELL-USDC,Spell Token,0.0005323,420846086.0
SPELL-USD,Spell Token,0.0005323,420846086.0
B3-USD,B3 (Base),0.003071,414381893.0
B3-USDC,B3 (Base),0.003071,414381893.0
ZORA-USD,Zora,0.01202,340613630.0
ZORA-USDC,Zora,0.01202,340613630.0
TURBO-USDC,Turbo,0.004072,290957482.0
TURBO-USD,Turbo,0.004072,290957482.0
PENGU-USD,Pudgy Penguins,0.01007,232598216.0
PENGU-USDC,Pudgy Penguins,0.01007,232598216.0
AMP-USDC,Amp,0.00402,202065398.0
AMP-USD,Amp,0.00402,202065398.0
JASMY-USD,Jasmy,0.01451,199989858.0
JASMY-USDC,Jasmy,0.01451,199989858.0
VTHO-USDC,VeThor Token,0.002113,99135414.0
VTHO-USD,VeThor Token,0.002113,99135414.0
KEYCAT-USD,Keyboard Cat,0.004326,95063235.0
KEYCAT-USDC,Keyboard Cat,0.004326,95063235.0
DOGE-USDC,Dogecoin,0.18822,92404050.7
DOGE-USD,Dogecoin,0.18822,92404050.7
MOODENG-USDC,Moo Deng,0.1939,88253101.73
MOODENG-USD,Moo Deng,0.1939,88253101.73
SHPING-USDC,SHPING,0.006118,83351635.0
SHPING-USD,SHPING,0.006118,83351635.0
GIGA-USD,Gigachad,0.02192,77334864.6
GIGA-USDC,Gigachad,0.02192,77334864.6
SPA-USD,Sperax,0.016479,71317203.0
SPA-USDC,Sperax,0.016479,71317203.0
VET-USD,vechain,0.02371,54259357.0
VET-USDC,vechain,0.02371,54259357.0
RSR-USDC,Reserve Rights,0.006914,50514648.0
RSR-USD,Reserve Rights,0.006914,50514648.0
HBAR-USD,Hedera,0.16752,50258755.9
HBAR-USDC,Hedera,0.16752,50258755.9
NCT-USD,PolySwarm,0.01921,46908325.0
NCT-USDC,PolySwarm,0.01921,46908325.0
XRP-USD,XRP,2.2053,42141772.070201
XRP-USDC,XRP,2.2053,42141772.070201
SWFTC-USD,SwftCoin,0.012534,41909189.0
SWFTC-USDC,SwftCoin,0.012534,41909189.0
L3-USD,Layer3,0.07154,41689682.5
L3-USDC,Layer3,0.07154,41689682.5
FLR-USDC,Flare,0.0179,40939562.0
FLR-USD,Flare,0.0179,40939562.0
XLM-USDC,Stellar Lumens,0.2665,40471493.83146746
XLM-USD,Stellar Lumens,0.2665,40471493.83146746
USDT-USD,Tether,1.00051,34230879.84
ACS-USDC,Access,0.001252,28654632.0
ACS-USD,Access,0.001252,28654632.0
WELL-USD,Moonwell,0.034992,28600297.0
WELL-USDC,Moonwell,0.034992,28600297.0
ACH-USD,Alchemy Pay,0.0211,25503074.9
ACH-USDC,Alchemy Pay,0.0211,25503074.9
POPCAT-USDC,Popcat (SOL),0.348,24697746.26
POPCAT-USD,Popcat (SOL),0.348,24697746.26
T-USDC,Threshold,0.01572,24306952.0
T-USD,Threshold,0.01572,24306952.0
USDC-EUR,USDC,0.8756,24063883.81
ADA-USDC,Cardano,0.6664,23164510.87003001
ADA-USD,Cardano,0.6664,23164510.87003001
00-USD,00 Token,0.0172,22024543.56
00-USDC,00 Token,0.0172,22024543.56
XYO-USDC,XYO,0.01103,20642267.5
XYO-USD,XYO,0.01103,20642267.5
SYRUP-USD,Maple Finance,0.4111,18421148.7
SYRUP-USDC,Maple Finance,0.4111,18421148.7
LRC-USD,Loopring,0.0893,15987127.111544
LRC-USDC,Loopring,0.0893,15987127.111544
QI-USD,BENQI,0.007907,15520533.0
QI-USDC,BENQI,0.007907,15520533.0
ROSE-USD,Oasis Network,0.02819,14994133.0
ROSE-USDC,Oasis Network,0.02819,14994133.0
GRT-USD,The Graph,0.0947,14212833.77
GRT-USDC,The Graph,0.0947,14212833.77
BLAST-USDC,Blast,0.00282,14033492.0
BLAST-USD,Blast,0.00282,14033492.0
VARA-USD,Vara,0.00581,13934096.0
VARA-USDC,Vara,0.00581,13934096.0
SKL-USD,SKALE,0.0213,13693123.8
SKL-USDC,SKALE,0.0213,13693123.8
OGN-USDC,Origin Token,0.05701,12931629.63
OGN-USD,Origin Token,0.05701,12931629.63
FAI-USDC,Freysa,0.01868,12759396.0
FAI-USD,Freysa,0.01868,12759396.0
NKN-USDC,NKN,0.029,11846005.0
NKN-USD,NKN,0.029,11846005.0
WIF-USD,dogwifhat,0.887,11629474.6
WIF-USDC,dogwifhat,0.887,11629474.6
ONDO-USDC,Ondo Finance,0.83192,11461290.93
ONDO-USD,Ondo Finance,0.83192,11461290.93
GST-USD,Green Satoshi Token,0.007547,11261900.79
GST-USDC,Green Satoshi Token,0.007547,11261900.79
SXT-USDC,Space and Time,0.0979,11159529.6
SXT-USD,Space and Time,0.0979,11159529.6
EDGE-USD,Definitive,0.07962,11005835.4
EDGE-USDC,Definitive,0.07962,11005835.4
COOKIE-USDC,Cookie DAO,0.2231,10570834.2
COOKIE-USD,Cookie DAO,0.2231,10570834.2
ANKR-USD,Ankr,0.0167,10473078.0
ANKR-USDC,Ankr,0.0167,10473078.0
SWELL-USD,SWELL,0.0095,10427387.0
SWELL-USDC,SWELL,0.0095,10427387.0
FET-USDC,Artificial Superintelligence Alliance,0.7905,10391994.3
