Product-ID,Base-Name,Price,Volume 24h
MOG-USDC,Mog Coin,0.0000009,4046466045250.0
MOG-USD,Mog Coin,0.0000009,4046466045250.0
PEPE-USDC,Pepe,0.00001134,3376826053501.0
PEPE-USD,Pepe,0.00001134,3376826053501.0
BONK-USDC,Bonk,0.00001581,888318338030.0
BONK-USD,Bonk,0.00001581,888318338030.0
SHIB-USD,SHIBA INU,0.00001259,584478046103.0
SHIB-USDC,SHIBA INU,0.00001259,584478046103.0
SHIB-EUR,SHIBA INU,0.0000111,126638927945.0
SHIB-GBP,SHIBA INU,0.00000935,43203606320.0
SHIB-USDT,SHIBA INU,0.0000125,31010054659.0
TOSHI-USDC,Toshi,0.0005331,19012691211.0
TOSHI-USD,Toshi,0.0005331,19012691211.0
FLOKI-USDC,FLOKI,0.0000807,8478888078.0
FLOKI-USD,FLOKI,0.0000807,8478888078.0
DOGINME-USDC,doginme,0.0006282,2272244460.0
DOGINME-USD,doginme,0.0006282,2272244460.0
SPELL-USD,Spell Token,0.00052,1349161159.0
SPELL-USDC,Spell Token,0.00052,1349161159.0
B3-USD,B3 (Base),0.003238,1198058808.0
B3-USDC,B3 (Base),0.003238,1198058808.0
MOBILE-USDC,Helium Mobile,0.000397,1116226115.0
MOBILE-USD,Helium Mobile,0.000397,1116226115.0
DEGEN-USD,Degen,0.004243,1026185433.0
DEGEN-USDC,Degen,0.004243,1026185433.0
TURBO-USDC,Turbo,0.004038,726066388.0
TURBO-USD,Turbo,0.004038,726066388.0
PENGU-USDC,Pudgy Penguins,0.00991,391940167.0
PENGU-USD,Pudgy Penguins,0.00991,391940167.0
XCN-USDC,Onyxcoin,0.01604,380155587.3
XCN-USD,Onyxcoin,0.01604,380155587.3
DOGE-USDC,Dogecoin,0.19008,354718446.7
DOGE-USD,Dogecoin,0.19008,354718446.7
JASMY-USDC,Jasmy,0.01515,329336794.0
JASMY-USD,Jasmy,0.01515,329336794.0
AMP-USDC,Amp,0.004,294366375.0
AMP-USD,Amp,0.004,294366375.0
WELL-USDC,Moonwell,0.038135,270001091.0
WELL-USD,Moonwell,0.038135,270001091.0
GIGA-USDC,Gigachad,0.0211,242205131.9
GIGA-USD,Gigachad,0.0211,242205131.9
VTHO-USD,VeThor Token,0.002095,212024906.0
VTHO-USDC,VeThor Token,0.002095,212024906.0
