Product-ID,Base-Name,Price,Volume 24h
MOG-USDC,Mog Coin,0.00000083,2667594009272.0
MOG-USD,Mog Coin,0.00000083,2667594009272.0
PEPE-USD,Pepe,0.00001109,2526557158609.0
PEPE-USDC,Pepe,0.00001109,2526557158609.0
BONK-USD,Bonk,0.00001491,639547523707.0
BONK-USDC,Bonk,0.00001491,639547523707.0
SHIB-USDC,SHIBA INU,0.00001245,412486524808.0
SHIB-USD,SHIBA INU,0.00001245,412486524808.0
SHIB-EUR,SHIBA INU,0.00001092,93466344489.0
SHIB-GBP,SHIBA INU,0.0000092,17504995255.0
FLOKI-USD,FLOKI,0.0000821,17447110508.0
FLOKI-USDC,FLOKI,0.0000821,17447110508.0
SHIB-USDT,SHIBA INU,0.0000125,10785241085.0
TOSHI-USDC,Toshi,0.0005,9842255996.0
TOSHI-USD,Toshi,0.0005,9842255996.0
DOGINME-USD,doginme,0.0005709,1492766998.0
DOGINME-USDC,doginme,0.0005709,1492766998.0
B3-USD,B3 (Base),0.003022,773488907.0
B3-USDC,B3 (Base),0.003022,773488907.0
TURBO-USD,Turbo,0.003962,654386993.0
TURBO-USDC,Turbo,0.003962,654386993.0
DEGEN-USD,Degen,0.004008,597035762.0
DEGEN-USDC,Degen,0.004008,597035762.0
VARA-USDC,Vara,0.00683,423500448.0
VARA-USD,Vara,0.00683,423500448.0
MOBILE-USD,Helium Mobile,0.00037,372253157.0
MOBILE-USDC,Helium Mobile,0.00037,372253157.0
XCN-USDC,Onyxcoin,0.01479,368369648.8
XCN-USD,Onyxcoin,0.01479,368369648.8
SPELL-USDC,Spell Token,0.0005133,354725776.0
SPELL-USD,Spell Token,0.0005133,354725776.0
JASMY-USD,Jasmy,0.01383,265543849.0
JASMY-USDC,Jasmy,0.01383,265543849.0
PENGU-USD,Pudgy Penguins,0.00941,243729067.0
PENGU-USDC,Pudgy Penguins,0.00941,243729067.0
DOGE-USDC,Dogecoin,0.17959,226774260.2
DOGE-USD,Dogecoin,0.17959,226774260.2
ACS-USD,Access,0.0012383,210114878.0
ACS-USDC,Access,0.0012383,210114878.0
AMP-USDC,Amp,0.00388,198553577.0
AMP-USD,Amp,0.00388,198553577.0
ZORA-USDC,Zora,0.00999,122240919.0
ZORA-USD,Zora,0.00999,122240919.0
ASM-USDC,Assemble AI,0.0213,104465745.0
ASM-USD,Assemble AI,0.0213,104465745.0
KEYCAT-USD,Keyboard Cat,0.0041,100436153.0
KEYCAT-USDC,Keyboard Cat,0.0041,100436153.0
GIGA-USDC,Gigachad,0.02082,85524144.8
GIGA-USD,Gigachad,0.02082,85524144.8
USDT-USD,Tether,1.00067,84847649.23
MOODENG-USDC,Moo Deng,0.1849,83415197.02
MOODENG-USD,Moo Deng,0.1849,83415197.02
VET-USDC,vechain,0.02369,71758971.0
VET-USD,vechain,0.02369,71758971.0
HBAR-USDC,Hedera,0.16535,71739611.2
HBAR-USD,Hedera,0.16535,71739611.2
VTHO-USDC,VeThor Token,0.002078,66500745.0
VTHO-USD,VeThor Token,0.002078,66500745.0
XRP-USDC,XRP,2.169,63169135.342502
XRP-USD,XRP,2.169,63169135.342502
GST-USDC,Green Satoshi Token,0.007249,63107724.81
GST-USD,Green Satoshi Token,0.007249,63107724.81
FLR-USD,Flare,0.01811,60430312.0
FLR-USDC,Flare,0.01811,60430312.0
NCT-USDC,PolySwarm,0.02197,59346556.0
NCT-USD,PolySwarm,0.02197,59346556.0
FAI-USD,Freysa,0.01752,57298766.0
FAI-USDC,Freysa,0.01752,57298766.0
XLM-USD,Stellar Lumens,0.263625,46566830.96512926
XLM-USDC,Stellar Lumens,0.263625,46566830.96512926
ACH-USD,Alchemy Pay,0.020301,45773736.4
ACH-USDC,Alchemy Pay,0.020301,45773736.4
RSR-USD,Reserve Rights,0.006646,43092044.0
RSR-USDC,Reserve Rights,0.006646,43092044.0
ADA-USDC,Cardano,0.6614,40932092.65218106
ADA-USD,Cardano,0.6614,40932092.65218106
SWFTC-USD,SwftCoin,0.01194,40823504.0
SWFTC-USDC,SwftCoin,0.01194,40823504.0
MDT-USD,Measurable Data Token,0.0206,38037235.0
MDT-USDC,Measurable Data Token,0.0206,38037235.0
XYO-USD,XYO,0.01035,31220954.7
XYO-USDC,XYO,0.01035,31220954.7
L3-USD,Layer3,0.05443,28072075.7
L3-USDC,Layer3,0.05443,28072075.7
WELL-USD,Moonwell,0.032329,25867329.0
WELL-USDC,Moonwell,0.032329,25867329.0
ALGO-USD,Algorand,0.1884,25607296.4
ALGO-USDC,Algorand,0.1884,25607296.4
SYRUP-USD,Maple Finance,0.4025,22631940.5
SYRUP-USDC,Maple Finance,0.4025,22631940.5
BLAST-USDC,Blast,0.00266,21652293.0
BLAST-USD,Blast,0.00266,21652293.0
AST-USDC,AirSwap,0.0372,21192365.1
AST-USD,AirSwap,0.0372,21192365.1
NKN-USD,NKN,0.0274,20874991.2
NKN-USDC,NKN,0.0274,20874991.2
USDC-EUR,USDC,0.8777,20443588.53
POPCAT-USD,Popcat (SOL),0.3387,19609910.9
POPCAT-USDC,Popcat (SOL),0.3387,19609910.9
AERGO-USD,Aergo,0.1146,19022382.6
AERGO-USDC,Aergo,0.1146,19022382.6
SKL-USD,SKALE,0.0204,18331121.5
SKL-USDC,SKALE,0.0204,18331121.5
SUI-USDC,SUI,3.1772,16652216.5
SUI-USD,SUI,3.1772,16652216.5
ONDO-USD,Ondo Finance,0.80515,16214338.71
ONDO-USDC,Ondo Finance,0.80515,16214338.71
LA-USD,Lagrange,1.2997,15541588.5
LA-USDC,Lagrange,1.2997,15541588.5
SPA-USDC,Sperax,0.014933,15310507.0
SPA-USD,Sperax,0.014933,15310507.0
ATH-USDC,Aethir,0.04902,15177035.0
ATH-USD,Aethir,0.04902,15177035.0
VOXEL-USDC,Voxies,0.0534,14498687.19
VOXEL-USD,Voxies,0.0534,14498687.19
BTRST-USD,Braintrust,0.295,14142309.76
BTRST-USDC,Braintrust,0.295,14142309.76
SXT-USD,Space and Time,0.0948,14084348.2
SXT-USDC,Space and Time,0.0948,14084348.2
ROSE-USDC,Oasis Network,0.02681,13664586.4
ROSE-USD,Oasis Network,0.02681,13664586.4
COTI-USDC,COTI,0.0563,13418247.0
COTI-USD,COTI,0.0563,13418247.0
ANKR-USD,Ankr,0.01594,12950882.0
ANKR-USDC,Ankr,0.01594,12950882.0
GRT-USD,The Graph,0.0899,12808650.08
GRT-USDC,The Graph,0.0899,12808650.08
ENA-USDC,Ethena,0.296,12514538.9
ENA-USD,Ethena,0.296,12514538.9
FET-USDC,Artificial Superintelligence Alliance,0.7184,12066073.9
FET-USD,Artificial Superintelligence Alliance,0.7184,12066073.9
COOKIE-USDC,Cookie DAO,0.20712,11985900.7
COOKIE-USD,Cookie DAO,0.20712,11985900.7
QI-USD,BENQI,0.007657,11040680.0
QI-USDC,BENQI,0.007657,11040680.0
SWELL-USDC,SWELL,0.00849,10674292.0
SWELL-USD,SWELL,0.00849,10674292.0
WIF-USDC,dogwifhat,0.825,10281211.02
WIF-USD,dogwifhat,0.825,10281211.02
CRV-USDC,Curve DAO Token,0.6282,10185556.47
CRV-USD,Curve DAO Token,0.6282,10185556.47
ARB-USDC,Arbitrum,0.3337,10145468.52
ARB-USD,Arbitrum,0.3337,10145468.52
STX-USD,Stacks,0.6335,9159348.91
STX-USDC,Stacks,0.6335,9159348.91
LRC-USD,Loopring,0.0838,9116243.647298
LRC-USDC,Loopring,0.0838,9116243.647298
PNUT-USD,Peanut the Squirrel,0.2407,9046264.15
PNUT-USDC,Peanut the Squirrel,0.2407,9046264.15
REZ-USDC,Renzo,0.01024,8966100.0
REZ-USD,Renzo,0.01024,8966100.0
SHPING-USDC,SHPING,0.00563,8777124.0
SHPING-USD,SHPING,0.00563,8777124.0
PROMPT-USD,Wayfinder,0.178,8028558.0
PROMPT-USDC,Wayfinder,0.178,8028558.0
POL-USDC,Polygon Ecosystem Token,0.2151,7856779.22
POL-USD,Polygon Ecosystem Token,0.2151,7856779.22
SEI-USD,Sei,0.184,7836952.1
SEI-USDC,Sei,0.184,7836952.1
AERO-USDC,Aerodrome Finance,0.50544,7755728.5
AERO-USD,Aerodrome Finance,0.50544,7755728.5
BLZ-USDC,Bluzelle,0.0367,7709593.6
BLZ-USD,Bluzelle,0.0367,7709593.6
FX-USDC,Function X,0.1636,7252649.9
FX-USD,Function X,0.1636,7252649.9
VELO-USD,Velodrome Finance,0.04861,7184507.2
VELO-USDC,Velodrome Finance,0.04861,7184507.2
RBN-USD,Ribbon Finance,0.12029,7123782.95
RBN-USDC,Ribbon Finance,0.12029,7123782.95
MATIC-USDC,Polygon,0.2153,6682065.7
MATIC-USD,Polygon,0.2153,6682065.7
RARE-USD,SuperRare,0.0556,6551387.5
RARE-USDC,SuperRare,0.0556,6551387.5
FOX-USD,Shapeshift FOX Token,0.0278,6396541.6
FOX-USDC,Shapeshift FOX Token,0.0278,6396541.6
MASK-USD,Mask Network,1.89,6344543.37
MASK-USDC,Mask Network,1.89,6344543.37
PRCL-USDC,Parcl,0.0793,6157115.3
PRCL-USD,Parcl,0.0793,6157115.3
CELR-USDC,Celer Network,0.00814,5881433.0
CELR-USD,Celer Network,0.00814,5881433.0
T-USD,Threshold,0.0144,5647493.0
T-USDC,Threshold,0.0144,5647493.0
CRO-USD,Cronos,0.0972,5440048.4
CRO-USDC,Cronos,0.0972,5440048.4
USDT-EUR,Tether,0.87838,5259589.15
HBAR-USDT,Hedera,0.16515,5031960.4
ZK-USD,ZKsync,0.05296,4588339.4
ZK-USDC,ZKsync,0.05296,4588339.4
HFT-USDC,Hashflow,0.0551,4584525.7
HFT-USD,Hashflow,0.0551,4584525.7
AIOZ-USD,AIOZ Network,0.3227,4570274.5
AIOZ-USDC,AIOZ Network,0.3227,4570274.5
TRU-USDC,TrueFi,0.0352,4530791.2
TRU-USD,TrueFi,0.0352,4530791.2
ARPA-USD,ARPA Chain,0.0208,4500337.3
ARPA-USDC,ARPA Chain,0.0208,4500337.3
DOGE-USDT,Dogecoin,0.1795,4430615.8
PYTH-USD,Pyth Network,0.1132,4248164.4
PYTH-USDC,Pyth Network,0.1132,4248164.4
STRK-USD,Starknet Token,0.128,4239365.01
STRK-USDC,Starknet Token,0.128,4239365.01
DOGE-EUR,Dogecoin,0.1576,4229994.9
USDT-USDC,Tether,1.0009,4117926.86
ALGO-EUR,Algorand,0.1654,4028954.0
USDC-GBP,USDC,0.7392,3997455.41
PIRATE-USD,Pirate Nation Token,0.0479,3995593.8
PIRATE-USDC,Pirate Nation Token,0.0479,3995593.8
00-USD,00 Token,0.0164,3928210.75
00-USDC,00 Token,0.0164,3928210.75
SUKU-USD,SUKU,0.0298,3888167.3
SUKU-USDC,SUKU,0.0298,3888167.3
GODS-USD,Gods Unchained,0.13544,3880183.29
GODS-USDC,Gods Unchained,0.13544,3880183.29
DNT-USD,district0x,0.0268,3839859.3
DNT-USDC,district0x,0.0268,3839859.3
BIGTIME-USDC,Big Time,0.05848,3789983.0
BIGTIME-USD,Big Time,0.05848,3789983.0
USDT-GBP,Tether,0.7396,3711044.75
FIS-USDC,StaFi,0.1172,3710388.0
FIS-USD,StaFi,0.1172,3710388.0
EURC-USDC,EURC,1.1391,3407228.0
GMT-USD,STEPN,0.0491,3323963.32
GMT-USDC,STEPN,0.0491,3323963.32
OXT-USD,Orchid,0.0557,3271734.0
OXT-USDC,Orchid,0.0557,3271734.0
HONEY-USDC,Hivemapper,0.0248,3262596.8
HONEY-USD,Hivemapper,0.0248,3262596.8
NEON-USDC,Neon EVM,0.11593,3172500.31
NEON-USD,Neon EVM,0.11593,3172500.31
DOGE-GBP,Dogecoin,0.1328,3037724.1
EDGE-USDC,Definitive,0.08081,2791626.6
EDGE-USD,Definitive,0.08081,2791626.6
LDO-USDC,Lido DAO Token,0.771,2785848.75
LDO-USD,Lido DAO Token,0.771,2785848.75
OGN-USD,Origin Token,0.05445,2732966.71
OGN-USDC,Origin Token,0.05445,2732966.71
OP-USDC,Optimism,0.593,2717065.25
OP-USD,Optimism,0.593,2717065.25
KARRAT-USDC,Karrat,0.0472,2645306.1
KARRAT-USD,Karrat,0.0472,2645306.1
UMA-USDC,UMA,1.219,2610251.081
UMA-USD,UMA,1.219,2610251.081
DOGE-BTC,Dogecoin,0.00000172,2518593.8
FIDA-USDC,Bonfida,0.0638,2503536.32
FIDA-USD,Bonfida,0.0638,2503536.32
FORT-USD,Forta,0.0698,2491863.74
FORT-USDC,Forta,0.0698,2491863.74
TIA-USDC,Celestia,1.933,2477812.04
TIA-USD,Celestia,1.933,2477812.04
APE-USD,ApeCoin,0.682,2410108.76
APE-USDC,ApeCoin,0.682,2410108.76
COW-USDC,CoW Protocol,0.3657,2389388.6
COW-USD,CoW Protocol,0.3657,2389388.6
CLV-USD,Clover Finance,0.0245,2166905.81
CLV-USDC,Clover Finance,0.0245,2166905.81
ADA-EUR,Cardano,0.5807,2078613.31
SUPER-USDC,SuperVerse,0.62503,2013530.47
SUPER-USD,SuperVerse,0.62503,2013530.47
NEAR-USDC,NEAR Protocol,2.322,1995046.576
NEAR-USD,NEAR Protocol,2.322,1995046.576
CHZ-USD,Chiliz,0.0375,1918903.7
CHZ-USDC,Chiliz,0.0375,1918903.7
WLD-USD,Worldcoin,1.064,1891025.3
WLD-USDC,Worldcoin,1.064,1891025.3
IDEX-USD,IDEX,0.0219,1814159.4
IDEX-USDC,IDEX,0.0219,1814159.4
TRUMP-USDC,OFFICIAL TRUMP,10.08,1744871.321
TRUMP-USD,OFFICIAL TRUMP,10.08,1744871.321
SAND-USD,The Sandbox,0.2706,1722938.88
SAND-USDC,The Sandbox,0.2706,1722938.88
CTSI-USDC,Cartesi,0.0599,1721166.9
CTSI-USD,Cartesi,0.0599,1721166.9
MATH-USD,MATH,0.104,1719501.9
MATH-USDC,MATH,0.104,1719501.9
ACX-USD,Across Protocol,0.178,1622585.3
ACX-USDC,Across Protocol,0.178,1622585.3
MANA-USD,Decentraland,0.2704,1618312.39
MANA-USDC,Decentraland,0.2704,1618312.39
IMX-USDC,Immutable,0.5005,1605352.85
IMX-USD,Immutable,0.5005,1605352.85
PNG-USD,Pangolin,0.1515,1574402.0
PNG-USDC,Pangolin,0.1515,1574402.0
C98-USD,Coin98,0.0479,1566958.51
C98-USDC,Coin98,0.0479,1566958.51
ALGO-GBP,Algorand,0.1395,1547330.0
LCX-USD,LCX,0.1305,1539808.2
LCX-USDC,LCX,0.1305,1539808.2
SYN-USDC,Synapse,0.156,1482051.64
SYN-USD,Synapse,0.156,1482051.64
MAGIC-USDC,MAGIC,0.1241,1467656.2
MAGIC-USD,MAGIC,0.1241,1467656.2
LINK-USD,Chainlink,13.547,1459534.5
LINK-USDC,Chainlink,13.547,1459534.5
ALEPH-USD,Aleph Cloud,0.0578,1441896.7
ALEPH-USDC,Aleph Cloud,0.0578,1441896.7
XRP-EUR,XRP,1.9042,1433354.914414
GRT-EUR,The Graph,0.0791,1430506.95
EIGEN-USD,EigenLayer,1.381,1408280.98
EIGEN-USDC,EigenLayer,1.381,1408280.98
KERNEL-USD,KernelDAO,0.1359,1388778.17
KERNEL-USDC,KernelDAO,0.1359,1388778.17
AXL-USD,Axelar,0.3098,1308089.1
AXL-USDC,Axelar,0.3098,1308089.1
RENDER-USD,Render,3.768,1267012.89
RENDER-USDC,Render,3.768,1267012.89
DIMO-USD,DIMO,0.06223,1229858.9
DIMO-USDC,DIMO,0.06223,1229858.9
ALT-USD,Altlayer,0.02561,1224756.0
ALT-USDC,Altlayer,0.02561,1224756.0
HOPR-USD,HOPR,0.043,1176334.4
HOPR-USDC,HOPR,0.043,1176334.4
BOBA-USD,Boba Network,0.0833,1172548.1
BOBA-USDC,Boba Network,0.0833,1172548.1
POLS-USD,Polkastarter,0.2164,1074967.58
POLS-USDC,Polkastarter,0.2164,1074967.58
REQ-USD,Request,0.1406,1072205.0
REQ-USDC,Request,0.1406,1072205.0
BLUR-USD,Blur,0.0858,1061976.0
BLUR-USDC,Blur,0.0858,1061976.0
MINA-USD,Mina,0.198,1053169.229
MINA-USDC,Mina,0.198,1053169.229
IO-USDC,io.net,0.729,1036170.23
IO-USD,io.net,0.729,1036170.23
APE-USDT,ApeCoin,0.682,1035047.41
JASMY-USDT,Jasmy,0.01389,1033836.0
KAITO-USD,Kaito,1.6374,1031744.19
KAITO-USDC,Kaito,1.6374,1031744.19
SUSHI-USDC,SushiSwap,0.6318,977171.4
SUSHI-USD,SushiSwap,0.6318,977171.4
XRP-USDT,XRP,2.1675,924160.5509
ETHFI-USD,ether.fi,1.127,894022.8
ETHFI-USDC,ether.fi,1.127,894022.8
ICP-USDC,Internet Computer,4.953,876335.4823
ICP-USD,Internet Computer,4.953,876335.4823
FIL-USDC,Filecoin,2.42,828076.049
FIL-USD,Filecoin,2.42,828076.049
ARKM-USDC,Arkham,0.503,824342.07
ARKM-USD,Arkham,0.503,824342.07
CVC-USDC,Civic,0.1149,823321.5
CVC-USD,Civic,0.1149,823321.5
IOTX-USD,IoTeX,0.02533,812483.0
IOTX-USDC,IoTeX,0.02533,812483.0
DRIFT-USDC,Drift Protocol,0.476,796884.73
DRIFT-USD,Drift Protocol,0.476,796884.73
UNI-USD,Uniswap,6.031,792270.482018
UNI-USDC,Uniswap,6.031,792270.482018
ADA-GBP,Cardano,0.4904,788305.58
LPT-USDC,Livepeer,7.17,786568.434
LPT-USD,Livepeer,7.17,786568.434
SHDW-USD,Shadow Token,0.102,782542.62
SHDW-USDC,Shadow Token,0.102,782542.62
LOKA-USD,League of Kingdoms Arena,0.0556,779149.81
LOKA-USDC,League of Kingdoms Arena,0.0556,779149.81
RONIN-USD,Ronin,0.529,767355.67
RONIN-USDC,Ronin,0.529,767355.67
RED-USDC,Redstone,0.336,767274.18
RED-USD,Redstone,0.336,767274.18
SOL-USDC,Solana,149.3,738663.91488379
SOL-USD,Solana,149.3,738663.91488379
POND-USD,Marlin,0.00878,706479.0
POND-USDC,Marlin,0.00878,706479.0
DOT-USDC,Polkadot,3.889,704674.4538442
DOT-USD,Polkadot,3.889,704674.4538442
A8-USDC,Ancient8,0.1131,704478.32
A8-USD,Ancient8,0.1131,704478.32
BICO-USD,BICONOMY (BICO),0.0956,688179.98
BICO-USDC,BICONOMY (BICO),0.0956,688179.98
TRAC-USDC,OriginTrail,0.3811,635499.5
TRAC-USD,OriginTrail,0.3811,635499.5
XTZ-USDC,Tezos,0.557,632546.97
XTZ-USD,Tezos,0.557,632546.97
RNDR-USDC,Render (ERC-20),3.7648,623739.18
RNDR-USD,Render (ERC-20),3.7648,623739.18
AURORA-USD,Aurora,0.0765,593080.01
AURORA-USDC,Aurora,0.0765,593080.01
SAFE-USDC,Safe,0.4625,578620.67
SAFE-USD,Safe,0.4625,578620.67
XLM-EUR,Stellar Lumens,0.231507,571865.0
ME-USD,Magic Eden,0.837,541925.66
ME-USDC,Magic Eden,0.837,541925.66
CRV-EUR,Curve DAO Token,0.5502,533499.55
ZETA-USDC,Zetachain,0.2035,528225.7
ZETA-USD,Zetachain,0.2035,528225.7
API3-USDC,Api3,0.675,527266.07
API3-USD,Api3,0.675,527266.07
AVAX-USD,Avalanche,19.49,519323.62527588
AVAX-USDC,Avalanche,19.49,519323.62527588
AUDIO-USDC,Audius,0.066,514694.2
AUDIO-USD,Audius,0.066,514694.2
MATIC-EUR,Polygon,0.1889,512448.6
PRO-USDC,Propy,0.8777,497468.59
PRO-USD,Propy,0.8777,497468.59
LRDS-USDC,Blocklords,0.1602,496195.29
LRDS-USD,Blocklords,0.1602,496195.29
SEAM-USD,Seamless,0.4425,463674.0
SEAM-USDC,Seamless,0.4425,463674.0
RARI-USD,Rarible,0.99,457664.54
RARI-USDC,Rarible,0.99,457664.54
BAT-USD,Basic Attention Token,0.12886,455824.87
BAT-USDC,Basic Attention Token,0.12886,455824.87
JTO-USD,Jito,1.8136,450796.2
JTO-USDC,Jito,1.8136,450796.2
EOS-USDC,EOS,0.5825,445601.7
EOS-USD,EOS,0.5825,445601.7
ZRX-USD,0x Protocol,0.232838,437793.09636
ZRX-USDC,0x Protocol,0.232838,437793.09636
GFI-USDC,Goldfinch Protocol,0.7376,436070.17
GFI-USD,Goldfinch Protocol,0.7376,436070.17
AGLD-USDC,Adventure Gold,0.7839,435094.3
AGLD-USD,Adventure Gold,0.7839,435094.3
HNT-USD,Helium,2.918,414061.8
HNT-USDC,Helium,2.918,414061.8
CHZ-EUR,Chiliz,0.0329,413667.0
PUNDIX-USD,Pundi X (New),0.3133,407071.07
PUNDIX-USDC,Pundi X (New),0.3133,407071.07
FET-USDT,Artificial Superintelligence Alliance,0.7236,397650.7
ORCA-USD,Orca,2.3363,383809.75
ORCA-USDC,Orca,2.3363,383809.75
ROSE-USDT,Oasis Network,0.0269,375486.5
BERA-USD,Berachain,2.251,373963.52
BERA-USDC,Berachain,2.251,373963.52
INJ-USD,Injective,12.057,358302.13
INJ-USDC,Injective,12.057,358302.13
XLM-BTC,Stellar Lumens,0.00000253,351217.0
ATOM-USDC,Cosmos,4.257,346366.63
ATOM-USD,Cosmos,4.257,346366.63
CHZ-GBP,Chiliz,0.0277,341192.9
PERP-USD,Perpetual Protocol,0.237,337108.315
PERP-USDC,Perpetual Protocol,0.237,337108.315
CGLD-USDC,Celo,0.303,333828.74
CGLD-USD,Celo,0.303,333828.74
AKT-USD,Akash Network,1.221,329561.29
AKT-USDC,Akash Network,1.221,329561.29
ADA-USDT,Cardano,0.6644,322844.3
G-USDC,Gravity,0.01305,322757.0
