Product-ID,Base-Name,Price,Price Percentage Change 24h,Volume 24h,Base Currency ID,Quote Currency ID
A8-USDC,Ancient8,0.1625,26.26262626262626,22053398.88,A8,USDC
A8-USD,Ancient8,0.1625,26.26262626262626,22053398.88,A8,USD
FIS-USDC,StaFi,0.1799,13.28715365239295,4535805.8,FIS,USDC
FIS-USD,StaFi,0.1799,13.28715365239295,4535805.8,FIS,USD
EIGEN-USD,EigenLayer,1.724,12.38591916558018,1442346.48,EIGEN,USD
EIGEN-USDC,EigenLayer,1.724,12.38591916558018,1442346.48,EIGEN,USDC
MASK-EUR,Mask Network,2.09,11.17021276595745,55774.77,MASK,EUR
MASK-USDT,Mask Network,2.35,10.84905660377358,18901.02,MASK,USDT
MASK-USDC,Mask Network,2.35,10.32863849765258,2026743.21,MASK,USDC
MASK-USD,Mask Network,2.35,10.32863849765258,2026743.21,MASK,USD
MASK-GBP,Mask Network,1.749,9.3125,35489.15,MASK,GBP
LDO-USDC,Lido DAO Token,0.976,9.05027932960894,3318623.58,LDO,USDC
LDO-USD,Lido DAO Token,0.976,9.05027932960894,3318623.58,LDO,USD
DEXT-USD,DEXTools,0.3445,8.67507886435331,586106.6,DEXT,USD
DEXT-USDC,DEXTools,0.3445,8.67507886435331,586106.6,DEXT,USDC
ENS-EUR,Ethereum Name Service,21.78,8.03571428571429,2771.193,ENS,EUR
UNI-EUR,Uniswap,6.32,8.03418803418803,247867.337,UNI,EUR
UNI-BTC,Uniswap,0.0000662,7.99347471451876,26119.732257,UNI,BTC
ENS-USDC,Ethereum Name Service,24.56,7.71929824561404,179969.284,ENS,USDC
ENS-USD,Ethereum Name Service,24.56,7.71929824561404,179969.284,ENS,USD
UNI-GBP,Uniswap,5.29,7.52032520325203,65909.884,UNI,GBP
UNI-USDC,Uniswap,7.136,7.50225971678216,4675767.845559,UNI,USDC
UNI-USD,Uniswap,7.136,7.50225971678216,4675767.845559,UNI,USD
LCX-USDC,LCX,0.1455,7.38007380073801,6221362.3,LCX,USDC
LCX-USD,LCX,0.1455,7.38007380073801,6221362.3,LCX,USD
KERNEL-USD,KernelDAO,0.1896,7.05815923207228,18309594.36,KERNEL,USD
KERNEL-USDC,KernelDAO,0.1896,7.05815923207228,18309594.36,KERNEL,USDC
MKR-BTC,Maker,0.01621,6.57462195923734,3.502703,MKR,BTC
GODS-USD,Gods Unchained,0.16796,6.38459589561692,4592480.62,GODS,USD
GODS-USDC,Gods Unchained,0.16796,6.38459589561692,4592480.62,GODS,USDC
DRIFT-USD,Drift Protocol,0.72,6.35155096011817,2151364.4,DRIFT,USD
DRIFT-USDC,Drift Protocol,0.72,6.35155096011817,2151364.4,DRIFT,USDC
ETHFI-USDC,ether.fi,1.481,6.3173007896626,1310928.54,ETHFI,USDC
ETHFI-USD,ether.fi,1.481,6.3173007896626,1310928.54,ETHFI,USD
ARB-USDC,Arbitrum,0.4257,6.10667996011964,21214244.61,ARB,USDC
ARB-USD,Arbitrum,0.4257,6.10667996011964,21214244.61,ARB,USD
ENS-USDT,Ethereum Name Service,24.4,5.90277777777778,2042.501,ENS,USDT
COW-USD,CoW Protocol,0.4763,5.8679706601467,3347944.5,COW,USD
COW-USDC,CoW Protocol,0.4763,5.8679706601467,3347944.5,COW,USDC
PEPE-USD,Pepe,0.00001456,5.73710965867829,2900834495468.0,PEPE,USD
PEPE-USDC,Pepe,0.00001456,5.73710965867829,2900834495468.0,PEPE,USDC
RONIN-USDC,Ronin,0.708,5.67164179104478,337541.4,RONIN,USDC
RONIN-USD,Ronin,0.708,5.67164179104478,337541.4,RONIN,USD
MKR-USD,Maker,1751.58,5.63968951853661,1157.848333,MKR,USD
MKR-USDC,Maker,1751.58,5.63968951853661,1157.848333,MKR,USDC
NEON-USDC,Neon EVM,0.14291,5.47641892390582,3403340.71,NEON,USDC
NEON-USD,Neon EVM,0.14291,5.47641892390582,3403340.71,NEON,USD
DIMO-USDC,DIMO,0.06805,5.38949976769398,4037590.3,DIMO,USDC
DIMO-USD,DIMO,0.06805,5.38949976769398,4037590.3,DIMO,USD
NEAR-USDT,NEAR Protocol,2.957,5.34378339864624,61787.222,NEAR,USDT
OP-USD,Optimism,0.79,5.1930758988016,5255543.27,OP,USD
OP-USDC,Optimism,0.79,5.1930758988016,5255543.27,OP,USDC
NEAR-USDC,NEAR Protocol,2.961,4.96277915632754,1725160.35,NEAR,USDC
NEAR-USD,NEAR Protocol,2.961,4.96277915632754,1725160.35,NEAR,USD
METIS-USDC,Metis,20.73,4.9620253164557,26794.449,METIS,USDC
METIS-USD,Metis,20.73,4.9620253164557,26794.449,METIS,USD
SHPING-USDC,SHPING,0.006787,4.65690053970702,55083729.0,SHPING,USDC
SHPING-USD,SHPING,0.006787,4.65690053970702,55083729.0,SHPING,USD
ETH-BTC,Ethereum,0.02529186,4.51181818181818,3565.45196673,ETH,BTC
APE-USDC,ApeCoin,0.728,4.29799426934097,1143691.31,APE,USDC
APE-USD,ApeCoin,0.728,4.29799426934097,1143691.31,APE,USD
APE-EUR,ApeCoin,0.645,4.20032310177706,181084.61,APE,EUR
TRB-USDC,Tellor,51.62,4.19862737182075,389077.709,TRB,USDC
TRB-USD,Tellor,51.62,4.19862737182075,389077.709,TRB,USD
ETH-EUR,Ethereum,2423.16,4.14757635408697,7435.39745748,ETH,EUR
OP-USDT,Optimism,0.79,4.08432147562582,154238.29,OP,USDT
ETH-GBP,Ethereum,2028.77,3.90787054346546,5353.88843431,ETH,GBP
