Product-ID,Base-Name,Price,Volume 24h
MOG-USDC,Mog Coin,0.00000083,2673051762747.0
MOG-USD,Mog Coin,0.00000083,2673051762747.0
PEPE-USDC,Pepe,0.0000111,2542048125755.0
PEPE-USD,Pepe,0.0000111,2542048125755.0
BONK-USD,Bonk,0.0000149,644239598554.0
BONK-USDC,Bonk,0.0000149,644239598554.0
SHIB-USDC,SHIBA INU,0.00001245,413126182087.0
SHIB-USD,SHIBA INU,0.00001245,413126182087.0
SHIB-EUR,SHIBA INU,0.00001094,93327481889.0
SHIB-GBP,SHIBA INU,0.00000921,18111455097.0
FLOKI-USD,FLOKI,0.0000821,17570636720.0
FLOKI-USDC,FLOKI,0.0000821,17570636720.0
SHIB-USDT,SHIBA INU,0.0000125,10878656685.0
TOSHI-USDC,Toshi,0.0005011,9890626099.0
TOSHI-USD,Toshi,0.0005011,9890626099.0
DOGINME-USD,doginme,0.0005707,1492775624.0
DOGINME-USDC,doginme,0.0005707,1492775624.0
B3-USDC,B3 (Base),0.003024,788771520.0
B3-USD,B3 (Base),0.003024,788771520.0
TURBO-USD,Turbo,0.003963,659029855.0
TURBO-USDC,Turbo,0.003963,659029855.0
DEGEN-USD,Degen,0.004005,598529543.0
DEGEN-USDC,Degen,0.004005,598529543.0
VARA-USD,Vara,0.00709,419232783.0
VARA-USDC,Vara,0.00709,419232783.0
MOBILE-USD,Helium Mobile,0.00037,374534023.0
MOBILE-USDC,Helium Mobile,0.00037,374534023.0
XCN-USDC,Onyxcoin,0.0148,368073610.7
XCN-USD,Onyxcoin,0.0148,368073610.7
SPELL-USD,Spell Token,0.0005133,354725776.0
SPELL-USDC,Spell Token,0.0005133,354725776.0
JASMY-USDC,Jasmy,0.01383,266375316.0
JASMY-USD,Jasmy,0.01383,266375316.0
PENGU-USD,Pudgy Penguins,0.00942,243973219.0
PENGU-USDC,Pudgy Penguins,0.00942,243973219.0
DOGE-USD,Dogecoin,0.17966,228442778.3
DOGE-USDC,Dogecoin,0.17966,228442778.3
ACS-USDC,Access,0.0012383,210114878.0
ACS-USD,Access,0.0012383,210114878.0
AMP-USDC,Amp,0.00388,199484894.0
AMP-USD,Amp,0.00388,199484894.0
ZORA-USDC,Zora,0.01003,122437920.0
ZORA-USD,Zora,0.01003,122437920.0
ASM-USD,Assemble AI,0.0214,104302264.0
ASM-USDC,Assemble AI,0.0214,104302264.0
KEYCAT-USDC,Keyboard Cat,0.004091,102067142.0
KEYCAT-USD,Keyboard Cat,0.004091,102067142.0
GIGA-USD,Gigachad,0.02078,85848811.2
GIGA-USDC,Gigachad,0.02078,85848811.2
USDT-USD,Tether,1.00066,84887972.92
MOODENG-USD,Moo Deng,0.1849,83963171.4
MOODENG-USDC,Moo Deng,0.1849,83963171.4
HBAR-USDC,Hedera,0.16537,72452780.9
HBAR-USD,Hedera,0.16537,72452780.9
VET-USD,vechain,0.02373,71918646.0
VET-USDC,vechain,0.02373,71918646.0
VTHO-USD,VeThor Token,0.002082,66497661.0
VTHO-USDC,VeThor Token,0.002082,66497661.0
XRP-USD,XRP,2.1733,63737423.853272
XRP-USDC,XRP,2.1733,63737423.853272
GST-USD,Green Satoshi Token,0.007249,63119011.96
GST-USDC,Green Satoshi Token,0.007249,63119011.96
FLR-USDC,Flare,0.01809,61243053.0
FLR-USD,Flare,0.01809,61243053.0
NCT-USD,PolySwarm,0.02165,58843639.0
NCT-USDC,PolySwarm,0.02165,58843639.0
FAI-USDC,Freysa,0.01752,57330014.0
FAI-USD,Freysa,0.01752,57330014.0
XLM-USD,Stellar Lumens,0.263904,46727421.90172485
XLM-USDC,Stellar Lumens,0.263904,46727421.90172485
ACH-USD,Alchemy Pay,0.020362,45285135.2
ACH-USDC,Alchemy Pay,0.020362,45285135.2
RSR-USDC,Reserve Rights,0.006646,43156770.0
RSR-USD,Reserve Rights,0.006646,43156770.0
ADA-USDC,Cardano,0.6633,41195576.90771919
ADA-USD,Cardano,0.6633,41195576.90771919
SWFTC-USD,SwftCoin,0.01194,40904928.0
SWFTC-USDC,SwftCoin,0.01194,40904928.0
MDT-USDC,Measurable Data Token,0.02067,38048097.0
MDT-USD,Measurable Data Token,0.02067,38048097.0
XYO-USDC,XYO,0.01035,31654623.7
XYO-USD,XYO,0.01035,31654623.7
L3-USD,Layer3,0.05443,28072075.7
L3-USDC,Layer3,0.05443,28072075.7
WELL-USD,Moonwell,0.032258,27006222.0
WELL-USDC,Moonwell,0.032258,27006222.0
ALGO-USDC,Algorand,0.1888,26001070.3
ALGO-USD,Algorand,0.1888,26001070.3
SYRUP-USD,Maple Finance,0.4002,22661466.2
SYRUP-USDC,Maple Finance,0.4002,22661466.2
BLAST-USDC,Blast,0.00266,21749886.0
BLAST-USD,Blast,0.00266,21749886.0
AST-USDC,AirSwap,0.0372,21678949.7
AST-USD,AirSwap,0.0372,21678949.7
NKN-USD,NKN,0.0275,20928618.1
NKN-USDC,NKN,0.0275,20928618.1
USDC-EUR,USDC,0.8778,20469717.69
POPCAT-USDC,Popcat (SOL),0.3382,19682202.67
POPCAT-USD,Popcat (SOL),0.3382,19682202.67
AERGO-USDC,Aergo,0.1147,18986168.4
AERGO-USD,Aergo,0.1147,18986168.4
SKL-USD,SKALE,0.0204,18565697.5
SKL-USDC,SKALE,0.0204,18565697.5
SUI-USDC,SUI,3.1809,16967195.5
SUI-USD,SUI,3.1809,16967195.5
ONDO-USDC,Ondo Finance,0.80573,16320885.15
ONDO-USD,Ondo Finance,0.80573,16320885.15
LA-USD,Lagrange,1.3005,15534512.5
LA-USDC,Lagrange,1.3005,15534512.5
SPA-USD,Sperax,0.014965,15421557.0
SPA-USDC,Sperax,0.014965,15421557.0
ATH-USD,Aethir,0.04904,15208390.0
ATH-USDC,Aethir,0.04904,15208390.0
VOXEL-USD,Voxies,0.0534,14529116.58
VOXEL-USDC,Voxies,0.0534,14529116.58
SXT-USD,Space and Time,0.0946,14252247.3
SXT-USDC,Space and Time,0.0946,14252247.3
BTRST-USDC,Braintrust,0.298,14163714.28
BTRST-USD,Braintrust,0.298,14163714.28
ROSE-USD,Oasis Network,0.02681,13781169.6
ROSE-USDC,Oasis Network,0.02681,13781169.6
COTI-USDC,COTI,0.0565,13426693.3
COTI-USD,COTI,0.0565,13426693.3
ANKR-USDC,Ankr,0.01594,12963693.0
ANKR-USD,Ankr,0.01594,12963693.0
GRT-USDC,The Graph,0.0899,12918885.95
GRT-USD,The Graph,0.0899,12918885.95
ENA-USDC,Ethena,0.2961,12525221.8
ENA-USD,Ethena,0.2961,12525221.8
FET-USD,Artificial Superintelligence Alliance,0.7198,12197643.8
FET-USDC,Artificial Superintelligence Alliance,0.7198,12197643.8
COOKIE-USDC,Cookie DAO,0.20711,11987649.2
COOKIE-USD,Cookie DAO,0.20711,11987649.2
QI-USD,BENQI,0.007657,11050404.0
QI-USDC,BENQI,0.007657,11050404.0
SWELL-USDC,SWELL,0.0085,10722061.0
SWELL-USD,SWELL,0.0085,10722061.0
CRV-USDC,Curve DAO Token,0.6277,10472863.86
CRV-USD,Curve DAO Token,0.6277,10472863.86
WIF-USD,dogwifhat,0.825,10362931.41
WIF-USDC,dogwifhat,0.825,10362931.41
ARB-USDC,Arbitrum,0.3341,10177651.33
ARB-USD,Arbitrum,0.3341,10177651.33
STX-USDC,Stacks,0.6322,9227332.08
STX-USD,Stacks,0.6322,9227332.08
LRC-USDC,Loopring,0.0838,9133742.619642
LRC-USD,Loopring,0.0838,9133742.619642
PNUT-USDC,Peanut the Squirrel,0.2408,9059469.93
PNUT-USD,Peanut the Squirrel,0.2408,9059469.93
REZ-USDC,Renzo,0.01024,8966100.0
REZ-USD,Renzo,0.01024,8966100.0
SHPING-USD,SHPING,0.005594,8793737.0
SHPING-USDC,SHPING,0.005594,8793737.0
SEI-USD,Sei,0.1843,7945938.9
SEI-USDC,Sei,0.1843,7945938.9
POL-USDC,Polygon Ecosystem Token,0.2154,7893118.47
POL-USD,Polygon Ecosystem Token,0.2154,7893118.47
AERO-USDC,Aerodrome Finance,0.50597,7769890.4
AERO-USD,Aerodrome Finance,0.50597,7769890.4
BLZ-USD,Bluzelle,0.0367,7673457.1
BLZ-USDC,Bluzelle,0.0367,7673457.1
PROMPT-USDC,Wayfinder,0.17883,7579112.4
PROMPT-USD,Wayfinder,0.17883,7579112.4
FX-USDC,Function X,0.163,7359932.6
FX-USD,Function X,0.163,7359932.6
VELO-USD,Velodrome Finance,0.04861,7194527.8
VELO-USDC,Velodrome Finance,0.04861,7194527.8
RBN-USDC,Ribbon Finance,0.1225,7117841.05
RBN-USD,Ribbon Finance,0.1225,7117841.05
MATIC-USD,Polygon,0.2153,6689140.7
MATIC-USDC,Polygon,0.2153,6689140.7
RARE-USD,SuperRare,0.0556,6617684.9
RARE-USDC,SuperRare,0.0556,6617684.9
FOX-USD,Shapeshift FOX Token,0.0278,6422032.5
FOX-USDC,Shapeshift FOX Token,0.0278,6422032.5
MASK-USDC,Mask Network,1.88,6328976.58
MASK-USD,Mask Network,1.88,6328976.58
PRCL-USD,Parcl,0.079,6133395.0
PRCL-USDC,Parcl,0.079,6133395.0
CELR-USD,Celer Network,0.00814,6045188.0
CELR-USDC,Celer Network,0.00814,6045188.0
T-USD,Threshold,0.0144,5685223.0
T-USDC,Threshold,0.0144,5685223.0
CRO-USD,Cronos,0.0973,5465855.6
CRO-USDC,Cronos,0.0973,5465855.6
USDT-EUR,Tether,0.8784,5228744.55
HBAR-USDT,Hedera,0.16516,5048033.2
HFT-USD,Hashflow,0.0551,4678706.57
HFT-USDC,Hashflow,0.0551,4678706.57
ZK-USDC,ZKsync,0.05291,4622770.6
ZK-USD,ZKsync,0.05291,4622770.6
AIOZ-USDC,AIOZ Network,0.3239,4621729.9
AIOZ-USD,AIOZ Network,0.3239,4621729.9
TRU-USDC,TrueFi,0.0352,4530791.2
TRU-USD,TrueFi,0.0352,4530791.2
ARPA-USDC,ARPA Chain,0.0208,4510213.5
ARPA-USD,ARPA Chain,0.0208,4510213.5
DOGE-USDT,Dogecoin,0.1796,4442947.2
USDT-USDC,Tether,1.0009,4391495.16
DOGE-EUR,Dogecoin,0.1576,4293190.9
PYTH-USD,Pyth Network,0.1132,4276873.1
PYTH-USDC,Pyth Network,0.1132,4276873.1
STRK-USD,Starknet Token,0.128,4263064.2
STRK-USDC,Starknet Token,0.128,4263064.2
ALGO-EUR,Algorand,0.166,4057637.0
00-USDC,00 Token,0.0164,4013213.55
00-USD,00 Token,0.0164,4013213.55
USDC-GBP,USDC,0.7392,4007967.22
PIRATE-USD,Pirate Nation Token,0.0479,3997134.1
PIRATE-USDC,Pirate Nation Token,0.0479,3997134.1
SUKU-USDC,SUKU,0.0298,3888167.3
SUKU-USD,SUKU,0.0298,3888167.3
DNT-USD,district0x,0.0268,3840974.1
DNT-USDC,district0x,0.0268,3840974.1
GODS-USD,Gods Unchained,0.13583,3811358.14
GODS-USDC,Gods Unchained,0.13583,3811358.14
BIGTIME-USDC,Big Time,0.05848,3801745.0
BIGTIME-USD,Big Time,0.05848,3801745.0
USDT-GBP,Tether,0.7397,3740910.45
FIS-USDC,StaFi,0.1167,3685194.4
FIS-USD,StaFi,0.1167,3685194.4
HONEY-USDC,Hivemapper,0.0248,3568037.1
HONEY-USD,Hivemapper,0.0248,3568037.1
EURC-USDC,EURC,1.1393,3444487.0
GMT-USD,STEPN,0.0491,3401930.43
GMT-USDC,STEPN,0.0491,3401930.43
OXT-USD,Orchid,0.0558,3289413.0
OXT-USDC,Orchid,0.0558,3289413.0
NEON-USDC,Neon EVM,0.11664,3172625.83
NEON-USD,Neon EVM,0.11664,3172625.83
DOGE-GBP,Dogecoin,0.1327,3129481.1
LDO-USDC,Lido DAO Token,0.771,2790186.01
LDO-USD,Lido DAO Token,0.771,2790186.01
EDGE-USD,Definitive,0.08084,2788146.1
EDGE-USDC,Definitive,0.08084,2788146.1
OGN-USD,Origin Token,0.05445,2733513.56
OGN-USDC,Origin Token,0.05445,2733513.56
OP-USD,Optimism,0.593,2723971.49
OP-USDC,Optimism,0.593,2723971.49
KARRAT-USDC,Karrat,0.0472,2651841.71
KARRAT-USD,Karrat,0.0472,2651841.71
UMA-USD,UMA,1.213,2606651.501
UMA-USDC,UMA,1.213,2606651.501
FIDA-USDC,Bonfida,0.0636,2542254.94
FIDA-USD,Bonfida,0.0636,2542254.94
DOGE-BTC,Dogecoin,0.00000172,2521827.8
TIA-USD,Celestia,1.929,2494903.37
TIA-USDC,Celestia,1.929,2494903.37
FORT-USD,Forta,0.0698,2491865.3
FORT-USDC,Forta,0.0698,2491865.3
APE-USDC,ApeCoin,0.682,2412614.11
APE-USD,ApeCoin,0.682,2412614.11
COW-USD,CoW Protocol,0.3663,2391817.4
COW-USDC,CoW Protocol,0.3663,2391817.4
CLV-USD,Clover Finance,0.0245,2166898.9
CLV-USDC,Clover Finance,0.0245,2166898.9
ADA-EUR,Cardano,0.5823,2095330.04
SUPER-USD,SuperVerse,0.6254,2017451.71
SUPER-USDC,SuperVerse,0.6254,2017451.71
NEAR-USD,NEAR Protocol,2.327,2001238.879
NEAR-USDC,NEAR Protocol,2.327,2001238.879
CHZ-USD,Chiliz,0.0375,1919314.5
CHZ-USDC,Chiliz,0.0375,1919314.5
WLD-USDC,Worldcoin,1.063,1898773.52
WLD-USD,Worldcoin,1.063,1898773.52
IDEX-USD,IDEX,0.0219,1814211.9
IDEX-USDC,IDEX,0.0219,1814211.9
MATH-USD,MATH,0.1042,1761238.3
MATH-USDC,MATH,0.1042,1761238.3
TRUMP-USD,OFFICIAL TRUMP,10.09,1749613.513
TRUMP-USDC,OFFICIAL TRUMP,10.09,1749613.513
SAND-USD,The Sandbox,0.2708,1726394.01
SAND-USDC,The Sandbox,0.2708,1726394.01
CTSI-USDC,Cartesi,0.0599,1725285.7
CTSI-USD,Cartesi,0.0599,1725285.7
ACX-USDC,Across Protocol,0.1779,1626451.6
ACX-USD,Across Protocol,0.1779,1626451.6
MANA-USD,Decentraland,0.2704,1624364.41
MANA-USDC,Decentraland,0.2704,1624364.41
IMX-USDC,Immutable,0.5005,1611134.75
IMX-USD,Immutable,0.5005,1611134.75
PNG-USDC,Pangolin,0.15203,1584419.0
PNG-USD,Pangolin,0.15203,1584419.0
C98-USD,Coin98,0.0479,1567570.96
C98-USDC,Coin98,0.0479,1567570.96
ALGO-GBP,Algorand,0.1395,1548794.0
LCX-USDC,LCX,0.1305,1547114.4
LCX-USD,LCX,0.1305,1547114.4
SYN-USDC,Synapse,0.156,1483774.54
SYN-USD,Synapse,0.156,1483774.54
MAGIC-USDC,MAGIC,0.1241,1480200.28
MAGIC-USD,MAGIC,0.1241,1480200.28
LINK-USDC,Chainlink,13.561,1467085.09
LINK-USD,Chainlink,13.561,1467085.09
ALEPH-USDC,Aleph Cloud,0.0578,1444699.0
ALEPH-USD,Aleph Cloud,0.0578,1444699.0
XRP-EUR,XRP,1.908,1435946.020529
GRT-EUR,The Graph,0.0791,1435128.44
EIGEN-USDC,EigenLayer,1.378,1413673.78
EIGEN-USD,EigenLayer,1.378,1413673.78
KERNEL-USDC,KernelDAO,0.1359,1396174.78
KERNEL-USD,KernelDAO,0.1359,1396174.78
AXL-USD,Axelar,0.3096,1308715.8
AXL-USDC,Axelar,0.3096,1308715.8
DIMO-USD,DIMO,0.06222,1272954.4
DIMO-USDC,DIMO,0.06222,1272954.4
RENDER-USD,Render,3.768,1270483.13
RENDER-USDC,Render,3.768,1270483.13
ALT-USDC,Altlayer,0.02561,1240565.0
ALT-USD,Altlayer,0.02561,1240565.0
HOPR-USDC,HOPR,0.043,1176334.4
HOPR-USD,HOPR,0.043,1176334.4
BOBA-USD,Boba Network,0.0833,1172548.1
BOBA-USDC,Boba Network,0.0833,1172548.1
POLS-USDC,Polkastarter,0.2164,1079952.78
POLS-USD,Polkastarter,0.2164,1079952.78
REQ-USDC,Request,0.1406,1072205.0
REQ-USD,Request,0.1406,1072205.0
BLUR-USD,Blur,0.0858,1061976.0
BLUR-USDC,Blur,0.0858,1061976.0
MINA-USD,Mina,0.198,1056260.566
MINA-USDC,Mina,0.198,1056260.566
KAITO-USDC,Kaito,1.6384,1041798.75
KAITO-USD,Kaito,1.6384,1041798.75
IO-USDC,io.net,0.729,1041516.29
IO-USD,io.net,0.729,1041516.29
APE-USDT,ApeCoin,0.681,1035269.81
JASMY-USDT,Jasmy,0.01389,1035250.0
SUSHI-USD,SushiSwap,0.6323,983066.66
SUSHI-USDC,SushiSwap,0.6323,983066.66
LOKA-USD,League of Kingdoms Arena,0.0556,972720.99
LOKA-USDC,League of Kingdoms Arena,0.0556,972720.99
ETHFI-USDC,ether.fi,1.127,936081.31
ETHFI-USD,ether.fi,1.127,936081.31
XRP-USDT,XRP,2.1748,927498.842146
