Product-ID,Base-Name,Price,Volume 24h
MOG-USDC,Mog Coin,0.00000098,2392501742604.0
MOG-USD,Mog Coin,0.00000098,2392501742604.0
PEPE-USDC,Pepe,0.00001241,1993535958791.0
PEPE-USD,Pepe,0.00001241,1993535958791.0
BONK-USDC,Bonk,0.00001693,481844479938.0
BONK-USD,Bonk,0.00001693,481844479938.0
SHIB-USDC,SHIBA INU,0.00001312,207278729848.0
SHIB-USD,SHIBA INU,0.00001312,207278729848.0
SHIB-EUR,SHIBA INU,0.00001155,41793155065.0
TOSHI-USDC,Toshi,0.0005629,11094363140.0
TOSHI-USD,Toshi,0.0005629,11094363140.0
SHIB-USDT,SHIBA INU,0.0000132,10097566164.0
SHIB-GBP,SHIBA INU,0.00000972,7150935151.0
FLOKI-USDC,FLOKI,0.0000872,3016643873.0
FLOKI-USD,FLOKI,0.0000872,3016643873.0
DOGINME-USDC,doginme,0.0006325,1101608864.0
DOGINME-USD,doginme,0.0006325,1101608864.0
MOBILE-USDC,Helium Mobile,0.000401,700496716.0
MOBILE-USD,Helium Mobile,0.000401,700496716.0
DEGEN-USDC,Degen,0.004586,627557447.0
DEGEN-USD,Degen,0.004586,627557447.0
XCN-USDC,Onyxcoin,0.01622,526558938.4
XCN-USD,Onyxcoin,0.01622,526558938.4
B3-USDC,B3 (Base),0.003184,392136126.0
B3-USD,B3 (Base),0.003184,392136126.0
PENGU-USDC,Pudgy Penguins,0.01032,338584171.0
PENGU-USD,Pudgy Penguins,0.01032,338584171.0
SPELL-USD,Spell Token,0.0005423,333735366.0
SPELL-USDC,Spell Token,0.0005423,333735366.0
TURBO-USDC,Turbo,0.004319,244276255.0
TURBO-USD,Turbo,0.004319,244276255.0
MOODENG-USD,Moo Deng,0.2063,142746097.22
MOODENG-USDC,Moo Deng,0.2063,142746097.22
JASMY-USD,Jasmy,0.01489,131473692.0
JASMY-USDC,Jasmy,0.01489,131473692.0
DOGE-USD,Dogecoin,0.19595,118790045.1
DOGE-USDC,Dogecoin,0.19595,118790045.1
ZORA-USDC,Zora,0.01056,108223807.0
ZORA-USD,Zora,0.01056,108223807.0
AMP-USDC,Amp,0.00414,105967384.0
AMP-USD,Amp,0.00414,105967384.0
VTHO-USD,VeThor Token,0.002189,100978338.0
VTHO-USDC,VeThor Token,0.002189,100978338.0
GIGA-USDC,Gigachad,0.02338,100650149.5
GIGA-USD,Gigachad,0.02338,100650149.5
KEYCAT-USDC,Keyboard Cat,0.004544,81953779.0
KEYCAT-USD,Keyboard Cat,0.004544,81953779.0
L3-USD,Layer3,0.0683,70145941.3
L3-USDC,Layer3,0.0683,70145941.3
RSR-USDC,Reserve Rights,0.007375,69381744.0
RSR-USD,Reserve Rights,0.007375,69381744.0
SHPING-USDC,SHPING,0.005966,66491832.0
SHPING-USD,SHPING,0.005966,66491832.0
XRP-USDC,XRP,2.2452,54406881.692883
XRP-USD,XRP,2.2452,54406881.692883
USDT-USD,Tether,1.00066,52899618.32
FLR-USDC,Flare,0.01839,49541166.0
FLR-USD,Flare,0.01839,49541166.0
VET-USD,vechain,0.02479,48980395.0
VET-USDC,vechain,0.02479,48980395.0
HBAR-USD,Hedera,0.17271,47684592.9
HBAR-USDC,Hedera,0.17271,47684592.9
XLM-USD,Stellar Lumens,0.274405,45908807.96472731
XLM-USDC,Stellar Lumens,0.274405,45908807.96472731
SWFTC-USD,SwftCoin,0.012843,41686059.0
SWFTC-USDC,SwftCoin,0.012843,41686059.0
ACS-USD,Access,0.001258,36521897.0
ACS-USDC,Access,0.001258,36521897.0
WELL-USD,Moonwell,0.0367,34651386.0
WELL-USDC,Moonwell,0.0367,34651386.0
SPA-USDC,Sperax,0.014574,32793620.0
SPA-USD,Sperax,0.014574,32793620.0
ADA-USDC,Cardano,0.6947,27680692.9118175
ADA-USD,Cardano,0.6947,27680692.9118175
USDC-EUR,USDC,0.8796,27201825.15
SWELL-USD,SWELL,0.00959,26885347.0
SWELL-USDC,SWELL,0.00959,26885347.0
VARA-USDC,Vara,0.00614,25189079.0
VARA-USD,Vara,0.00614,25189079.0
SYRUP-USD,Maple Finance,0.4121,23996172.3
SYRUP-USDC,Maple Finance,0.4121,23996172.3
ACH-USD,Alchemy Pay,0.021994,22482701.4
ACH-USDC,Alchemy Pay,0.021994,22482701.4
BLAST-USD,Blast,0.0029,21559370.0
BLAST-USDC,Blast,0.0029,21559370.0
SKL-USD,SKALE,0.0222,18966893.0
SKL-USDC,SKALE,0.0222,18966893.0
WIF-USD,dogwifhat,0.974,18889672.97
WIF-USDC,dogwifhat,0.974,18889672.97
COOKIE-USDC,Cookie DAO,0.23031,17827192.6
COOKIE-USD,Cookie DAO,0.23031,17827192.6
POPCAT-USD,Popcat (SOL),0.3718,17492803.7
POPCAT-USDC,Popcat (SOL),0.3718,17492803.7
FET-USDC,Artificial Superintelligence Alliance,0.8233,16003513.8
FET-USD,Artificial Superintelligence Alliance,0.8233,16003513.8
ROSE-USDC,Oasis Network,0.03009,15832131.0
ROSE-USD,Oasis Network,0.03009,15832131.0
XYO-USDC,XYO,0.01136,15010510.5
XYO-USD,XYO,0.01136,15010510.5
ATH-USD,Aethir,0.05186,14246885.0
ATH-USDC,Aethir,0.05186,14246885.0
NKN-USD,NKN,0.0306,13655364.2
NKN-USDC,NKN,0.0306,13655364.2
PNUT-USD,Peanut the Squirrel,0.2725,11957139.86
PNUT-USDC,Peanut the Squirrel,0.2725,11957139.86
CRO-USD,Cronos,0.1022,10801947.8
CRO-USDC,Cronos,0.1022,10801947.8
REZ-USDC,Renzo,0.01148,10779550.0
REZ-USD,Renzo,0.01148,10779550.0
ANKR-USDC,Ankr,0.01718,10652533.0
ANKR-USD,Ankr,0.01718,10652533.0
GST-USD,Green Satoshi Token,0.007803,10444822.6
GST-USDC,Green Satoshi Token,0.007803,10444822.6
ONDO-USD,Ondo Finance,0.85411,10216592.06
ONDO-USDC,Ondo Finance,0.85411,10216592.06
ASM-USDC,Assemble AI,0.02111,10205961.0
ASM-USD,Assemble AI,0.02111,10205961.0
SUI-USD,SUI,3.2556,9938961.7
SUI-USDC,SUI,3.2556,9938961.7
ARB-USD,Arbitrum,0.3695,9685638.9
ARB-USDC,Arbitrum,0.3695,9685638.9
SXT-USD,Space and Time,0.1039,9637294.4
SXT-USDC,Space and Time,0.1039,9637294.4
ZK-USDC,ZKsync,0.05966,9282962.8
ZK-USD,ZKsync,0.05966,9282962.8
T-USD,Threshold,0.01592,9276800.0
T-USDC,Threshold,0.01592,9276800.0
ME-USD,Magic Eden,1.057,9007066.11
ME-USDC,Magic Eden,1.057,9007066.11
ALGO-USDC,Algorand,0.1988,8762468.8
ALGO-USD,Algorand,0.1988,8762468.8
GRT-USD,The Graph,0.0983,8429929.13
GRT-USDC,The Graph,0.0983,8429929.13
NCT-USD,PolySwarm,0.01928,8414741.0
NCT-USDC,PolySwarm,0.01928,8414741.0
BIGTIME-USDC,Big Time,0.0649,8358290.0
BIGTIME-USD,Big Time,0.0649,8358290.0
PIRATE-USDC,Pirate Nation Token,0.0542,8287478.0
PIRATE-USD,Pirate Nation Token,0.0542,8287478.0
VOXEL-USDC,Voxies,0.0589,8141320.57
VOXEL-USD,Voxies,0.0589,8141320.57
GODS-USD,Gods Unchained,0.14267,7819969.19
GODS-USDC,Gods Unchained,0.14267,7819969.19
RARE-USDC,SuperRare,0.0603,7495071.3
RARE-USD,SuperRare,0.0603,7495071.3
PROMPT-USD,Wayfinder,0.1911,7476337.3
PROMPT-USDC,Wayfinder,0.1911,7476337.3
QI-USD,BENQI,0.008009,7457269.0
QI-USDC,BENQI,0.008009,7457269.0
CRV-USD,Curve DAO Token,0.6899,7151547.5
CRV-USDC,Curve DAO Token,0.6899,7151547.5
EURC-USDC,EURC,1.1369,6820052.0
TRU-USD,TrueFi,0.0384,6492964.4
TRU-USDC,TrueFi,0.0384,6492964.4
00-USDC,00 Token,0.0177,6489013.11
00-USD,00 Token,0.0177,6489013.11
GMT-USDC,STEPN,0.0528,6479173.59
GMT-USD,STEPN,0.0528,6479173.59
HONEY-USDC,Hivemapper,0.0259,6462876.5
HONEY-USD,Hivemapper,0.0259,6462876.5
AERGO-USD,Aergo,0.1212,6113637.0
AERGO-USDC,Aergo,0.1212,6113637.0
EDGE-USD,Definitive,0.08628,6101281.6
EDGE-USDC,Definitive,0.08628,6101281.6
CELR-USD,Celer Network,0.00892,6032896.0
CELR-USDC,Celer Network,0.00892,6032896.0
SEI-USDC,Sei,0.2007,5840410.0
SEI-USD,Sei,0.2007,5840410.0
FAI-USDC,Freysa,0.01934,5520738.0
FAI-USD,Freysa,0.01934,5520738.0
COTI-USD,COTI,0.0603,5381479.7
COTI-USDC,COTI,0.0603,5381479.7
AERO-USDC,Aerodrome Finance,0.54566,5243226.4
AERO-USD,Aerodrome Finance,0.54566,5243226.4
FORT-USDC,Forta,0.0757,4922701.02
FORT-USD,Forta,0.0757,4922701.02
DIMO-USD,DIMO,0.06466,4849617.8
DIMO-USDC,DIMO,0.06466,4849617.8
POND-USD,Marlin,0.00946,4797772.0
POND-USDC,Marlin,0.00946,4797772.0
CLV-USDC,Clover Finance,0.0256,4738606.59
CLV-USD,Clover Finance,0.0256,4738606.59
OP-USDC,Optimism,0.667,4735488.74
