Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.00000098,2986325106261.0
MOG-USDC,Mog Coin,0.00000098,2986325106261.0
PEPE-USDC,Pepe,0.00001236,2208355488743.0
PEPE-USD,Pepe,0.00001236,2208355488743.0
BONK-USD,Bonk,0.00001687,576121457215.0
BONK-USDC,Bonk,0.00001687,576121457215.0
SHIB-USDC,SHIBA INU,0.00001306,222663228232.0
SHIB-USD,SHIBA INU,0.00001306,222663228232.0
SHIB-EUR,SHIBA INU,0.00001149,29710947689.0
SHIB-USDT,SHIBA INU,0.000013,13255752205.0
TOSHI-USDC,Toshi,0.0005737,11828755154.0
TOSHI-USD,Toshi,0.0005737,11828755154.0
SHIB-GBP,SHIBA INU,0.00000968,7606931725.0
FLOKI-USDC,FLOKI,0.0000871,4144471090.0
FLOKI-USD,FLOKI,0.0000871,4144471090.0
DOGINME-USDC,doginme,0.000641,1255905840.0
DOGINME-USD,doginme,0.000641,1255905840.0
MOBILE-USDC,Helium Mobile,0.000402,793018538.0
MOBILE-USD,Helium Mobile,0.000402,793018538.0
DEGEN-USD,Degen,0.004618,664352235.0
DEGEN-USDC,Degen,0.004618,664352235.0
B3-USDC,B3 (Base),0.003168,423761549.0
B3-USD,B3 (Base),0.003168,423761549.0
PENGU-USD,Pudgy Penguins,0.01047,358066981.0
PENGU-USDC,Pudgy Penguins,0.01047,358066981.0
SPELL-USDC,Spell Token,0.0005456,320835369.0
SPELL-USD,Spell Token,0.0005456,320835369.0
TURBO-USDC,Turbo,0.00433,314819442.0
TURBO-USD,Turbo,0.00433,314819442.0
XCN-USDC,Onyxcoin,0.01573,312930480.4
XCN-USD,Onyxcoin,0.01573,312930480.4
MOODENG-USDC,Moo Deng,0.2079,211923715.47
MOODENG-USD,Moo Deng,0.2079,211923715.47
JASMY-USD,Jasmy,0.01512,175174066.0
JASMY-USDC,Jasmy,0.01512,175174066.0
DOGE-USD,Dogecoin,0.19434,158172145.3
DOGE-USDC,Dogecoin,0.19434,158172145.3
GIGA-USDC,Gigachad,0.02358,129725882.5
GIGA-USD,Gigachad,0.02358,129725882.5
SWFTC-USD,SwftCoin,0.012759,97207782.0
SWFTC-USDC,SwftCoin,0.012759,97207782.0
KEYCAT-USD,Keyboard Cat,0.004781,92286321.0
KEYCAT-USDC,Keyboard Cat,0.004781,92286321.0
ZORA-USD,Zora,0.01008,88435672.0
ZORA-USDC,Zora,0.01008,88435672.0
L3-USD,Layer3,0.07459,84693438.3
L3-USDC,Layer3,0.07459,84693438.3
AMP-USDC,Amp,0.00416,78973789.0
AMP-USD,Amp,0.00416,78973789.0
VET-USDC,vechain,0.02474,62922665.0
VET-USD,vechain,0.02474,62922665.0
VTHO-USD,VeThor Token,0.002181,61920901.0
VTHO-USDC,VeThor Token,0.002181,61920901.0
RSR-USDC,Reserve Rights,0.007325,59795873.0
RSR-USD,Reserve Rights,0.007325,59795873.0
XLM-USD,Stellar Lumens,0.274456,57120276.65520583
XLM-USDC,Stellar Lumens,0.274456,57120276.65520583
HBAR-USD,Hedera,0.17303,57110957.8
HBAR-USDC,Hedera,0.17303,57110957.8
XRP-USDC,XRP,2.2608,55581480.330904
XRP-USD,XRP,2.2608,55581480.330904
USDT-USD,Tether,1.00067,55507876.2
ACS-USD,Access,0.0012682,53485090.0
ACS-USDC,Access,0.0012682,53485090.0
FLR-USD,Flare,0.0182,42245703.0
FLR-USDC,Flare,0.0182,42245703.0
WELL-USDC,Moonwell,0.035875,34053253.0
WELL-USD,Moonwell,0.035875,34053253.0
SWELL-USDC,SWELL,0.00954,28518507.0
SWELL-USD,SWELL,0.00954,28518507.0
ADA-USDC,Cardano,0.6859,28329159.78915463
ADA-USD,Cardano,0.6859,28329159.78915463
VARA-USD,Vara,0.006,27673791.0
VARA-USDC,Vara,0.006,27673791.0
USDC-EUR,USDC,0.8791,27589361.48
SPA-USD,Sperax,0.014823,26921335.0
SPA-USDC,Sperax,0.014823,26921335.0
ACH-USDC,Alchemy Pay,0.021967,25943632.0
ACH-USD,Alchemy Pay,0.021967,25943632.0
SYRUP-USDC,Maple Finance,0.4274,25382817.8
SYRUP-USD,Maple Finance,0.4274,25382817.8
SHPING-USDC,SHPING,0.006699,23302841.0
SHPING-USD,SHPING,0.006699,23302841.0
BLAST-USD,Blast,0.0029,22087803.0
BLAST-USDC,Blast,0.0029,22087803.0
COOKIE-USDC,Cookie DAO,0.23283,21923776.2
COOKIE-USD,Cookie DAO,0.23283,21923776.2
WIF-USDC,dogwifhat,0.981,21330372.36
WIF-USD,dogwifhat,0.981,21330372.36
POPCAT-USDC,Popcat (SOL),0.3814,20064629.76
POPCAT-USD,Popcat (SOL),0.3814,20064629.76
REZ-USD,Renzo,0.01144,19967284.0
REZ-USDC,Renzo,0.01144,19967284.0
SKL-USDC,SKALE,0.0221,19401849.3
SKL-USD,SKALE,0.0221,19401849.3
FET-USD,Artificial Superintelligence Alliance,0.8247,18231396.0
FET-USDC,Artificial Superintelligence Alliance,0.8247,18231396.0
ROSE-USDC,Oasis Network,0.0301,17465140.8
ROSE-USD,Oasis Network,0.0301,17465140.8
GST-USD,Green Satoshi Token,0.007816,16978057.69
GST-USDC,Green Satoshi Token,0.007816,16978057.69
ATH-USD,Aethir,0.0498,14337945.0
ATH-USDC,Aethir,0.0498,14337945.0
NKN-USD,NKN,0.0305,13741533.1
NKN-USDC,NKN,0.0305,13741533.1
ASM-USD,Assemble AI,0.02151,12931481.0
ASM-USDC,Assemble AI,0.02151,12931481.0
ONDO-USD,Ondo Finance,0.85309,12684634.55
ONDO-USDC,Ondo Finance,0.85309,12684634.55
ARB-USDC,Arbitrum,0.3626,12610809.05
ARB-USD,Arbitrum,0.3626,12610809.05
XYO-USD,XYO,0.01121,12502349.5
XYO-USDC,XYO,0.01121,12502349.5
ALGO-USDC,Algorand,0.1982,12351754.2
