Product-ID,Base-Name,Price,Volume 24h
MOG-USDC,Mog Coin,0.0000009,4016852709166.0
MOG-USD,Mog Coin,0.0000009,4016852709166.0
PEPE-USDC,Pepe,0.00001123,3311479535384.0
PEPE-USD,Pepe,0.00001123,3311479535384.0
BONK-USD,Bonk,0.00001561,885013244792.0
BONK-USDC,Bonk,0.00001561,885013244792.0
SHIB-USD,SHIBA INU,0.00001241,531478702160.0
SHIB-USDC,SHIBA INU,0.00001241,531478702160.0
SHIB-EUR,SHIBA INU,0.00001094,115241976602.0
SHIB-GBP,SHIBA INU,0.00000922,39455190831.0
SHIB-USDT,SHIBA INU,0.0000124,30237424170.0
TOSHI-USDC,Toshi,0.0005277,19055827046.0
TOSHI-USD,Toshi,0.0005277,19055827046.0
FLOKI-USD,FLOKI,0.0000796,8542727941.0
FLOKI-USDC,FLOKI,0.0000796,8542727941.0
SPELL-USD,Spell Token,0.0005201,2311659196.0
SPELL-USDC,Spell Token,0.0005201,2311659196.0
DOGINME-USD,doginme,0.0006355,2299932075.0
DOGINME-USDC,doginme,0.0006355,2299932075.0
B3-USDC,B3 (Base),0.003175,1120357414.0
B3-USD,B3 (Base),0.003175,1120357414.0
MOBILE-USDC,Helium Mobile,0.000396,1087284534.0
MOBILE-USD,Helium Mobile,0.000396,1087284534.0
DEGEN-USDC,Degen,0.004207,864719825.0
DEGEN-USD,Degen,0.004207,864719825.0
TURBO-USDC,Turbo,0.004066,713373161.0
TURBO-USD,Turbo,0.004066,713373161.0
AMP-USD,Amp,0.00403,419941845.0
AMP-USDC,Amp,0.00403,419941845.0
PENGU-USDC,Pudgy Penguins,0.00985,395314495.0
PENGU-USD,Pudgy Penguins,0.00985,395314495.0
XCN-USD,Onyxcoin,0.01564,371478937.5
XCN-USDC,Onyxcoin,0.01564,371478937.5
DOGE-USDC,Dogecoin,0.1877,326698296.6
DOGE-USD,Dogecoin,0.1877,326698296.6
JASMY-USDC,Jasmy,0.01503,316380646.0
JASMY-USD,Jasmy,0.01503,316380646.0
WELL-USDC,Moonwell,0.043691,287653665.0
WELL-USD,Moonwell,0.043691,287653665.0
GIGA-USD,Gigachad,0.02108,235824075.8
GIGA-USDC,Gigachad,0.02108,235824075.8
VTHO-USD,VeThor Token,0.002084,204462439.0
VTHO-USDC,VeThor Token,0.002084,204462439.0
MOODENG-USD,Moo Deng,0.1982,178710031.63
MOODENG-USDC,Moo Deng,0.1982,178710031.63
HBAR-USDC,Hedera,0.16224,163414911.0
HBAR-USD,Hedera,0.16224,163414911.0
KEYCAT-USDC,Keyboard Cat,0.004192,149361667.0
KEYCAT-USD,Keyboard Cat,0.004192,149361667.0
ZORA-USDC,Zora,0.00937,115022760.0
ZORA-USD,Zora,0.00937,115022760.0
VET-USDC,vechain,0.02345,97533648.0
VET-USD,vechain,0.02345,97533648.0
XRP-USDC,XRP,2.13607,92529364.394364
XRP-USD,XRP,2.13607,92529364.394364
SWFTC-USD,SwftCoin,0.012623,91891903.0
SWFTC-USDC,SwftCoin,0.012623,91891903.0
ACH-USD,Alchemy Pay,0.02099,90666790.1
ACH-USDC,Alchemy Pay,0.02099,90666790.1
XLM-USDC,Stellar Lumens,0.259587,90477530.33084683
