Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.00000098,2399271764065.0
MOG-USDC,Mog Coin,0.00000098,2399271764065.0
PEPE-USDC,Pepe,0.00001243,1955656035697.0
PEPE-USD,Pepe,0.00001243,1955656035697.0
BONK-USD,Bonk,0.00001686,491447250285.0
BONK-USDC,Bonk,0.00001686,491447250285.0
SHIB-USDC,SHIBA INU,0.00001308,201655855072.0
SHIB-USD,SHIBA INU,0.00001308,201655855072.0
SHIB-EUR,SHIBA INU,0.00001151,42590200514.0
TOSHI-USD,Toshi,0.0005582,11052072446.0
TOSHI-USDC,Toshi,0.0005582,11052072446.0
SHIB-USDT,SHIBA INU,0.0000131,10248607123.0
SHIB-GBP,SHIBA INU,0.00000969,7824354813.0
FLOKI-USD,FLOKI,0.0000868,3025105849.0
FLOKI-USDC,FLOKI,0.0000868,3025105849.0
DOGINME-USD,doginme,0.0006318,1071849530.0
DOGINME-USDC,doginme,0.0006318,1071849530.0
MOBILE-USDC,Helium Mobile,0.000399,711001523.0
MOBILE-USD,Helium Mobile,0.000399,711001523.0
DEGEN-USD,Degen,0.004561,629905786.0
DEGEN-USDC,Degen,0.004561,629905786.0
XCN-USDC,Onyxcoin,0.01606,516150556.9
XCN-USD,Onyxcoin,0.01606,516150556.9
B3-USDC,B3 (Base),0.003172,382743201.0
B3-USD,B3 (Base),0.003172,382743201.0
PENGU-USDC,Pudgy Penguins,0.01019,342303681.0
PENGU-USD,Pudgy Penguins,0.01019,342303681.0
SPELL-USDC,Spell Token,0.0005393,339294003.0
SPELL-USD,Spell Token,0.0005393,339294003.0
TURBO-USDC,Turbo,0.0043,240124198.0
TURBO-USD,Turbo,0.0043,240124198.0
MOODENG-USDC,Moo Deng,0.2056,136885018.19
MOODENG-USD,Moo Deng,0.2056,136885018.19
JASMY-USD,Jasmy,0.01486,132436360.0
JASMY-USDC,Jasmy,0.01486,132436360.0
DOGE-USDC,Dogecoin,0.19538,118496095.2
DOGE-USD,Dogecoin,0.19538,118496095.2
ZORA-USD,Zora,0.01062,113724347.0
ZORA-USDC,Zora,0.01062,113724347.0
AMP-USDC,Amp,0.00413,104254065.0
AMP-USD,Amp,0.00413,104254065.0
VTHO-USD,VeThor Token,0.002177,101334770.0
VTHO-USDC,VeThor Token,0.002177,101334770.0
GIGA-USD,Gigachad,0.0234,97996413.8
GIGA-USDC,Gigachad,0.0234,97996413.8
KEYCAT-USD,Keyboard Cat,0.004554,81547077.0
KEYCAT-USDC,Keyboard Cat,0.004554,81547077.0
RSR-USDC,Reserve Rights,0.007303,70601173.0
RSR-USD,Reserve Rights,0.007303,70601173.0
L3-USDC,Layer3,0.06868,68638528.9
L3-USD,Layer3,0.06868,68638528.9
SHPING-USD,SHPING,0.005969,66411658.0
SHPING-USDC,SHPING,0.005969,66411658.0
XRP-USD,XRP,2.2349,54858802.520829
XRP-USDC,XRP,2.2349,54858802.520829
USDT-USD,Tether,1.00066,52574619.03
FLR-USDC,Flare,0.01824,49408839.0
FLR-USD,Flare,0.01824,49408839.0
VET-USDC,vechain,0.02467,48618256.0
VET-USD,vechain,0.02467,48618256.0
HBAR-USD,Hedera,0.17225,47692281.8
HBAR-USDC,Hedera,0.17225,47692281.8
XLM-USD,Stellar Lumens,0.272435,46747287.98444209
XLM-USDC,Stellar Lumens,0.272435,46747287.98444209
SWFTC-USDC,SwftCoin,0.01285,40164340.0
SWFTC-USD,SwftCoin,0.01285,40164340.0
ACS-USD,Access,0.001258,35892008.0
ACS-USDC,Access,0.001258,35892008.0
WELL-USDC,Moonwell,0.036831,35417231.0
WELL-USD,Moonwell,0.036831,35417231.0
SPA-USD,Sperax,0.01462,32535880.0
SPA-USDC,Sperax,0.01462,32535880.0
ADA-USDC,Cardano,0.6922,28232840.92072087
ADA-USD,Cardano,0.6922,28232840.92072087
USDC-EUR,USDC,0.88,27298462.59
SWELL-USDC,SWELL,0.0095,26372746.0
SWELL-USD,SWELL,0.0095,26372746.0
VARA-USD,Vara,0.00618,25173064.0
VARA-USDC,Vara,0.00618,25173064.0
SYRUP-USD,Maple Finance,0.4099,23299048.6
SYRUP-USDC,Maple Finance,0.4099,23299048.6
ACH-USD,Alchemy Pay,0.021868,22097605.2
ACH-USDC,Alchemy Pay,0.021868,22097605.2
BLAST-USDC,Blast,0.0029,21200721.0
BLAST-USD,Blast,0.0029,21200721.0
WIF-USDC,dogwifhat,0.976,18855294.83
WIF-USD,dogwifhat,0.976,18855294.83
SKL-USD,SKALE,0.0221,18291246.0
SKL-USDC,SKALE,0.0221,18291246.0
COOKIE-USD,Cookie DAO,0.23023,17577033.5
COOKIE-USDC,Cookie DAO,0.23023,17577033.5
