Product-ID,Base-Name,Price,Price Percentage Change 24h,Volume 24h,Base Currency ID,Quote Currency ID
A8-USD,Ancient8,0.1635,26.84251357641583,22329998.75,A8,USD
A8-USDC,Ancient8,0.1635,26.84251357641583,22329998.75,A8,USDC
LCX-USD,LCX,0.1558,14.89675516224189,6981567.5,LCX,USD
LCX-USDC,LCX,0.1558,14.89675516224189,6981567.5,LCX,USDC
FIS-USDC,StaFi,0.1793,12.90931989924433,5559116.9,FIS,USDC
FIS-USD,StaFi,0.1793,12.90931989924433,5559116.9,FIS,USD
EIGEN-USDC,EigenLayer,1.697,12.53315649867374,1382746.04,EIGEN,USDC
EIGEN-USD,EigenLayer,1.697,12.53315649867374,1382746.04,EIGEN,USD
TRB-USDC,Tellor,54.92,11.3544201135442,424060.494,TRB,USDC
TRB-USD,Tellor,54.92,11.3544201135442,424060.494,TRB,USD
MASK-EUR,Mask Network,2.08,8.90052356020942,54763.22,MASK,EUR
ENS-USDT,Ethereum Name Service,24.98,8.42013888888889,2048.13,ENS,USDT
MASK-GBP,Mask Network,1.745,7.71604938271605,35882.24,MASK,GBP
LDO-USDC,Lido DAO Token,0.967,7.6837416481069,3404513.67,LDO,USDC
LDO-USD,Lido DAO Token,0.967,7.6837416481069,3404513.67,LDO,USD
DRIFT-USDC,Drift Protocol,0.726,7.55555555555556,2220071.56,DRIFT,USDC
DRIFT-USD,Drift Protocol,0.726,7.55555555555556,2220071.56,DRIFT,USD
DEXT-USD,DEXTools,0.3403,7.35015772870662,591591.8,DEXT,USD
DEXT-USDC,DEXTools,0.3403,7.35015772870662,591591.8,DEXT,USDC
ENS-EUR,Ethereum Name Service,21.77,6.97788697788698,2812.76,ENS,EUR
MASK-USDT,Mask Network,2.34,6.84931506849315,19983.17,MASK,USDT
ENS-USDC,Ethereum Name Service,24.64,6.80537494581708,181423.369,ENS,USDC
ENS-USD,Ethereum Name Service,24.64,6.80537494581708,181423.369,ENS,USD
UNI-BTC,Uniswap,0.0000663,6.59163987138264,16687.134105,UNI,BTC
MASK-USDC,Mask Network,2.34,6.36363636363636,2005495.69,MASK,USDC
MASK-USD,Mask Network,2.34,6.36363636363636,2005495.69,MASK,USD
MKR-BTC,Maker,0.01617,6.31163708086785,3.880859,MKR,BTC
UNI-EUR,Uniswap,6.36,6.17696160267112,242937.665,UNI,EUR
UNI-USD,Uniswap,7.171,5.97014925373134,4615772.706562,UNI,USD
UNI-USDC,Uniswap,7.171,5.97014925373134,4615772.706562,UNI,USDC
UNI-GBP,Uniswap,5.31,5.77689243027888,49533.585,UNI,GBP
ARB-USDC,Arbitrum,0.4258,5.71002979145978,21477549.88,ARB,USDC
ARB-USD,Arbitrum,0.4258,5.71002979145978,21477549.88,ARB,USD
ETHFI-USD,ether.fi,1.463,5.55555555555556,1316783.44,ETHFI,USD
ETHFI-USDC,ether.fi,1.463,5.55555555555556,1316783.44,ETHFI,USDC
RONIN-USD,Ronin,0.708,5.51415797317437,340194.74,RONIN,USD
RONIN-USDC,Ronin,0.708,5.51415797317437,340194.74,RONIN,USDC
MKR-USD,Maker,1752.18,5.47422407358359,1181.580016,MKR,USD
MKR-USDC,Maker,1752.18,5.47422407358359,1181.580016,MKR,USDC
PEPE-USDC,Pepe,0.0000145,5.22496371552975,2942958839660.0,PEPE,USDC
PEPE-USD,Pepe,0.0000145,5.22496371552975,2942958839660.0,PEPE,USD
DIMO-USD,DIMO,0.06921,5.03870086507816,3480002.9,DIMO,USD
DIMO-USDC,DIMO,0.06921,5.03870086507816,3480002.9,DIMO,USDC
GODS-USDC,Gods Unchained,0.16676,4.63044296649517,5341634.95,GODS,USDC
GODS-USD,Gods Unchained,0.16676,4.63044296649517,5341634.95,GODS,USD
APE-EUR,ApeCoin,0.642,4.56026058631922,183204.77,APE,EUR
ETH-BTC,Ethereum,0.02531,4.45728435823359,3692.87637795,ETH,BTC
SHPING-USD,SHPING,0.006691,4.44895410552607,57912518.0,SHPING,USD
SHPING-USDC,SHPING,0.006691,4.44895410552607,57912518.0,SHPING,USDC
BNT-USD,Bancor Network Token,0.7399,4.27001127395716,33182.287678,BNT,USD
BNT-USDC,Bancor Network Token,0.7399,4.27001127395716,33182.287678,BNT,USDC
APE-USDC,ApeCoin,0.724,4.1726618705036,1116360.4,APE,USDC
APE-USD,ApeCoin,0.724,4.1726618705036,1116360.4,APE,USD
OP-USDT,Optimism,0.79,4.08432147562582,156149.49,OP,USDT
APE-USDT,ApeCoin,0.724,4.02298850574713,582837.0,APE,USDT
ETH-EUR,Ethereum,2421.96,3.93339913315882,7714.02280922,ETH,EUR
ETH-GBP,Ethereum,2029.73,3.79065248517079,5543.32844874,ETH,GBP
INV-USD,Inverse Finance,28.69,3.76130198915009,2041.1876,INV,USD
INV-USDC,Inverse Finance,28.69,3.76130198915009,2041.1876,INV,USDC
OP-USD,Optimism,0.785,3.69881109643329,5285225.32,OP,USD
OP-USDC,Optimism,0.785,3.69881109643329,5285225.32,OP,USDC
ICP-BTC,Internet Computer,0.0000505,3.69609856262834,2245.9853,ICP,BTC
CGLD-GBP,Celo,0.282,3.67647058823529,10342.16,CGLD,GBP
CRV-GBP,Curve DAO Token,0.5829,3.62666666666667,38456.25,CRV,GBP
NEAR-USD,NEAR Protocol,2.939,3.5953471977441,1723513.935,NEAR,USD
NEAR-USDC,NEAR Protocol,2.939,3.5953471977441,1723513.935,NEAR,USDC
XTZ-EUR,Tezos,0.58,3.57142857142857,6276.44,XTZ,EUR
ETH-DAI,Ethereum,2731.55,3.50818690625509,604.7337,ETH,DAI
ETH-USD,Ethereum,2731.42,3.47738129965185,160427.6245015,ETH,USD
ETH-USDC,Ethereum,2731.42,3.47738129965185,160427.6245015,ETH,USDC
GTC-USDC,Gitcoin,0.3,3.44827586206897,119063.61,GTC,USDC
GTC-USD,Gitcoin,0.3,3.44827586206897,119063.61,GTC,USD
ETH-USDT,Ethereum,2730.84,3.44678674924712,11994.50018564,ETH,USDT
CBETH-USDC,Coinbase Wrapped Staked ETH,3003.04,3.40868786694444,855.60524,CBETH,USDC
CBETH-USD,Coinbase Wrapped Staked ETH,3003.04,3.40868786694444,855.60524,CBETH,USD
METIS-USD,Metis,20.48,3.32996972754793,26837.949,METIS,USD
METIS-USDC,Metis,20.48,3.32996972754793,26837.949,METIS,USDC
PERP-USD,Perpetual Protocol,0.2853,3.21997105643994,1818366.064,PERP,USD
PERP-USDC,Perpetual Protocol,0.2853,3.21997105643994,1818366.064,PERP,USDC
NEAR-USDT,NEAR Protocol,2.935,3.19971870604782,62211.668,NEAR,USDT
LSETH-USDC,Liquid Staked ETH,2941.58,3.15759203798649,2.31781,LSETH,USDC
LSETH-USD,Liquid Staked ETH,2941.58,3.15759203798649,2.31781,LSETH,USD
FORT-USD,Forta,0.0692,3.12965722801788,6058949.36,FORT,USD
FORT-USDC,Forta,0.0692,3.12965722801788,6058949.36,FORT,USDC
CGLD-EUR,Celo,0.34,3.03030303030303,1616.8,CGLD,EUR
ICP-EUR,Internet Computer,4.827,2.9869852784297,7691.9344,ICP,EUR
ZEC-USD,Zcash,53.05,2.96972049689441,14000.58669225,ZEC,USD
ZEC-USDC,Zcash,53.05,2.96972049689441,14000.58669225,ZEC,USDC
CRV-BTC,Curve DAO Token,0.0000072,2.85714285714286,75466.19,CRV,BTC
C98-USD,Coin98,0.0616,2.83806343906511,1274583.77,C98,USD
C98-USDC,Coin98,0.0616,2.83806343906511,1274583.77,C98,USDC
ICP-GBP,Internet Computer,4.039,2.74739252098703,3207.2487,ICP,GBP
ALCX-USD,Alchemix,10.26,2.7027027027027,9963.8294,ALCX,USD
ALCX-USDC,Alchemix,10.26,2.7027027027027,9963.8294,ALCX,USDC
ILV-USD,Illuvium,14.54,2.68361581920904,13645.9097,ILV,USD
ILV-USDC,Illuvium,14.54,2.68361581920904,13645.9097,ILV,USDC
XTZ-GBP,Tezos,0.478,2.57510729613734,22995.42,XTZ,GBP
CRV-EUR,Curve DAO Token,0.6939,2.52659574468085,705231.1,CRV,EUR
LTC-BTC,Litecoin,0.0009,2.50569476082005,1701.33833041,LTC,BTC
