Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.0000009,4015065042999.0
MOG-USDC,Mog Coin,0.0000009,4015065042999.0
PEPE-USD,Pepe,0.00001127,3316955579253.0
PEPE-USDC,Pepe,0.00001127,3316955579253.0
BONK-USD,Bonk,0.00001584,878688768432.0
BONK-USDC,Bonk,0.00001584,878688768432.0
SHIB-USDC,SHIBA INU,0.00001251,538632868529.0
SHIB-USD,SHIBA INU,0.00001251,538632868529.0
SHIB-EUR,SHIBA INU,0.00001103,115357274189.0
SHIB-GBP,SHIBA INU,0.0000093,39958923342.0
SHIB-USDT,SHIBA INU,0.0000125,28228752494.0
TOSHI-USD,Toshi,0.0005337,19008341426.0
TOSHI-USDC,Toshi,0.0005337,19008341426.0
FLOKI-USD,FLOKI,0.0000799,8519845025.0
FLOKI-USDC,FLOKI,0.0000799,8519845025.0
DOGINME-USD,doginme,0.0006368,2302390786.0
DOGINME-USDC,doginme,0.0006368,2302390786.0
SPELL-USD,Spell Token,0.0005408,2118221284.0
SPELL-USDC,Spell Token,0.0005408,2118221284.0
B3-USDC,B3 (Base),0.003182,1125147420.0
B3-USD,B3 (Base),0.003182,1125147420.0
MOBILE-USDC,Helium Mobile,0.000396,1087740613.0
MOBILE-USD,Helium Mobile,0.000396,1087740613.0
DEGEN-USDC,Degen,0.004244,859799486.0
DEGEN-USD,Degen,0.004244,859799486.0
TURBO-USDC,Turbo,0.004105,711933243.0
TURBO-USD,Turbo,0.004105,711933243.0
AMP-USDC,Amp,0.00412,410386130.0
AMP-USD,Amp,0.00412,410386130.0
PENGU-USD,Pudgy Penguins,0.00992,393913726.0
PENGU-USDC,Pudgy Penguins,0.00992,393913726.0
XCN-USD,Onyxcoin,0.01572,371854873.0
XCN-USDC,Onyxcoin,0.01572,371854873.0
DOGE-USD,Dogecoin,0.1891,326238746.4
DOGE-USDC,Dogecoin,0.1891,326238746.4
JASMY-USD,Jasmy,0.01516,321067188.0
JASMY-USDC,Jasmy,0.01516,321067188.0
WELL-USD,Moonwell,0.043491,286764542.0
WELL-USDC,Moonwell,0.043491,286764542.0
GIGA-USD,Gigachad,0.02114,235939462.8
GIGA-USDC,Gigachad,0.02114,235939462.8
VTHO-USD,VeThor Token,0.0021,204093962.0
VTHO-USDC,VeThor Token,0.0021,204093962.0
MOODENG-USD,Moo Deng,0.2005,179097862.38
MOODENG-USDC,Moo Deng,0.2005,179097862.38
HBAR-USDC,Hedera,0.16343,163474113.3
HBAR-USD,Hedera,0.16343,163474113.3
KEYCAT-USD,Keyboard Cat,0.004197,149432830.0
KEYCAT-USDC,Keyboard Cat,0.004197,149432830.0
ZORA-USDC,Zora,0.00935,113691478.0
ZORA-USD,Zora,0.00935,113691478.0
VET-USDC,vechain,0.02357,95054183.0
VET-USD,vechain,0.02357,95054183.0
XRP-USD,XRP,2.1438,92720569.447041
