Product-ID,Base-Name,Price,Price Percentage Change 24h,Volume 24h,Base Currency ID,Quote Currency ID
A8-USD,Ancient8,0.1623,26.10722610722611,22049386.93,A8,USD
A8-USDC,Ancient8,0.1623,26.10722610722611,22049386.93,A8,USDC
FIS-USD,StaFi,0.1802,13.47607052896725,4528495.6,FIS,USD
FIS-USDC,StaFi,0.1802,13.47607052896725,4528495.6,FIS,USDC
EIGEN-USD,EigenLayer,1.722,12.25554106910039,1436573.79,EIGEN,USD
EIGEN-USDC,EigenLayer,1.722,12.25554106910039,1436573.79,EIGEN,USDC
MASK-EUR,Mask Network,2.11,12.23404255319149,55632.66,MASK,EUR
MASK-USD,Mask Network,2.36,11.32075471698113,2028103.72,MASK,USD
MASK-USDC,Mask Network,2.36,11.32075471698113,2028103.72,MASK,USDC
MASK-USDT,Mask Network,2.35,10.84905660377358,18901.02,MASK,USDT
MASK-GBP,Mask Network,1.749,9.3125,35489.15,MASK,GBP
LDO-USDC,Lido DAO Token,0.975,8.93854748603352,3317149.71,LDO,USDC
LDO-USD,Lido DAO Token,0.975,8.93854748603352,3317149.71,LDO,USD
DEXT-USD,DEXTools,0.3445,8.67507886435331,586106.6,DEXT,USD
DEXT-USDC,DEXTools,0.3445,8.67507886435331,586106.6,DEXT,USDC
ENS-EUR,Ethereum Name Service,21.78,8.03571428571429,2771.193,ENS,EUR
UNI-EUR,Uniswap,6.32,8.03418803418803,247847.847,UNI,EUR
UNI-GBP,Uniswap,5.29,7.52032520325203,65909.884,UNI,GBP
UNI-BTC,Uniswap,0.0000659,7.50407830342577,25745.432257,UNI,BTC
ENS-USD,Ethereum Name Service,24.53,7.49342681858019,180204.069,ENS,USD
ENS-USDC,Ethereum Name Service,24.53,7.49342681858019,180204.069,ENS,USDC
UNI-USD,Uniswap,7.12,7.39064856711916,4674158.509472,UNI,USD
UNI-USDC,Uniswap,7.12,7.39064856711916,4674158.509472,UNI,USDC
LCX-USDC,LCX,0.1452,7.15867158671587,6219147.4,LCX,USDC
LCX-USD,LCX,0.1452,7.15867158671587,6219147.4,LCX,USD
KERNEL-USDC,KernelDAO,0.1896,7.05815923207228,18309407.96,KERNEL,USDC
KERNEL-USD,KernelDAO,0.1896,7.05815923207228,18309407.96,KERNEL,USD
MKR-BTC,Maker,0.01621,6.57462195923734,3.502703,MKR,BTC
GODS-USD,Gods Unchained,0.16796,6.38459589561692,4592009.73,GODS,USD
GODS-USDC,Gods Unchained,0.16796,6.38459589561692,4592009.73,GODS,USDC
ETHFI-USD,ether.fi,1.479,6.25,1312692.44,ETHFI,USD
ETHFI-USDC,ether.fi,1.479,6.25,1312692.44,ETHFI,USDC
ARB-USD,Arbitrum,0.4257,6.10667996011964,21213198.36,ARB,USD
ARB-USDC,Arbitrum,0.4257,6.10667996011964,21213198.36,ARB,USDC
DRIFT-USD,Drift Protocol,0.72,6.03829160530191,2149838.47,DRIFT,USD
DRIFT-USDC,Drift Protocol,0.72,6.03829160530191,2149838.47,DRIFT,USDC
COW-USDC,CoW Protocol,0.4776,6.01553829078801,3351476.5,COW,USDC
COW-USD,CoW Protocol,0.4776,6.01553829078801,3351476.5,COW,USD
ENS-USDT,Ethereum Name Service,24.4,5.90277777777778,2042.501,ENS,USDT
PEPE-USD,Pepe,0.00001456,5.73710965867829,2899517353289.0,PEPE,USD
PEPE-USDC,Pepe,0.00001456,5.73710965867829,2899517353289.0,PEPE,USDC
MKR-USD,Maker,1750.31,5.60130801764134,1157.948273,MKR,USD
MKR-USDC,Maker,1750.31,5.60130801764134,1157.948273,MKR,USDC
NEON-USDC,Neon EVM,0.14291,5.47641892390582,3403340.41,NEON,USDC
NEON-USD,Neon EVM,0.14291,5.47641892390582,3403340.41,NEON,USD
DIMO-USDC,DIMO,0.06805,5.38949976769398,4037590.3,DIMO,USDC
DIMO-USD,DIMO,0.06805,5.38949976769398,4037590.3,DIMO,USD
RONIN-USDC,Ronin,0.708,5.35714285714286,338026.31,RONIN,USDC
RONIN-USD,Ronin,0.708,5.35714285714286,338026.31,RONIN,USD
NEAR-USDT,NEAR Protocol,2.957,5.34378339864624,61787.222,NEAR,USDT
OP-USDC,Optimism,0.79,5.1930758988016,5259163.69,OP,USDC
OP-USD,Optimism,0.79,5.1930758988016,5259163.69,OP,USD
METIS-USD,Metis,20.73,4.9620253164557,26794.449,METIS,USD
METIS-USDC,Metis,20.73,4.9620253164557,26794.449,METIS,USDC
TRB-USD,Tellor,51.83,4.96152288375861,388866.461,TRB,USD
TRB-USDC,Tellor,51.83,4.96152288375861,388866.461,TRB,USDC
NEAR-USD,NEAR Protocol,2.958,4.85643388869195,1724677.159,NEAR,USD
NEAR-USDC,NEAR Protocol,2.958,4.85643388869195,1724677.159,NEAR,USDC
ETH-BTC,Ethereum,0.0253,4.54545454545455,3565.45196673,ETH,BTC
APE-USD,ApeCoin,0.729,4.44126074498567,1143691.31,APE,USD
APE-USDC,ApeCoin,0.729,4.44126074498567,1143691.31,APE,USDC
APE-EUR,ApeCoin,0.645,4.20032310177706,181084.61,APE,EUR
ETH-EUR,Ethereum,2421.87,4.11316358508978,7434.69734716,ETH,EUR
OP-USDT,Optimism,0.79,4.08432147562582,154238.29,OP,USDT
ETH-GBP,Ethereum,2028.62,3.94490759006574,5353.8071216,ETH,GBP
APE-USDT,ApeCoin,0.725,3.86819484240688,576007.8,APE,USDT
CBETH-USD,Coinbase Wrapped Staked ETH,3002.46,3.8367363877822,854.72892,CBETH,USD
CBETH-USDC,Coinbase Wrapped Staked ETH,3002.46,3.8367363877822,854.72892,CBETH,USDC
ETH-USDT,Ethereum,2730.7,3.82416011436741,11793.47737354,ETH,USDT
FLOKI-USD,FLOKI,0.0001038,3.8,11298765164.0,FLOKI,USD
FLOKI-USDC,FLOKI,0.0001038,3.8,11298765164.0,FLOKI,USDC
INV-USDC,Inverse Finance,28.69,3.76130198915009,2030.4171,INV,USDC
INV-USD,Inverse Finance,28.69,3.76130198915009,2030.4171,INV,USD
ETH-DAI,Ethereum,2729.98,3.71988586929679,599.4036,ETH,DAI
ETH-USDC,Ethereum,2729.96,3.71952007173089,158889.96635754,ETH,USDC
ETH-USD,Ethereum,2729.96,3.71952007173089,158889.96635754,ETH,USD
ICP-BTC,Internet Computer,0.0000505,3.69609856262834,2421.1864,ICP,BTC
ALEO-USDC,Aleo,0.201,3.60824742268041,11953147.99,ALEO,USDC
ALEO-USD,Aleo,0.201,3.60824742268041,11953147.99,ALEO,USD
XTZ-EUR,Tezos,0.58,3.57142857142857,6274.87,XTZ,EUR
ICP-EUR,Internet Computer,4.844,3.5042735042735,7786.7052,ICP,EUR
ICP-USD,Internet Computer,5.481,3.4736643383047,898012.6881,ICP,USD
ICP-USDC,Internet Computer,5.481,3.4736643383047,898012.6881,ICP,USDC
GTC-USD,Gitcoin,0.3,3.44827586206897,121430.35,GTC,USD
GTC-USDC,Gitcoin,0.3,3.44827586206897,121430.35,GTC,USDC
BNT-USDC,Bancor Network Token,0.7337,3.39627959413754,32131.576299,BNT,USDC
BNT-USD,Bancor Network Token,0.7337,3.39627959413754,32131.576299,BNT,USD
CRV-EUR,Curve DAO Token,0.6973,3.38028169014085,684566.34,CRV,EUR
SHPING-USDC,SHPING,0.006703,3.36160370084811,54890281.0,SHPING,USDC
SHPING-USD,SHPING,0.006703,3.36160370084811,54890281.0,SHPING,USD
PENDLE-USDC,Pendle,4.607,3.29596412556054,173804.91,PENDLE,USDC
PENDLE-USD,Pendle,4.607,3.29596412556054,173804.91,PENDLE,USD
ATOM-BTC,Cosmos,0.0000446,3.24074074074074,19388.0,ATOM,BTC
WIF-USD,dogwifhat,1.122,3.21987120515179,15927186.48,WIF,USD
WIF-USDC,dogwifhat,1.122,3.21987120515179,15927186.48,WIF,USDC
