Product-ID,Base-Name,Price,Volume 24h
MOG-USDC,Mog Coin,0.00000098,3043051461678.0
MOG-USD,Mog Coin,0.00000098,3043051461678.0
PEPE-USDC,Pepe,0.00001233,2283132405322.0
PEPE-USD,Pepe,0.00001233,2283132405322.0
BONK-USDC,Bonk,0.00001676,587487994456.0
BONK-USD,Bonk,0.00001676,587487994456.0
SHIB-USD,SHIBA INU,0.00001303,233397964812.0
SHIB-USDC,SHIBA INU,0.00001303,233397964812.0
SHIB-EUR,SHIBA INU,0.00001146,30116745521.0
SHIB-USDT,SHIBA INU,0.000013,13340582149.0
TOSHI-USDC,Toshi,0.0005699,11752058897.0
TOSHI-USD,Toshi,0.0005699,11752058897.0
SHIB-GBP,SHIBA INU,0.00000964,7760759794.0
FLOKI-USD,FLOKI,0.0000867,4204024489.0
FLOKI-USDC,FLOKI,0.0000867,4204024489.0
DOGINME-USD,doginme,0.0006428,1310712700.0
DOGINME-USDC,doginme,0.0006428,1310712700.0
MOBILE-USD,Helium Mobile,0.000402,791305037.0
MOBILE-USDC,Helium Mobile,0.000402,791305037.0
DEGEN-USD,Degen,0.0046,679779407.0
DEGEN-USDC,Degen,0.0046,679779407.0
B3-USD,B3 (Base),0.003154,432748573.0
B3-USDC,B3 (Base),0.003154,432748573.0
PENGU-USD,Pudgy Penguins,0.01042,355612484.0
PENGU-USDC,Pudgy Penguins,0.01042,355612484.0
SPELL-USD,Spell Token,0.0005433,330577599.0
SPELL-USDC,Spell Token,0.0005433,330577599.0
TURBO-USDC,Turbo,0.00432,319915736.0
TURBO-USD,Turbo,0.00432,319915736.0
XCN-USD,Onyxcoin,0.01562,311468918.2
XCN-USDC,Onyxcoin,0.01562,311468918.2
MOODENG-USDC,Moo Deng,0.208,223535360.61
MOODENG-USD,Moo Deng,0.208,223535360.61
JASMY-USD,Jasmy,0.01508,176892647.0
JASMY-USDC,Jasmy,0.01508,176892647.0
DOGE-USD,Dogecoin,0.19354,162239696.4
DOGE-USDC,Dogecoin,0.19354,162239696.4
GIGA-USD,Gigachad,0.02322,131644728.6
GIGA-USDC,Gigachad,0.02322,131644728.6
KEYCAT-USDC,Keyboard Cat,0.004736,105989919.0
KEYCAT-USD,Keyboard Cat,0.004736,105989919.0
AMP-USDC,Amp,0.00415,100827758.0
AMP-USD,Amp,0.00415,100827758.0
SWFTC-USD,SwftCoin,0.0128,97701943.0
SWFTC-USDC,SwftCoin,0.0128,97701943.0
L3-USD,Layer3,0.07372,89657925.0
L3-USDC,Layer3,0.07372,89657925.0
ZORA-USD,Zora,0.01006,89266673.0
ZORA-USDC,Zora,0.01006,89266673.0
VET-USDC,vechain,0.02469,62987289.0
VET-USD,vechain,0.02469,62987289.0
