Product-ID,Base-Name,Price,Volume 24h
PEPE-USD,Pepe,0.00001165,2884142539360.0
PEPE-USDC,Pepe,0.00001165,2884142539360.0
MOG-USD,Mog Coin,0.00000093,1889662876416.0
MOG-USDC,Mog Coin,0.00000093,1889662876416.0
BONK-USD,Bonk,0.00001653,599784915961.0
BONK-USDC,Bonk,0.00001653,599784915961.0
SHIB-USD,SHIBA INU,0.00001281,389182046743.0
SHIB-USDC,SHIBA INU,0.00001281,389182046743.0
SHIB-EUR,SHIBA INU,0.0000113,78626057857.0
SHIB-USDT,SHIBA INU,0.0000128,17927805893.0
TOSHI-USD,Toshi,0.0005724,14820191180.0
TOSHI-USDC,Toshi,0.0005724,14820191180.0
SHIB-GBP,SHIBA INU,0.00000952,12927346456.0
FLOKI-USD,FLOKI,0.0000849,7958748074.0
FLOKI-USDC,FLOKI,0.0000849,7958748074.0
SPELL-USD,Spell Token,0.0005267,4675458150.0
SPELL-USDC,Spell Token,0.0005267,4675458150.0
DOGINME-USDC,doginme,0.0006859,2400300395.0
DOGINME-USD,doginme,0.0006859,2400300395.0
DEGEN-USDC,Degen,0.004822,989574181.0
DEGEN-USD,Degen,0.004822,989574181.0
B3-USDC,B3 (Base),0.003155,840121938.0
B3-USD,B3 (Base),0.003155,840121938.0
MOBILE-USD,Helium Mobile,0.000395,632387205.0
MOBILE-USDC,Helium Mobile,0.000395,632387205.0
AMP-USD,Amp,0.00412,614201374.0
AMP-USDC,Amp,0.00412,614201374.0
XCN-USD,Onyxcoin,0.01581,482739286.2
XCN-USDC,Onyxcoin,0.01581,482739286.2
KEYCAT-USD,Keyboard Cat,0.004669,414825051.0
KEYCAT-USDC,Keyboard Cat,0.004669,414825051.0
TURBO-USD,Turbo,0.004295,413361196.0
TURBO-USDC,Turbo,0.004295,413361196.0
PENGU-USDC,Pudgy Penguins,0.01022,345586313.0
PENGU-USD,Pudgy Penguins,0.01022,345586313.0
DOGE-USD,Dogecoin,0.19141,224043716.6
DOGE-USDC,Dogecoin,0.19141,224043716.6
JASMY-USD,Jasmy,0.01532,204204656.0
JASMY-USDC,Jasmy,0.01532,204204656.0
GIGA-USDC,Gigachad,0.02291,168577597.4
GIGA-USD,Gigachad,0.02291,168577597.4
MOODENG-USDC,Moo Deng,0.204,153947670.0
MOODENG-USD,Moo Deng,0.204,153947670.0
WELL-USDC,Moonwell,0.038017,127154035.0
WELL-USD,Moonwell,0.038017,127154035.0
VTHO-USD,VeThor Token,0.002135,104326980.0
VTHO-USDC,VeThor Token,0.002135,104326980.0
HBAR-USDC,Hedera,0.16693,101838287.9
HBAR-USD,Hedera,0.16693,101838287.9
FLR-USD,Flare,0.01735,84891193.0
FLR-USDC,Flare,0.01735,84891193.0
ACS-USDC,Access,0.0012861,72719149.0
ACS-USD,Access,0.0012861,72719149.0
ACH-USD,Alchemy Pay,0.021758,68795719.6
ACH-USDC,Alchemy Pay,0.021758,68795719.6
VET-USDC,vechain,0.02416,68223282.0
VET-USD,vechain,0.02416,68223282.0
CRO-USDC,Cronos,0.1044,65086774.1
CRO-USD,Cronos,0.1044,65086774.1
XRP-USD,XRP,2.1692,58842553.099328
XRP-USDC,XRP,2.1692,58842553.099328
ZORA-USD,Zora,0.00942,55464977.0
ZORA-USDC,Zora,0.00942,55464977.0
SWFTC-USD,SwftCoin,0.013179,54008196.0
SWFTC-USDC,SwftCoin,0.013179,54008196.0
FAI-USDC,Freysa,0.01959,51729819.0
FAI-USD,Freysa,0.01959,51729819.0
XLM-USDC,Stellar Lumens,0.264177,49852414.41059365
XLM-USD,Stellar Lumens,0.264177,49852414.41059365
RSR-USD,Reserve Rights,0.007208,45093968.0
RSR-USDC,Reserve Rights,0.007208,45093968.0
ARPA-USDC,ARPA Chain,0.0219,41479548.4
ARPA-USD,ARPA Chain,0.0219,41479548.4
ADA-USDC,Cardano,0.6815,34050446.52534526
ADA-USD,Cardano,0.6815,34050446.52534526
XYO-USD,XYO,0.01108,32759684.7
XYO-USDC,XYO,0.01108,32759684.7
SWELL-USDC,SWELL,0.00909,30726328.0
SWELL-USD,SWELL,0.00909,30726328.0
GST-USD,Green Satoshi Token,0.007829,28199464.2
GST-USDC,Green Satoshi Token,0.007829,28199464.2
VOXEL-USD,Voxies,0.0575,26935187.96
VOXEL-USDC,Voxies,0.0575,26935187.96
FOX-USD,Shapeshift FOX Token,0.0295,26899583.2
FOX-USDC,Shapeshift FOX Token,0.0295,26899583.2
FX-USDC,Function X,0.1834,25907046.3
FX-USD,Function X,0.1834,25907046.3
VARA-USD,Vara,0.006,25573525.0
VARA-USDC,Vara,0.006,25573525.0
USDT-USD,Tether,1.0005,24202851.31
ATH-USDC,Aethir,0.04674,23490870.0
ATH-USD,Aethir,0.04674,23490870.0
COOKIE-USD,Cookie DAO,0.21897,23201313.2
COOKIE-USDC,Cookie DAO,0.21897,23201313.2
RBN-USD,Ribbon Finance,0.13819,23159111.32
RBN-USDC,Ribbon Finance,0.13819,23159111.32
SYRUP-USD,Maple Finance,0.348,22557290.7
SYRUP-USDC,Maple Finance,0.348,22557290.7
NCT-USDC,PolySwarm,0.01908,22223827.0
NCT-USD,PolySwarm,0.01908,22223827.0
SPA-USDC,Sperax,0.015617,21425737.0
SPA-USD,Sperax,0.015617,21425737.0
ANKR-USDC,Ankr,0.01595,21351926.0
ANKR-USD,Ankr,0.01595,21351926.0
BLAST-USDC,Blast,0.0028,19945017.0
BLAST-USD,Blast,0.0028,19945017.0
POPCAT-USDC,Popcat (SOL),0.3675,19618005.12
POPCAT-USD,Popcat (SOL),0.3675,19618005.12
ROSE-USD,Oasis Network,0.0286,18283319.0
ROSE-USDC,Oasis Network,0.0286,18283319.0
ALGO-USDC,Algorand,0.1931,17566839.4
ALGO-USD,Algorand,0.1931,17566839.4
ONDO-USDC,Ondo Finance,0.82844,17163384.23
ONDO-USD,Ondo Finance,0.82844,17163384.23
SKL-USDC,SKALE,0.0209,17110567.9
SKL-USD,SKALE,0.0209,17110567.9
SUI-USDC,SUI,3.2325,16879495.0
SUI-USD,SUI,3.2325,16879495.0
NKN-USDC,NKN,0.0297,15805274.0
NKN-USD,NKN,0.0297,15805274.0
ASM-USD,Assemble AI,0.01996,15764560.0
ASM-USDC,Assemble AI,0.01996,15764560.0
GRT-USD,The Graph,0.0947,15389425.45
GRT-USDC,The Graph,0.0947,15389425.45
SXT-USDC,Space and Time,0.1022,15189495.5
SXT-USD,Space and Time,0.1022,15189495.5
HBAR-USDT,Hedera,0.16686,15035136.8
WIF-USDC,dogwifhat,0.855,14902756.19
WIF-USD,dogwifhat,0.855,14902756.19
SHPING-USDC,SHPING,0.005973,14679962.0
SHPING-USD,SHPING,0.005973,14679962.0
PNUT-USD,Peanut the Squirrel,0.261,14507105.79
PNUT-USDC,Peanut the Squirrel,0.261,14507105.79
QI-USDC,BENQI,0.007627,14100230.0
QI-USD,BENQI,0.007627,14100230.0
FET-USDC,Artificial Superintelligence Alliance,0.7454,13606222.9
FET-USD,Artificial Superintelligence Alliance,0.7454,13606222.9
DOGE-USDT,Dogecoin,0.1917,12535204.7
ALEPH-USD,Aleph Cloud,0.0586,11901078.6
ALEPH-USDC,Aleph Cloud,0.0586,11901078.6
OGN-USD,Origin Token,0.05725,11693923.28
OGN-USDC,Origin Token,0.05725,11693923.28
REZ-USDC,Renzo,0.01119,11478722.0
REZ-USD,Renzo,0.01119,11478722.0
CELR-USDC,Celer Network,0.00817,11196705.0
CELR-USD,Celer Network,0.00817,11196705.0
AERGO-USDC,Aergo,0.1193,10977095.1
AERGO-USD,Aergo,0.1193,10977095.1
SEI-USD,Sei,0.193,10635406.0
SEI-USDC,Sei,0.193,10635406.0
ARB-USD,Arbitrum,0.338,10141194.03
ARB-USDC,Arbitrum,0.338,10141194.03
PIRATE-USD,Pirate Nation Token,0.0521,9721333.9
PIRATE-USDC,Pirate Nation Token,0.0521,9721333.9
COTI-USDC,COTI,0.06,9312173.7
COTI-USD,COTI,0.06,9312173.7
HONEY-USD,Hivemapper,0.0255,9110173.0
HONEY-USDC,Hivemapper,0.0255,9110173.0
GODS-USDC,Gods Unchained,0.14744,8606359.37
GODS-USD,Gods Unchained,0.14744,8606359.37
RARE-USD,SuperRare,0.055,8415745.2
RARE-USDC,SuperRare,0.055,8415745.2
HFT-USDC,Hashflow,0.0591,8372778.88
HFT-USD,Hashflow,0.0591,8372778.88
CRV-USDC,Curve DAO Token,0.6622,8348441.89
CRV-USD,Curve DAO Token,0.6622,8348441.89
CLV-USDC,Clover Finance,0.0256,8187420.6
CLV-USD,Clover Finance,0.0256,8187420.6
SUKU-USD,SUKU,0.0311,7947236.6
SUKU-USDC,SUKU,0.0311,7947236.6
KARRAT-USD,Karrat,0.0517,7945552.42
KARRAT-USDC,Karrat,0.0517,7945552.42
USDC-EUR,USDC,0.8821,7810804.25
DOGE-EUR,Dogecoin,0.169,7765958.2
AERO-USDC,Aerodrome Finance,0.51631,7648326.5
AERO-USD,Aerodrome Finance,0.51631,7648326.5
PROMPT-USDC,Wayfinder,0.18856,7322034.9
PROMPT-USD,Wayfinder,0.18856,7322034.9
ZK-USDC,ZKsync,0.05309,7297307.1
ZK-USD,ZKsync,0.05309,7297307.1
PYTH-USD,Pyth Network,0.1188,7187946.3
PYTH-USDC,Pyth Network,0.1188,7187946.3
EDGE-USDC,Definitive,0.0894,6851384.6
EDGE-USD,Definitive,0.0894,6851384.6
AIOZ-USD,AIOZ Network,0.376,6797975.2
AIOZ-USDC,AIOZ Network,0.376,6797975.2
VELO-USD,Velodrome Finance,0.05137,6533933.7
VELO-USDC,Velodrome Finance,0.05137,6533933.7
00-USD,00 Token,0.0169,6528238.21
00-USDC,00 Token,0.0169,6528238.21
BIGTIME-USD,Big Time,0.06159,6524183.0
BIGTIME-USDC,Big Time,0.06159,6524183.0
DOGE-GBP,Dogecoin,0.1425,6382055.5
KERNEL-USDC,KernelDAO,0.1482,6363406.67
KERNEL-USD,KernelDAO,0.1482,6363406.67
TRU-USD,TrueFi,0.0358,5954863.4
TRU-USDC,TrueFi,0.0358,5954863.4
L3-USDC,Layer3,0.04536,5739628.8
L3-USD,Layer3,0.04536,5739628.8
