Product-ID,Base-Name,Price,Price Percentage Change 24h,Volume 24h,Base Currency ID,Quote Currency ID
A8-USDC,Ancient8,0.161,24.90302560124127,22390910.66,A8,USDC
A8-USD,Ancient8,0.161,24.90302560124127,22390910.66,A8,USD
TRB-USDC,Tellor,56.98,15.76594880130028,440155.725,TRB,USDC
TRB-USD,Tellor,56.98,15.76594880130028,440155.725,TRB,USD
LCX-USDC,LCX,0.1533,13.05309734513274,7046727.6,LCX,USDC
LCX-USD,LCX,0.1533,13.05309734513274,7046727.6,LCX,USD
FIS-USDC,StaFi,0.1784,12.34256926952141,5563367.2,FIS,USDC
FIS-USD,StaFi,0.1784,12.34256926952141,5563367.2,FIS,USD
EIGEN-USDC,EigenLayer,1.689,11.48514851485149,1381311.12,EIGEN,USDC
EIGEN-USD,EigenLayer,1.689,11.48514851485149,1381311.12,EIGEN,USD
MASK-EUR,Mask Network,2.08,8.90052356020942,54354.66,MASK,EUR
ENS-USDT,Ethereum Name Service,24.98,8.42013888888889,2042.541,ENS,USDT
LDO-USD,Lido DAO Token,0.968,7.79510022271715,3411791.85,LDO,USD
LDO-USDC,Lido DAO Token,0.968,7.79510022271715,3411791.85,LDO,USDC
MASK-GBP,Mask Network,1.745,7.71604938271605,35881.04,MASK,GBP
DRIFT-USD,Drift Protocol,0.721,7.29166666666667,2224225.5,DRIFT,USD
DRIFT-USDC,Drift Protocol,0.721,7.29166666666667,2224225.5,DRIFT,USDC
ENS-EUR,Ethereum Name Service,21.77,6.97788697788698,2804.575,ENS,EUR
MASK-USDT,Mask Network,2.34,6.84931506849315,19629.71,MASK,USDT
UNI-BTC,Uniswap,0.0000663,6.59163987138264,15065.734905,UNI,BTC
ENS-USD,Ethereum Name Service,24.6,6.58578856152513,181377.744,ENS,USD
ENS-USDC,Ethereum Name Service,24.6,6.58578856152513,181377.744,ENS,USDC
MASK-USDC,Mask Network,2.33,6.39269406392694,1998028.46,MASK,USDC
MASK-USD,Mask Network,2.33,6.39269406392694,1998028.46,MASK,USD
MKR-BTC,Maker,0.01617,6.31163708086785,3.483274,MKR,BTC
UNI-GBP,Uniswap,5.31,5.77689243027888,47751.318,UNI,GBP
DEXT-USDC,DEXTools,0.335,5.6782334384858,591928.5,DEXT,USDC
DEXT-USD,DEXTools,0.335,5.6782334384858,591928.5,DEXT,USD
RONIN-USD,Ronin,0.708,5.51415797317437,339888.17,RONIN,USD
RONIN-USDC,Ronin,0.708,5.51415797317437,339888.17,RONIN,USDC
UNI-EUR,Uniswap,6.34,5.49084858569052,239355.047,UNI,EUR
MKR-USDC,Maker,1751.06,5.33832234467491,1183.385518,MKR,USDC
MKR-USD,Maker,1751.06,5.33832234467491,1183.385518,MKR,USD
ARB-USD,Arbitrum,0.425,5.11996042542666,21387287.58,ARB,USD
ARB-USDC,Arbitrum,0.425,5.11996042542666,21387287.58,ARB,USDC
ETHFI-USDC,ether.fi,1.458,5.11896178803172,1316968.67,ETHFI,USDC
ETHFI-USD,ether.fi,1.458,5.11896178803172,1316968.67,ETHFI,USD
DIMO-USD,DIMO,0.06921,5.03870086507816,3480441.1,DIMO,USD
DIMO-USDC,DIMO,0.06921,5.03870086507816,3480441.1,DIMO,USDC
UNI-USD,Uniswap,7.151,4.94570002935134,4557615.748845,UNI,USD
UNI-USDC,Uniswap,7.151,4.94570002935134,4557615.748845,UNI,USDC
PEPE-USD,Pepe,0.00001447,4.93110949963742,2944152741648.0,PEPE,USD
PEPE-USDC,Pepe,0.00001447,4.93110949963742,2944152741648.0,PEPE,USDC
SHPING-USDC,SHPING,0.006717,4.85482360287231,57915548.0,SHPING,USDC
SHPING-USD,SHPING,0.006717,4.85482360287231,57915548.0,SHPING,USD
ETH-BTC,Ethereum,0.02531,4.45728435823359,3693.0734383,ETH,BTC
APE-EUR,ApeCoin,0.641,4.39739413680782,181469.76,APE,EUR
APE-USD,ApeCoin,0.725,4.31654676258993,1118128.48,APE,USD
APE-USDC,ApeCoin,0.725,4.31654676258993,1118128.48,APE,USDC
BNT-USD,Bancor Network Token,0.7399,4.27001127395716,32147.088978,BNT,USD
BNT-USDC,Bancor Network Token,0.7399,4.27001127395716,32147.088978,BNT,USDC
GODS-USDC,Gods Unchained,0.1666,4.2357504848902,5347457.82,GODS,USDC
GODS-USD,Gods Unchained,0.1666,4.2357504848902,5347457.82,GODS,USD
OP-USDT,Optimism,0.79,4.08432147562582,154248.58,OP,USDT
APE-USDT,ApeCoin,0.724,4.02298850574713,580958.74,APE,USDT
ETH-EUR,Ethereum,2420.27,3.81009161719795,7730.70698276,ETH,EUR
ICP-BTC,Internet Computer,0.0000505,3.69609856262834,2107.5564,ICP,BTC
INV-USDC,Inverse Finance,28.69,3.6863028550777,2028.1717,INV,USDC
INV-USD,Inverse Finance,28.69,3.6863028550777,2028.1717,INV,USD
CGLD-GBP,Celo,0.282,3.67647058823529,10342.16,CGLD,GBP
CRV-GBP,Curve DAO Token,0.5829,3.62666666666667,38352.6,CRV,GBP
ETH-GBP,Ethereum,2026.59,3.59671408781176,5545.69539927,ETH,GBP
XTZ-EUR,Tezos,0.58,3.57142857142857,6274.87,XTZ,EUR
OP-USD,Optimism,0.786,3.55731225296443,5284622.84,OP,USD
OP-USDC,Optimism,0.786,3.55731225296443,5284622.84,OP,USDC
NEAR-USDC,NEAR Protocol,2.94,3.48468848996832,1724719.904,NEAR,USDC
NEAR-USD,NEAR Protocol,2.94,3.48468848996832,1724719.904,NEAR,USD
GTC-USDC,Gitcoin,0.3,3.44827586206897,117276.33,GTC,USDC
GTC-USD,Gitcoin,0.3,3.44827586206897,117276.33,GTC,USD
ETH-USDT,Ethereum,2730.63,3.4415746766776,12008.88161222,ETH,USDT
CBETH-USDC,Coinbase Wrapped Staked ETH,3001.92,3.37759656179404,859.31627,CBETH,USDC
CBETH-USD,Coinbase Wrapped Staked ETH,3001.92,3.37759656179404,859.31627,CBETH,USD
ETH-DAI,Ethereum,2730.2,3.36067963186607,605.574,ETH,DAI
ETH-USD,Ethereum,2730.08,3.35183264307942,160526.56467936,ETH,USD
ETH-USDC,Ethereum,2730.08,3.35183264307942,160526.56467936,ETH,USDC
ZEC-USD,Zcash,53.05,3.25029194239004,13934.00449225,ZEC,USD
ZEC-USDC,Zcash,53.05,3.25029194239004,13934.00449225,ZEC,USDC
NEAR-USDT,NEAR Protocol,2.935,3.19971870604782,62036.498,NEAR,USDT
METIS-USD,Metis,20.45,3.17860746720484,26884.197,METIS,USD
METIS-USDC,Metis,20.45,3.17860746720484,26884.197,METIS,USDC
LSETH-USD,Liquid Staked ETH,2941.58,3.15759203798649,2.31639,LSETH,USD
LSETH-USDC,Liquid Staked ETH,2941.58,3.15759203798649,2.31639,LSETH,USDC
CGLD-EUR,Celo,0.34,3.03030303030303,1606.18,CGLD,EUR
ALCX-USD,Alchemix,10.29,3.003003003003,9921.8546,ALCX,USD
ALCX-USDC,Alchemix,10.29,3.003003003003,9921.8546,ALCX,USDC
PERP-USDC,Perpetual Protocol,0.2853,2.99638989169675,1825780.22,PERP,USDC
PERP-USD,Perpetual Protocol,0.2853,2.99638989169675,1825780.22,PERP,USD
ICP-EUR,Internet Computer,4.827,2.9869852784297,7664.3595,ICP,EUR
CRV-BTC,Curve DAO Token,0.0000072,2.85714285714286,75405.09,CRV,BTC
C98-USD,Coin98,0.0616,2.83806343906511,1274527.61,C98,USD
C98-USDC,Coin98,0.0616,2.83806343906511,1274527.61,C98,USDC
CRV-EUR,Curve DAO Token,0.6939,2.83046828689982,701999.94,CRV,EUR
FLOKI-USD,FLOKI,0.0001029,2.7972027972028,11331712423.0,FLOKI,USD
FLOKI-USDC,FLOKI,0.0001029,2.7972027972028,11331712423.0,FLOKI,USDC
ICP-GBP,Internet Computer,4.039,2.74739252098703,3151.8132,ICP,GBP
XTZ-GBP,Tezos,0.478,2.57510729613734,21432.43,XTZ,GBP
LTC-BTC,Litecoin,0.0009,2.50569476082005,1701.33833041,LTC,BTC
XTZ-BTC,Tezos,0.00000592,2.42214532871972,76309.02,XTZ,BTC
1INCH-EUR,1inch,0.212,2.41545893719807,14449.63,1INCH,EUR
AVAX-BTC,Avalanche,0.00021987,2.41278121943267,37274.154,AVAX,BTC
1INCH-GBP,1inch,0.177,2.3121387283237,12891.79,1INCH,GBP
FIL-BTC,Filecoin,0.00002668,2.30061349693252,549.426,FIL,BTC
ETC-GBP,Ethereum Classic,13.94,2.27439471753485,398.90041611,ETC,GBP
ATOM-EUR,Cosmos,4.263,2.25473734708563,13348.597,ATOM,EUR
REQ-USD,Request,0.1459,2.24246671338472,349046.0,REQ,USD
REQ-USDC,Request,0.1459,2.24246671338472,349046.0,REQ,USDC
CRV-USDC,Curve DAO Token,0.7835,2.21787345075016,11233681.38,CRV,USDC
