Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.00000089,1404627847039.0
MOG-USDC,Mog Coin,0.00000089,1404627847039.0
PEPE-USDC,Pepe,0.0000119,1383473411895.0
PEPE-USD,Pepe,0.0000119,1383473411895.0
BONK-USDC,Bonk,0.00001578,548817478915.0
BONK-USD,Bonk,0.00001578,548817478915.0
SHIB-USDC,SHIBA INU,0.00001281,182340220971.0
SHIB-USD,SHIBA INU,0.00001281,182340220971.0
SHIB-EUR,SHIBA INU,0.00001121,44153401538.0
SHIB-GBP,SHIBA INU,0.00000946,9861168259.0
TOSHI-USD,Toshi,0.0005242,9002131014.0
TOSHI-USDC,Toshi,0.0005242,9002131014.0
SHIB-USDT,SHIBA INU,0.0000128,4968210803.0
FLOKI-USD,FLOKI,0.0000824,4397142232.0
FLOKI-USDC,FLOKI,0.0000824,4397142232.0
DOGINME-USD,doginme,0.0005947,1051519584.0
DOGINME-USDC,doginme,0.0005947,1051519584.0
MOBILE-USD,Helium Mobile,0.00038,722888260.0
MOBILE-USDC,Helium Mobile,0.00038,722888260.0
DEGEN-USDC,Degen,0.004548,585197546.0
DEGEN-USD,Degen,0.004548,585197546.0
XCN-USD,Onyxcoin,0.0156,575766070.6
XCN-USDC,Onyxcoin,0.0156,575766070.6
SPELL-USD,Spell Token,0.0005339,422037897.0
SPELL-USDC,Spell Token,0.0005339,422037897.0
B3-USDC,B3 (Base),0.00307,409161238.0
B3-USD,B3 (Base),0.00307,409161238.0
ZORA-USDC,Zora,0.01237,333381970.0
ZORA-USD,Zora,0.01237,333381970.0
TURBO-USD,Turbo,0.004081,290159396.0
TURBO-USDC,Turbo,0.004081,290159396.0
PENGU-USDC,Pudgy Penguins,0.01009,238118125.0
PENGU-USD,Pudgy Penguins,0.01009,238118125.0
AMP-USD,Amp,0.00402,201725149.0
AMP-USDC,Amp,0.00402,201725149.0
JASMY-USD,Jasmy,0.01447,199398253.0
JASMY-USDC,Jasmy,0.01447,199398253.0
VTHO-USDC,VeThor Token,0.002119,98579636.0
VTHO-USD,VeThor Token,0.002119,98579636.0
KEYCAT-USD,Keyboard Cat,0.004344,95499371.0
KEYCAT-USDC,Keyboard Cat,0.004344,95499371.0
DOGE-USD,Dogecoin,0.18833,92238869.0
DOGE-USDC,Dogecoin,0.18833,92238869.0
MOODENG-USD,Moo Deng,0.1946,88395180.17
MOODENG-USDC,Moo Deng,0.1946,88395180.17
SHPING-USD,SHPING,0.0061,87114288.0
SHPING-USDC,SHPING,0.0061,87114288.0
GIGA-USD,Gigachad,0.02202,77894572.5
GIGA-USDC,Gigachad,0.02202,77894572.5
SPA-USDC,Sperax,0.016409,60223594.0
SPA-USD,Sperax,0.016409,60223594.0
VET-USDC,vechain,0.02378,53066989.0
VET-USD,vechain,0.02378,53066989.0
RSR-USDC,Reserve Rights,0.006906,50792606.0
RSR-USD,Reserve Rights,0.006906,50792606.0
HBAR-USDC,Hedera,0.16777,50450850.9
HBAR-USD,Hedera,0.16777,50450850.9
NCT-USD,PolySwarm,0.0192,46879771.0
NCT-USDC,PolySwarm,0.0192,46879771.0
XRP-USD,XRP,2.2076,42300516.285205
XRP-USDC,XRP,2.2076,42300516.285205
L3-USD,Layer3,0.07149,41956783.6
L3-USDC,Layer3,0.07149,41956783.6
SWFTC-USDC,SwftCoin,0.012531,41788710.0
SWFTC-USD,SwftCoin,0.012531,41788710.0
FLR-USDC,Flare,0.01789,40720024.0
FLR-USD,Flare,0.01789,40720024.0
XLM-USD,Stellar Lumens,0.26689,40392129.19998595
XLM-USDC,Stellar Lumens,0.26689,40392129.19998595
USDT-USD,Tether,1.00051,34157312.89
ACS-USD,Access,0.0012509,28845297.0
ACS-USDC,Access,0.0012509,28845297.0
WELL-USD,Moonwell,0.03512,28719413.0
WELL-USDC,Moonwell,0.03512,28719413.0
ACH-USD,Alchemy Pay,0.021097,25415677.7
