Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.0000008,3756345486558.0
MOG-USDC,Mog Coin,0.0000008,3756345486558.0
PEPE-USD,Pepe,0.00001069,3623705465205.0
PEPE-USDC,Pepe,0.00001069,3623705465205.0
BONK-USDC,Bonk,0.00001473,983477509965.0
BONK-USD,Bonk,0.00001473,983477509965.0
SHIB-USDC,SHIBA INU,0.00001203,409341717670.0
SHIB-USD,SHIBA INU,0.00001203,409341717670.0
SHIB-EUR,SHIBA INU,0.00001053,68495128919.0
SHIB-GBP,SHIBA INU,0.00000887,21721156426.0
SHIB-USDT,SHIBA INU,0.0000121,17150018340.0
FLOKI-USDC,FLOKI,0.0000787,12617753461.0
FLOKI-USD,FLOKI,0.0000787,12617753461.0
TOSHI-USDC,Toshi,0.0004904,12264877688.0
TOSHI-USD,Toshi,0.0004904,12264877688.0
DOGINME-USDC,doginme,0.0005551,1795746435.0
DOGINME-USD,doginme,0.0005551,1795746435.0
DEGEN-USD,Degen,0.003983,914121972.0
DEGEN-USDC,Degen,0.003983,914121972.0
B3-USD,B3 (Base),0.002915,899825103.0
B3-USDC,B3 (Base),0.002915,899825103.0
SPELL-USD,Spell Token,0.0004993,777908622.0
SPELL-USDC,Spell Token,0.0004993,777908622.0
MOBILE-USD,Helium Mobile,0.000355,775195947.0
MOBILE-USDC,Helium Mobile,0.000355,775195947.0
AMP-USDC,Amp,0.00385,590356148.0
AMP-USD,Amp,0.00385,590356148.0
TURBO-USDC,Turbo,0.003777,459429936.0
TURBO-USD,Turbo,0.003777,459429936.0
XCN-USDC,Onyxcoin,0.01444,411721679.7
XCN-USD,Onyxcoin,0.01444,411721679.7
JASMY-USDC,Jasmy,0.01348,376275067.0
JASMY-USD,Jasmy,0.01348,376275067.0
PENGU-USD,Pudgy Penguins,0.00922,305765507.0
PENGU-USDC,Pudgy Penguins,0.00922,305765507.0
DOGE-USD,Dogecoin,0.17102,302690783.9
DOGE-USDC,Dogecoin,0.17102,302690783.9
VTHO-USDC,VeThor Token,0.00202,267681963.0
VTHO-USD,VeThor Token,0.00202,267681963.0
ZORA-USD,Zora,0.01032,169643102.0
ZORA-USDC,Zora,0.01032,169643102.0
ACS-USDC,Access,0.0011948,153515429.0
ACS-USD,Access,0.0011948,153515429.0
ASM-USDC,Assemble AI,0.0235,129171254.0
ASM-USD,Assemble AI,0.0235,129171254.0
VET-USD,vechain,0.02269,116706956.0
VET-USDC,vechain,0.02269,116706956.0
GIGA-USDC,Gigachad,0.02042,102052210.0
GIGA-USD,Gigachad,0.02042,102052210.0
HBAR-USD,Hedera,0.16067,99306953.3
HBAR-USDC,Hedera,0.16067,99306953.3
MOODENG-USD,Moo Deng,0.1815,97820280.27
MOODENG-USDC,Moo Deng,0.1815,97820280.27
XRP-USDC,XRP,2.1028,90893683.794486
XRP-USD,XRP,2.1028,90893683.794486
KEYCAT-USDC,Keyboard Cat,0.004094,87701000.0
KEYCAT-USD,Keyboard Cat,0.004094,87701000.0
SWFTC-USDC,SwftCoin,0.011808,82366733.0
SWFTC-USD,SwftCoin,0.011808,82366733.0
MDT-USD,Measurable Data Token,0.02015,80907635.0
MDT-USDC,Measurable Data Token,0.02015,80907635.0
RSR-USD,Reserve Rights,0.006402,72668062.0
RSR-USDC,Reserve Rights,0.006402,72668062.0
FLR-USD,Flare,0.01765,69720166.0
FLR-USDC,Flare,0.01765,69720166.0
XLM-USD,Stellar Lumens,0.258324,68298778.15355854
XLM-USDC,Stellar Lumens,0.258324,68298778.15355854
AERGO-USD,Aergo,0.1152,64014130.8
AERGO-USDC,Aergo,0.1152,64014130.8
ACH-USD,Alchemy Pay,0.019605,57292487.4
ACH-USDC,Alchemy Pay,0.019605,57292487.4
ADA-USDC,Cardano,0.6284,54267654.30567789
ADA-USD,Cardano,0.6284,54267654.30567789
USDT-USD,Tether,1.00047,52915341.25
GST-USD,Green Satoshi Token,0.006992,51418957.14
GST-USDC,Green Satoshi Token,0.006992,51418957.14
XYO-USD,XYO,0.01008,48082398.3
XYO-USDC,XYO,0.01008,48082398.3
AST-USD,AirSwap,0.0372,45639535.4
AST-USDC,AirSwap,0.0372,45639535.4
SPA-USD,Sperax,0.014626,45055115.0
SPA-USDC,Sperax,0.014626,45055115.0
