Product-ID,Base-Name,Price,Price Percentage Change 24h,Volume 24h,Base Currency ID,Quote Currency ID
A8-USDC,Ancient8,0.1639,27.25155279503106,22138831.01,A8,USDC
A8-USD,Ancient8,0.1639,27.25155279503106,22138831.01,A8,USD
TRB-USDC,Tellor,55.16,12.87088193165541,421638.521,TRB,USDC
TRB-USD,Tellor,55.16,12.87088193165541,421638.521,TRB,USD
FIS-USDC,StaFi,0.179,12.72040302267003,5528807.0,FIS,USDC
FIS-USD,StaFi,0.179,12.72040302267003,5528807.0,FIS,USD
EIGEN-USDC,EigenLayer,1.701,12.4256444150694,1382907.08,EIGEN,USDC
EIGEN-USD,EigenLayer,1.701,12.4256444150694,1382907.08,EIGEN,USD
LCX-USD,LCX,0.1465,8.03834808259587,6271948.1,LCX,USD
LCX-USDC,LCX,0.1465,8.03834808259587,6271948.1,LCX,USDC
LDO-USDC,Lido DAO Token,0.969,7.90645879732739,3399640.4,LDO,USDC
LDO-USD,Lido DAO Token,0.969,7.90645879732739,3399640.4,LDO,USD
MASK-GBP,Mask Network,1.745,7.71604938271605,35443.8,MASK,GBP
DEXT-USD,DEXTools,0.3406,7.44479495268139,586089.9,DEXT,USD
DEXT-USDC,DEXTools,0.3406,7.44479495268139,586089.9,DEXT,USDC
MASK-USDC,Mask Network,2.35,7.30593607305936,2007319.72,MASK,USDC
MASK-USD,Mask Network,2.35,7.30593607305936,2007319.72,MASK,USD
MASK-EUR,Mask Network,2.08,7.21649484536082,55006.25,MASK,EUR
ENS-EUR,Ethereum Name Service,21.77,6.97788697788698,2704.933,ENS,EUR
UNI-BTC,Uniswap,0.0000663,6.93548387096774,16966.734105,UNI,BTC
ENS-USDC,Ethereum Name Service,24.61,6.90703735881842,181059.495,ENS,USDC
ENS-USD,Ethereum Name Service,24.61,6.90703735881842,181059.495,ENS,USD
MASK-USDT,Mask Network,2.34,6.84931506849315,19039.42,MASK,USDT
UNI-EUR,Uniswap,6.35,6.72268907563025,246884.677,UNI,EUR
ENS-USDT,Ethereum Name Service,24.58,6.68402777777778,1941.4,ENS,USDT
DRIFT-USD,Drift Protocol,0.722,6.64697193500739,2217538.61,DRIFT,USD
DRIFT-USDC,Drift Protocol,0.722,6.64697193500739,2217538.61,DRIFT,USDC
UNI-USD,Uniswap,7.159,6.46936347412255,4680786.761511,UNI,USD
UNI-USDC,Uniswap,7.159,6.46936347412255,4680786.761511,UNI,USDC
ARB-USDC,Arbitrum,0.4273,6.34644101543056,21431875.72,ARB,USDC
ARB-USD,Arbitrum,0.4273,6.34644101543056,21431875.72,ARB,USD
MKR-BTC,Maker,0.01617,6.31163708086785,3.188137,MKR,BTC
UNI-GBP,Uniswap,5.31,6.2,50694.123,UNI,GBP
ETHFI-USD,ether.fi,1.47,5.90778097982709,1292674.99,ETHFI,USD
