Product-ID,Base-Name,Price,Volume 24h
MOG-USD,Mog Coin,0.00000096,2398305180651.0
MOG-USDC,Mog Coin,0.00000096,2398305180651.0
PEPE-USD,Pepe,0.00001239,1834124151402.0
PEPE-USDC,Pepe,0.00001239,1834124151402.0
BONK-USD,Bonk,0.00001677,491110841251.0
BONK-USDC,Bonk,0.00001677,491110841251.0
SHIB-USD,SHIBA INU,0.00001309,173698204918.0
SHIB-USDC,SHIBA INU,0.00001309,173698204918.0
SHIB-EUR,SHIBA INU,0.00001149,32712481364.0
SHIB-USDT,SHIBA INU,0.0000131,11370440275.0
TOSHI-USD,Toshi,0.0005511,11092013834.0
TOSHI-USDC,Toshi,0.0005511,11092013834.0
SHIB-GBP,SHIBA INU,0.00000968,8029263210.0
FLOKI-USD,FLOKI,0.0000862,2952177457.0
FLOKI-USDC,FLOKI,0.0000862,2952177457.0
DOGINME-USD,doginme,0.000626,988977352.0
DOGINME-USDC,doginme,0.000626,988977352.0
MOBILE-USDC,Helium Mobile,0.000401,705018253.0
MOBILE-USD,Helium Mobile,0.000401,705018253.0
DEGEN-USDC,Degen,0.004508,621019357.0
DEGEN-USD,Degen,0.004508,621019357.0
XCN-USD,Onyxcoin,0.0158,521241420.4
XCN-USDC,Onyxcoin,0.0158,521241420.4
B3-USD,B3 (Base),0.003165,367452194.0
B3-USDC,B3 (Base),0.003165,367452194.0
SPELL-USD,Spell Token,0.0005404,364511648.0
SPELL-USDC,Spell Token,0.0005404,364511648.0
PENGU-USDC,Pudgy Penguins,0.01018,339060074.0
PENGU-USD,Pudgy Penguins,0.01018,339060074.0
TURBO-USD,Turbo,0.004265,244043571.0
TURBO-USDC,Turbo,0.004265,244043571.0
AMP-USDC,Amp,0.00406,196739973.0
AMP-USD,Amp,0.00406,196739973.0
ZORA-USDC,Zora,0.01097,157876978.0
ZORA-USD,Zora,0.01097,157876978.0
JASMY-USDC,Jasmy,0.015,136572519.0
JASMY-USD,Jasmy,0.015,136572519.0
MOODENG-USDC,Moo Deng,0.2026,131332726.9
MOODENG-USD,Moo Deng,0.2026,131332726.9
DOGE-USDC,Dogecoin,0.1955,115370829.1
DOGE-USD,Dogecoin,0.1955,115370829.1
VTHO-USD,VeThor Token,0.002166,102998710.0
VTHO-USDC,VeThor Token,0.002166,102998710.0
GIGA-USD,Gigachad,0.02339,99005727.6
GIGA-USDC,Gigachad,0.02339,99005727.6
KEYCAT-USD,Keyboard Cat,0.004575,83385016.0
KEYCAT-USDC,Keyboard Cat,0.004575,83385016.0
SHPING-USD,SHPING,0.005976,66989904.0
SHPING-USDC,SHPING,0.005976,66989904.0
L3-USD,Layer3,0.0666,62147065.3
L3-USDC,Layer3,0.0666,62147065.3
USDT-USD,Tether,1.00056,55189670.7
XRP-USDC,XRP,2.2603,54251708.251482
XRP-USD,XRP,2.2603,54251708.251482
RSR-USDC,Reserve Rights,0.007237,53496394.0
RSR-USD,Reserve Rights,0.007237,53496394.0
FLR-USD,Flare,0.01817,51089130.0
FLR-USDC,Flare,0.01817,51089130.0
VET-USD,vechain,0.02471,48444484.0
VET-USDC,vechain,0.02471,48444484.0
HBAR-USD,Hedera,0.17283,48162139.7
HBAR-USDC,Hedera,0.17283,48162139.7
XLM-USDC,Stellar Lumens,0.275053,44520404.86003169
XLM-USD,Stellar Lumens,0.275053,44520404.86003169
ACS-USD,Access,0.0012605,36455377.0
ACS-USDC,Access,0.0012605,36455377.0
SWFTC-USD,SwftCoin,0.012787,36413267.0
SWFTC-USDC,SwftCoin,0.012787,36413267.0
SPA-USD,Sperax,0.014664,33789705.0
SPA-USDC,Sperax,0.014664,33789705.0
WELL-USD,Moonwell,0.0365,33586541.0
WELL-USDC,Moonwell,0.0365,33586541.0
USDC-EUR,USDC,0.878,29313133.68
ADA-USDC,Cardano,0.6973,27906279.10196214
ADA-USD,Cardano,0.6973,27906279.10196214
VARA-USDC,Vara,0.00618,25564831.0
VARA-USD,Vara,0.00618,25564831.0
SWELL-USD,SWELL,0.00943,24269775.0
SWELL-USDC,SWELL,0.00943,24269775.0
ACH-USDC,Alchemy Pay,0.021714,24144926.2
ACH-USD,Alchemy Pay,0.021714,24144926.2
SYRUP-USD,Maple Finance,0.4118,22159509.1
SYRUP-USDC,Maple Finance,0.4118,22159509.1
BLAST-USD,Blast,0.00288,21291083.0
BLAST-USDC,Blast,0.00288,21291083.0
POPCAT-USD,Popcat (SOL),0.3707,20815642.92
POPCAT-USDC,Popcat (SOL),0.3707,20815642.92
WIF-USD,dogwifhat,0.97,18924475.17
WIF-USDC,dogwifhat,0.97,18924475.17
SKL-USD,SKALE,0.022,18336666.2
SKL-USDC,SKALE,0.022,18336666.2
ATH-USD,Aethir,0.04989,16702331.0
ATH-USDC,Aethir,0.04989,16702331.0
ROSE-USD,Oasis Network,0.02958,15953855.7
ROSE-USDC,Oasis Network,0.02958,15953855.7
FET-USD,Artificial Superintelligence Alliance,0.8197,14575021.6
